weight logl norm alpha beta
7.143286471197720158e-04 -9.407499418520934853e+00 3.338090619937668091e-01 6.745955429068740683e-01 3.603792420925171491e-01
7.132556134139600218e-04 -9.406502704789286184e+00 3.222994400307735985e-01 7.051931628649343864e-01 4.377085843030731338e-01
7.176769205871881769e-04 -9.397823068589534756e+00 3.228847231665274986e-01 6.376570836862021086e-01 2.589984191482957998e-01
7.169558826503562559e-04 -9.396328256810406288e+00 2.367258423646134424e-01 6.579943609703646779e-01 2.600030858374157150e-01
7.155447010882292789e-04 -9.395798492682757797e+00 2.768195290532594610e-01 6.513307304398037179e-01 3.381595439739454312e-01
7.160735537640373514e-04 -9.392559674638109257e+00 2.891141164570982247e-01 6.090780278924881053e-01 1.714580224274736553e-01
7.143203363921479202e-04 -9.392511052907995150e+00 2.405499101973058718e-01 6.312912589976296118e-01 7.992614580861551188e-02
7.169511405510601166e-04 -9.386334871045805883e+00 3.045878039470545362e-01 6.169556394364493768e-01 2.404201113269188728e-01
7.157427815043529906e-04 -9.385521706335083536e+00 3.304726161130869810e-01 6.830572801387928550e-01 3.548797162478557476e-01
7.180147723377030156e-04 -9.379852421920173100e+00 3.301688172201130422e-01 6.894396560057900469e-01 4.012884016695543732e-01
7.195005039909485632e-04 -9.375285338242198563e+00 2.388726851792344341e-01 7.522449443280299075e-01 3.970277298377631325e-01
7.184120944828271396e-04 -9.374299212892363897e+00 3.327650595898981600e-01 6.719032915052975952e-01 3.471219026621411574e-01
7.184935017523247543e-04 -9.371685903751110658e+00 2.100095666351320667e-01 6.815131490635296663e-01 1.869098763163009047e-01
7.172210709796557294e-04 -9.370958444240688578e+00 2.223350414114446671e-01 6.611789815804958170e-01 2.128166518897230963e-01
7.172449772996334922e-04 -9.368425112925514497e+00 2.465317671676788835e-01 7.465611260040460051e-01 4.159737091767379269e-01
7.176783867538908714e-04 -9.365321025657449283e+00 2.785917565394496753e-01 7.246176884309748489e-01 4.557745891459397125e-01
7.185199269185501983e-04 -9.361649125853698905e+00 2.351568477919257494e-01 6.743217750191495830e-01 2.872522221202748471e-01
7.197918768093500676e-04 -9.357380454806044412e+00 2.476881563271837172e-01 7.382806387378413326e-01 4.125880428522534782e-01
7.195825106974968475e-04 -9.355171367462469689e+00 2.486350636929167690e-01 7.519816569343709123e-01 3.138059347673003985e-01
7.184381528655332284e-04 -9.354262941356399352e+00 2.256138578781257675e-01 7.407806878956815222e-01 3.414775261288728325e-01
7.182791446793596914e-04 -9.351984290660251276e+00 3.259108656826323891e-01 6.915067339467589891e-01 4.208457823699011668e-01
7.187971715832193898e-04 -9.348763345056410046e+00 2.768376414884985426e-01 6.974319493556306870e-01 4.207311686642356552e-01
7.218024562868414389e-04 -9.342091069838344808e+00 2.787867591194762573e-01 6.156759152901339904e-01 1.308083734230606199e-01
7.213268791853416064e-04 -9.340250161309949561e+00 2.176195804041377857e-01 6.420956491780296371e-01 1.024036274794336010e-01
7.205862740776578694e-04 -9.338777414818434153e+00 2.116461108998818896e-01 6.945147652539573890e-01 2.198333955279148655e-01
7.216293689382679557e-04 -9.334830897374882142e+00 2.718418928448746996e-01 7.607964271683863577e-01 4.159503224792598930e-01
7.243117170912768184e-04 -9.328620716848305960e+00 3.202092316332171285e-01 7.109741944021913396e-01 4.088187328612557514e-01
7.239131570694551723e-04 -9.326671128651049969e+00 3.284224961729916847e-01 6.881870737298292351e-01 3.648060035762600295e-01
7.233963761730525166e-04 -9.324885254975095350e+00 3.050982767442629862e-01 7.000850913409921716e-01 4.468623146272666657e-01
7.217095216386614767e-04 -9.324719831704857853e+00 2.147834711547549347e-01 6.547167529400451658e-01 1.063475344378638221e-01
7.202809063749505795e-04 -9.324201281377991535e+00 2.173974916471519137e-01 7.345500217331911719e-01 2.898482500480811797e-01
7.195536080392641752e-04 -9.322711534140044165e+00 2.680561823687366285e-01 7.599723793274778538e-01 3.937581014584259353e-01
7.177763071667628844e-04 -9.322684594443781947e+00 2.615748293920127643e-01 7.381687103628604696e-01 4.400985524335575549e-01
7.180228636895245398e-04 -9.319841152923281413e+00 2.443707152252752035e-01 7.658865538232353387e-01 3.814960889725595994e-01
7.164959554405622147e-04 -9.319469962675013264e+00 2.841079682172964471e-01 6.083434415273439866e-01 1.786906359858375648e-01
7.156787196036930136e-04 -9.318111214422877708e+00 2.469915598670299473e-01 6.121393567135007263e-01 9.794470917694828027e-02
7.150121632456535445e-04 -9.316543010961536808e+00 2.586035095905810377e-01 7.031249025081544035e-01 2.048333759790581521e-01
7.137204737911681269e-04 -9.315851172646834044e+00 3.195774846060679963e-01 6.474560037190350004e-01 2.506740093922365520e-01
7.122236000168238792e-04 -9.315450657965607562e+00 2.417240442046236781e-01 6.764704915222833348e-01 1.336490646013742678e-01
7.162026512288208538e-04 -9.307379405686225127e+00 3.120412415913966786e-01 6.247270810118880080e-01 2.336718157645781835e-01
7.169764389583385645e-04 -9.303799585571624675e+00 2.734394396414511208e-01 6.319167035707384805e-01 2.788342309430637544e-01
7.152353391203028488e-04 -9.303730930882959882e+00 3.287777088933153680e-01 6.597937092305566908e-01 3.066131425404463595e-01
7.135889256956322617e-04 -9.303535502822134262e+00 2.270689767557576011e-01 7.312396855290639319e-01 3.385523462125270000e-01
7.131165431203287343e-04 -9.301697703399465667e+00 3.041011589496217526e-01 7.146589579351914079e-01 4.570159849658840256e-01
7.142650350102846624e-04 -9.297588474086996513e+00 3.085919641958425608e-01 7.272720156985914564e-01 4.170591126781684199e-01
7.139871054776033427e-04 -9.295477662421900433e+00 2.943983951975593927e-01 6.226493180797048055e-01 2.701658446016718118e-01
7.165232571197552259e-04 -9.289431858958106858e+00 3.224509666557289211e-01 7.043859303169138775e-01 4.148666727795522480e-01
7.176614387737472334e-04 -9.285344640943300476e+00 3.266659153733950660e-01 6.480597308784674659e-01 2.910169117462452215e-01
7.172168012939749782e-04 -9.283464397354103781e+00 2.680877725934143196e-01 7.421301251112164543e-01 3.229717873207402778e-01
7.179260680006154709e-04 -9.279975970655186757e+00 3.107110228963022580e-01 7.184129018509939346e-01 3.798339682388842120e-01
7.169952913725903369e-04 -9.278773291588478855e+00 3.104001169138521643e-01 6.379780627642125390e-01 2.153026730480872564e-01
7.178222918475306389e-04 -9.275120531019899417e+00 2.157762242105547568e-01 6.805416850361047931e-01 2.168712881085202993e-01
7.172873925785441546e-04 -9.273365978283699462e+00 2.566716682082093581e-01 7.522170439145881016e-01 4.340465163947366811e-01
7.222731136414779025e-04 -9.263939223936215939e+00 3.193295259682431553e-01 7.098714865004394081e-01 4.114622738507294208e-01
7.216945151369938720e-04 -9.262240624914907627e+00 2.901620468503832706e-01 7.037207477741836970e-01 4.406572324514898553e-01
7.209953697244458198e-04 -9.260709849797697402e+00 2.477465695174918547e-01 7.076630440801153776e-01 1.997923797896824505e-01
7.192388795876175590e-04 -9.260649023853627426e+00 2.182974504297301444e-01 6.594697038661538890e-01 1.045755377670627428e-01
7.175520822604687177e-04 -9.260497031527533451e+00 3.304037028596245040e-01 6.605298089469359146e-01 3.345707661885145567e-01
7.162500086779397500e-04 -9.259813284898479324e+00 2.389838108966745034e-01 6.476051305115030354e-01 9.465841065569996493e-02
7.173312959716475609e-04 -9.255804772621917920e+00 2.950524193082075808e-01 6.222978678741132308e-01 1.712687694966743557e-01
7.183032583099346370e-04 -9.251950719831958381e+00 2.139237489389783642e-01 7.027967557604787308e-01 1.751774761660819246e-01
7.176989700759155502e-04 -9.250292345642483482e+00 2.926154827897233246e-01 7.337812627287789713e-01 3.660757856215479666e-01
7.159745772914419444e-04 -9.250197905289148537e+00 2.388361569929189354e-01 6.192177903205471345e-01 1.403307537872208466e-01
7.152308299347436178e-04 -9.248737235380964705e+00 2.458853063602981504e-01 7.337855050836199489e-01 2.596339307321859913e-01
7.165196715479692398e-04 -9.244436863095399914e+00 3.128567917894384820e-01 6.600751448071492389e-01 2.449890351245377351e-01
7.194156248844295158e-04 -9.237903314689747347e+00 3.135674866650337567e-01 6.403352903537424812e-01 3.276887653081896890e-01
7.179621653996714386e-04 -9.237425691812825690e+00 2.326680648250369077e-01 6.275619217714893949e-01 1.505089536038001219e-01
7.168659582787861992e-04 -9.236453689927831334e+00 2.758415256254119763e-01 6.833953803610671729e-01 3.930494893747644158e-01
7.154188319086192491e-04 -9.235974414957526690e+00 3.137734754190140141e-01 7.146249312704416878e-01 4.358788722792658055e-01
7.146803748992365275e-04 -9.234507150409022813e+00 2.169374424809781821e-01 7.254995088790028301e-01 2.775412257229481483e-01
7.131215593888561369e-04 -9.234190669134251905e+00 2.716375861050620566e-01 7.579960070951538009e-01 4.330533522894267628e-01
7.119632716205204822e-04 -9.233316239764429056e+00 2.106236072900837808e-01 6.904780730848401049e-01 1.651920890849662982e-01
7.104100436718939785e-04 -9.233000235413548751e+00 3.193721170135288556e-01 6.343035115326959295e-01 2.749454074012408489e-01
7.098053568484419479e-04 -9.231351777876430020e+00 2.521018240550761957e-01 7.153720751921911480e-01 2.236680319157033914e-01
7.091559442075938890e-04 -9.229767113179384808e+00 2.502888243248582723e-01 7.013560286058704296e-01 1.909818006390443523e-01
7.080777647725636269e-04 -9.228788640131787346e+00 2.222665701330941990e-01 7.150148389225167156e-01 2.979307804767717394e-01
7.078242078725076368e-04 -9.226646796144933660e+00 2.419798433812027083e-01 7.525976675957454232e-01 3.957579572296369141e-01
7.104054464074313104e-04 -9.220506706717518597e+00 2.167819066065915234e-01 7.291019504542460838e-01 2.453236059298396499e-01
7.141919960976098655e-04 -9.212690736753827991e+00 3.138600604948444395e-01 6.480214329904243620e-01 2.362361606990590890e-01
7.128313912380637891e-04 -9.212097650521213765e+00 2.234720568132744778e-01 6.686907830067418956e-01 2.268195036375773577e-01
7.120544080878869926e-04 -9.210688240697010087e+00 2.505749842765894186e-01 6.832415274004020045e-01 1.578287897539234486e-01
7.127666179896114014e-04 -9.207188522208852532e+00 2.589097887858666791e-01 7.624312077798942600e-01 4.064998720268029331e-01
7.138263108812384827e-04 -9.203202894367743525e+00 2.180194717344720035e-01 7.252458604961521393e-01 2.281081770450446022e-01
7.129413140778795115e-04 -9.201943456462617021e+00 2.924427495763667340e-01 7.047145227181976779e-01 2.797385629449667954e-01
7.122151660377474451e-04 -9.200462499793088611e+00 2.820081544827828801e-01 6.439092505159984547e-01 3.196889837077712127e-01
7.104955403032429083e-04 -9.200379894368486688e+00 2.209947369567641928e-01 7.398068318063285576e-01 2.796438134991170443e-01
7.114039155010936548e-04 -9.196602201606566496e+00 3.260295842652346510e-01 6.771347596159403848e-01 3.312662279933638598e-01
7.105044328185451501e-04 -9.195367378512793621e+00 3.209656228780087828e-01 6.984112166163255475e-01 3.661076719488858267e-01
7.102347318761604959e-04 -9.193247041370442574e+00 2.655307997807054288e-01 7.556702269471903266e-01 3.751271760811235589e-01
7.196192481946992858e-04 -9.177620314860563511e+00 2.984873208195134575e-01 6.270569669252658018e-01 1.835659240307518925e-01
7.190088619196153630e-04 -9.175968882057905063e+00 2.898025118317291149e-01 6.482225387083384582e-01 3.384222899642759241e-01
7.191990321055096672e-04 -9.173204427679937822e+00 2.265864959010831237e-01 6.688870935945065987e-01 2.383171386195021835e-01
7.182218073268681249e-04 -9.172064119848560182e+00 2.738182226336719483e-01 7.554014975064485826e-01 4.256590940031739212e-01
7.201641349127319448e-04 -9.166863413856646048e+00 2.109361816708639759e-01 6.895469870857344752e-01 1.793089442211276419e-01
7.206734064550488882e-04 -9.163656503398106778e+00 3.095066777598262098e-01 6.460732795581314303e-01 3.416339372862483570e-01
7.188858860768477990e-04 -9.163639931911506054e+00 2.436899147449125003e-01 7.573393271254341697e-01 3.911895246329546438e-01
7.229110105183805639e-04 -9.155556434113554687e+00 2.310501928200836275e-01 6.328135816070932229e-01 8.940051414169697397e-02
7.291776253063866550e-04 -9.144425206600867995e+00 2.754799662676101768e-01 6.177132470764471472e-01 2.227360996250514202e-01
7.276172505348983384e-04 -9.144067409863774643e+00 2.365882903567705087e-01 6.710577125357183315e-01 2.770369439237155840e-01
7.261135280739135006e-04 -9.143636187686214001e+00 2.530089323203638108e-01 7.553813451246784716e-01 4.151095786809601007e-01
7.274337485651706644e-04 -9.139319637408807040e+00 3.224464910574605936e-01 6.493630270187001896e-01 2.808024027118077859e-01
7.264629854919481223e-04 -9.138155032412790035e+00 2.189180571447208734e-01 7.252410070609534021e-01 2.818033652329626770e-01
7.247777195458676757e-04 -9.137977550927839587e+00 2.151208729723252944e-01 6.789209015912075484e-01 1.377339480365523672e-01
7.231667892424551575e-04 -9.137702678974255477e+00 2.416958093559248288e-01 7.227311737533119729e-01 2.297935873408365470e-01
7.251595776445149714e-04 -9.132450827312664998e+00 2.590133501494871759e-01 7.005926510934230578e-01 2.048507853839766357e-01
7.263127440518113822e-04 -9.128361866045285211e+00 2.348627309816893882e-01 7.151080888112126832e-01 2.053334242089333017e-01
7.250960415039781493e-04 -9.127538447922077580e+00 2.364055996914738722e-01 6.778742090734862780e-01 2.888266433656091481e-01
7.236788815033107268e-04 -9.126994804882921031e+00 2.411216653541706778e-01 6.232552560343040948e-01 1.601664728360068235e-01
7.236546024202998497e-04 -9.124528354971111810e+00 2.584090328990398810e-01 7.562501591640902188e-01 4.209346241904693420e-01
7.294049167948494670e-04 -9.114113545815488493e+00 2.572297658708255774e-01 7.598724106248363475e-01 3.970453985877799852e-01
7.318818106073791616e-04 -9.108223525036994062e+00 2.332595770330507801e-01 6.446637045944684230e-01 2.028832359469314450e-01
7.315919145935054994e-04 -9.106119700264020622e+00 2.422955727186526242e-01 7.549384104961381903e-01 3.831639362377142755e-01
7.310749511465410456e-04 -9.104326578201298759e+00 2.780773769815035878e-01 6.141101624840177298e-01 1.481904752240251755e-01
7.323905291146304460e-04 -9.100028683628163861e+00 2.611144391489441663e-01 6.295130239010827689e-01 1.100807288562563047e-01
7.309067071757439872e-04 -9.099556737000598972e+00 2.417496042012144686e-01 6.403831821973868799e-01 2.197667544341770363e-01
7.302907677081648102e-04 -9.097899798276912975e+00 2.320231200568719787e-01 7.113675580128119291e-01 3.254883751478495624e-01
7.300057359200502012e-04 -9.095790173506909326e+00 2.323554917265720221e-01 6.444426891138469449e-01 9.426061597306217843e-02
7.283499375879971382e-04 -9.095560948837823290e+00 2.800445615901646645e-01 6.179770432374864786e-01 2.252983960406728103e-01
7.265360457535702688e-04 -9.095554467635917462e+00 2.411733201726675713e-01 6.449175328419746167e-01 2.301239158155906350e-01
7.259533390206094304e-04 -9.093856823605372952e+00 2.616829459371866617e-01 7.064293473712637272e-01 2.227044924331577080e-01
7.257355879025958849e-04 -9.091656820547699525e+00 3.117140411160671531e-01 6.962988130196048342e-01 3.219077355732022916e-01
7.248982351951609518e-04 -9.090311285288702692e+00 2.953863270287632181e-01 6.833475918059008780e-01 2.435133531438157806e-01
7.234256541055752391e-04 -9.089844782917106514e+00 2.156098142664391315e-01 6.647555225135357571e-01 1.264932321827403061e-01
7.234655666912197334e-04 -9.087289612790865334e+00 2.767166488697542226e-01 7.492887789246837071e-01 4.342311766731147271e-01
7.253581965623878431e-04 -9.082176967974087134e+00 2.312267240889777642e-01 7.230819492880861121e-01 3.350476332630484277e-01
7.237675766320171436e-04 -9.081872250948960001e+00 2.224514604677413354e-01 7.259447972653728653e-01 2.319335832532065655e-01
7.220321312340353048e-04 -9.081772924046374484e+00 2.880478979599072620e-01 7.260217271976576736e-01 4.476459962904548728e-01
7.240071881125446744e-04 -9.076541244374523032e+00 2.978555392544782743e-01 7.297806459489211139e-01 4.383169613103830020e-01
7.225819821751300982e-04 -9.076011681355272032e+00 3.093721273727393362e-01 6.556321432250293846e-01 2.362468207678034005e-01
7.209915850284599574e-04 -9.075715099076759884e+00 2.372180964737923281e-01 7.320556687392542061e-01 2.515905809689995554e-01
7.192421690532459395e-04 -9.075644450327056134e+00 3.057426258322599733e-01 7.230949276205238530e-01 4.051746414859873635e-01
7.192759124876947933e-04 -9.073097536166036647e+00 3.052386729759236639e-01 6.249815904065473271e-01 2.452320514455648692e-01
7.197509128762448775e-04 -9.069937367227650427e+00 2.900491613833744986e-01 6.163070491875365375e-01 2.103312146960080453e-01
7.185987972023365677e-04 -9.069039364172112982e+00 2.652370140456536962e-01 6.506270607586907007e-01 3.029746751667365956e-01
7.176355120037580717e-04 -9.067880768338337560e+00 2.364707961652958434e-01 6.406924102166021706e-01 9.408867922459554500e-02
7.173245223154159399e-04 -9.065814215522610908e+00 2.576294582849878445e-01 7.188100603911873332e-01 4.026045248191401082e-01
7.197724575620282304e-04 -9.059907434145316074e+00 2.408328837807082456e-01 7.445883297060069683e-01 3.797031912759130656e-01
7.183481163985419018e-04 -9.059388271712069951e+00 2.529202654879374457e-01 7.582853755735968759e-01 3.789940839565904551e-01
7.200379874107149100e-04 -9.054538594132209184e+00 3.213453610446216357e-01 6.564637552433474355e-01 2.864045780893522686e-01
7.192864411071221535e-04 -9.053082898469721584e+00 3.034307005427773207e-01 7.070233362304473301e-01 4.358575341698872618e-01
7.221246948857796546e-04 -9.046644733464573207e+00 2.418844775466635344e-01 6.576719247512297084e-01 1.140566937453150187e-01
7.205962702519942828e-04 -9.046263542634912724e+00 3.020098309247933877e-01 6.677399029695508803e-01 3.833157336342302157e-01
7.191212252998180560e-04 -9.045812618891670098e+00 2.426112205196196969e-01 7.095229402509496408e-01 2.032772845147665652e-01
7.184646100418320839e-04 -9.044226116072156429e+00 2.735157951645429408e-01 6.185638285845012074e-01 2.164083743027825912e-01
7.171482529762051141e-04 -9.043559977370632552e+00 2.720853535850334959e-01 6.297164984920540221e-01 2.570061940759942876e-01
7.163851170683318550e-04 -9.042124669683916593e+00 2.765030698971656098e-01 7.054765578737935972e-01 2.500507871245247760e-01
7.146143062792215204e-04 -9.042099599672162924e+00 2.950070808692701330e-01 6.435491698055918475e-01 3.239976267074425875e-01
7.139947581630827923e-04 -9.040466944238843894e+00 2.333490297155871585e-01 7.375291358187933133e-01 3.505425262860832336e-01
7.134059879272267512e-04 -9.038791898647561496e+00 2.605980598727362096e-01 6.490660653562506655e-01 1.264081211562372298e-01
7.129172973368425167e-04 -9.036977143871494533e+00 2.834991760530487515e-01 7.263812447086256396e-01 4.430327693942415213e-01
7.136298951227964356e-04 -9.033478091265326526e+00 2.727896864830168799e-01 6.751237114163107789e-01 1.828022146458215536e-01
7.124061218700377795e-04 -9.032694420360231291e+00 2.973768492145117959e-01 7.176305904608343278e-01 3.381552783721915034e-01
7.120148525092220328e-04 -9.030743793583024370e+00 2.703488025472826628e-01 6.198546956805364161e-01 2.165109176516094303e-01
7.110420930093867050e-04 -9.029610934447500625e+00 2.132795186906185636e-01 6.806712611086686016e-01 1.631002051761855087e-01
7.096956492592996308e-04 -9.029006349925150943e+00 3.018289918156251694e-01 6.936386372540817025e-01 4.223825027688831169e-01
7.117564756926871928e-04 -9.023606740657813319e+00 2.300038500493220006e-01 7.312742989943771255e-01 3.331658230341644211e-01
7.111640697384399813e-04 -9.021939402734943769e+00 2.951762421734881459e-01 6.251552716359252138e-01 1.851888934361110017e-01
7.096505712009191754e-04 -9.021569869393124108e+00 2.134084287189549345e-01 6.972118980862285209e-01 1.963939353113078046e-01
7.095283161006314156e-04 -9.019242159302004680e+00 3.075186951213575437e-01 6.302476873529576640e-01 2.698777342533841272e-01
7.080203796822598762e-04 -9.018869686901794580e+00 2.224596081024838856e-01 7.345520793492131828e-01 2.792000264022300726e-01
7.064963028004426311e-04 -9.018524596052690967e+00 2.701125513664079936e-01 6.174419516202106495e-01 2.036888908016711852e-01
7.052132566400807134e-04 -9.017842316284246706e+00 2.825218753019527185e-01 7.352776050096614391e-01 3.523704753579510740e-01
7.039404384805090760e-04 -9.017148816895394603e+00 3.168380065747753438e-01 6.982952062524222514e-01 3.606518693092991557e-01
7.022089383381113770e-04 -9.017111572341004688e+00 2.485220980816549019e-01 7.465249083364984273e-01 3.980627505106449360e-01
7.005916703991062113e-04 -9.016917343589547329e+00 2.378692613780478693e-01 6.950336813655194623e-01 3.180677217653595790e-01
7.013686305752258893e-04 -9.013308952353185077e+00 2.245255332875872867e-01 7.170548966566908655e-01 2.976302502815718620e-01
7.020007228821569531e-04 -9.009908131271242127e+00 2.497328823940915266e-01 7.317153042783860473e-01 2.683607825725147222e-01
7.037753060341112640e-04 -9.004883427395132145e+00 2.461033211938280785e-01 6.914772031150641096e-01 3.356736978521221437e-01
7.046782923907695057e-04 -9.001101189227840749e+00 2.344851832617333431e-01 6.987728603336835764e-01 3.121720518049360682e-01
7.042869878075056454e-04 -8.999156638817442655e+00 3.243851032929961908e-01 6.648911526756077217e-01 3.301785431559870476e-01
7.029116451729196116e-04 -8.998611363673306940e+00 2.501811511299111834e-01 6.803917059219258823e-01 3.273122935550410451e-01
7.027910564614602094e-04 -8.996282934392514363e+00 2.879719567212862819e-01 7.397890377965238295e-01 4.204601021328829846e-01
7.024372730177911922e-04 -8.994286458899841463e+00 2.453834425793200158e-01 6.187376786131870698e-01 1.143362265837115643e-01
7.032620420349684591e-04 -8.990612994414247439e+00 2.433709076759398293e-01 6.262165394698712140e-01 9.874290367190940998e-02
7.017661842886901459e-04 -8.990242287311605907e+00 3.030211482543165857e-01 7.140998006886754013e-01 4.329861303544513262e-01
7.008494786976767919e-04 -8.989049424748790429e+00 2.859461505545883853e-01 6.721084227771518815e-01 3.764296742992358502e-01
6.991650540427285900e-04 -8.988955721866897619e+00 2.996473824638963279e-01 6.782849016944096920e-01 2.481355521798962460e-01
6.987175899099876781e-04 -8.987095924604885155e+00 2.392160545527908244e-01 7.055910453122566928e-01 1.929881449532137583e-01
6.982115968701750434e-04 -8.985320360842216303e+00 2.223347138892818320e-01 7.324641313821300681e-01 2.722811588346321088e-01
6.970716812539318012e-04 -8.984454317025493353e+00 2.964471610668413248e-01 7.055051075582187137e-01 4.310143901243442821e-01
6.987038748484999126e-04 -8.979615553702958053e+00 3.107734416390047771e-01 6.488946764764639275e-01 2.397553846341585748e-01
6.975634301989746449e-04 -8.978749116129021601e+00 3.081998595940785846e-01 7.063051135920407342e-01 3.463883066854213100e-01
7.000078617099668313e-04 -8.972750999048599851e+00 2.446107890111889338e-01 7.543219359210563413e-01 3.552936828357236565e-01
6.982675034607362368e-04 -8.972740292919137772e+00 2.747952383379821395e-01 7.170796656107163436e-01 4.247942699971984926e-01
6.978931255357349048e-04 -8.970776589282461799e+00 2.501059090093622483e-01 7.097478604587920126e-01 2.155600306794508980e-01
6.972040414997157610e-04 -8.969264454656054042e+00 2.180818586863057240e-01 6.648090277964594508e-01 1.732743772098559176e-01
6.959724592456114798e-04 -8.968532475541078242e+00 3.066694200409305626e-01 6.576599502607503034e-01 2.355479572521393949e-01
6.964376554062320533e-04 -8.965364287091381001e+00 2.786165174225605501e-01 6.351514304468057759e-01 1.469421967878213608e-01
6.993731874982379512e-04 -8.958658077582505541e+00 2.493283952703415907e-01 6.178956424955640570e-01 1.444268295347124753e-01
6.979352276758316433e-04 -8.958216263612740704e+00 3.123746425967819929e-01 6.561314893690169958e-01 3.519751455857623168e-01
6.979436541796857048e-04 -8.955704190210148852e+00 2.817206457517829610e-01 6.195920167175901216e-01 1.583514802948022548e-01
6.976453722787575099e-04 -8.953631654026239062e+00 2.729031372911901454e-01 6.252809173543291132e-01 2.374989910389853631e-01
6.969920838654238395e-04 -8.952068511785562066e+00 2.597182487183345989e-01 7.277459243202533123e-01 4.095836402132869702e-01
6.954640282052974940e-04 -8.951763275786042584e+00 2.715400966882772771e-01 7.487709011529527503e-01 4.181051670796828712e-01
6.947976588794790073e-04 -8.950221900170271638e+00 3.047583641832978252e-01 7.143823766121372154e-01 4.254928096561645945e-01
6.972029101326070394e-04 -8.944266077377607260e+00 2.587794711578842999e-01 6.948321923248558241e-01 1.977931541661019366e-01
6.955209100511272656e-04 -8.944181489356443748e+00 2.586847714434323264e-01 7.168135818054505171e-01 2.461607855996520988e-01
6.945643033580647420e-04 -8.943057817706447921e+00 2.689092933653415840e-01 7.401671308890890311e-01 4.278162621005599520e-01
6.930060921779125725e-04 -8.942803774870389688e+00 2.969766029101472138e-01 6.324067771155638118e-01 2.831052857346059715e-01
6.926036882007471180e-04 -8.940884607936347095e+00 2.170210884301065901e-01 7.093351875307924992e-01 2.093351492831471705e-01
6.921381019708053002e-04 -8.939057060014834022e+00 2.975191596625095802e-01 7.237249018415987667e-01 3.699963018582847485e-01
6.954069018485512172e-04 -8.931845420513555567e+00 2.866030268651937329e-01 7.382431610994907301e-01 4.216115378146176873e-01
6.949879428249590473e-04 -8.929948068082159907e+00 2.467645385130359248e-01 6.628878762590928453e-01 2.816987320343796730e-01
6.941798689632616530e-04 -8.928611460936476618e+00 2.570100835644809623e-01 7.536222288234838418e-01 3.928555370364916755e-01
6.926867477184359698e-04 -8.928264691541004439e+00 3.098871816384779487e-01 6.757503005421602316e-01 2.765608131671090097e-01
6.972030777197560586e-04 -8.919265837006934206e+00 2.799291449235552509e-01 6.950090455977533388e-01 2.377751825611447156e-01
6.983557124733902940e-04 -8.915113975367241039e+00 2.445504927832304887e-01 7.364696664224319456e-01 3.784067326428609546e-01
7.001653664130488711e-04 -8.910026020166576188e+00 2.975819695023443345e-01 6.287875519591025197e-01 2.644649338465307475e-01
6.990551809007595086e-04 -8.909112883291744112e+00 2.985929198483148195e-01 7.167978459937480729e-01 3.483540814324515011e-01
6.974457111102754696e-04 -8.908917887910487110e+00 2.731361858763002859e-01 7.173304233423163367e-01 2.766962112373732019e-01
6.960386178575619399e-04 -8.908437420820474628e+00 3.086735650328311653e-01 6.931753141461243217e-01 4.115696078859857887e-01
6.954532397338654198e-04 -8.906778788529578605e+00 2.832882239919173317e-01 6.439481814601721865e-01 3.073920195887535622e-01
6.946335704267983004e-04 -8.905458095312539513e+00 3.115685533393905970e-01 6.503386879901460471e-01 2.489002642101934004e-01
6.941603663151485514e-04 -8.903639555848105402e+00 2.651406247907427960e-01 7.475807610715459184e-01 4.150823306211763875e-01
6.925399566164808446e-04 -8.903476629561028588e+00 3.183734927583561913e-01 6.715764528462784266e-01 3.705434817678644466e-01
6.944081473774773921e-04 -8.898282668791377858e+00 2.298410093724540804e-01 7.359420635166349367e-01 3.223569302615356680e-01
7.007095352392929801e-04 -8.886749121597008028e+00 2.855917467263014431e-01 7.310771739715202777e-01 3.558893011584908228e-01
6.993358637984316934e-04 -8.886211446365342326e+00 2.906139525334683338e-01 6.835828601766485990e-01 2.393867345229967469e-01
6.986217783329649921e-04 -8.884733058903595548e+00 2.160166034524167444e-01 6.983043404743490834e-01 2.109246742538363195e-01
6.983619819576043037e-04 -8.882604997913542633e+00 2.855899779919693904e-01 6.991226817293751949e-01 4.124990916280779629e-01
6.968403574236597909e-04 -8.882286222950636301e+00 3.034074542867808422e-01 6.613051327263486101e-01 3.613315206768915044e-01
6.990222831681310771e-04 -8.876659944679223813e+00 3.044548011148260347e-01 7.171527989379242740e-01 4.039477652952764286e-01
6.986836382982484226e-04 -8.874644517107956432e+00 2.745577779493548198e-01 7.163968963415244806e-01 4.187233228431099241e-01
6.979724680991121434e-04 -8.873162907042805969e+00 3.013860007813641828e-01 6.793449765195169743e-01 3.936691725165284983e-01
6.971738874358675633e-04 -8.871807705575648129e+00 2.320760077152951295e-01 7.405895849882069282e-01 3.264813170274339926e-01
6.967617403995469624e-04 -8.869899048590490054e+00 3.067782549079546284e-01 6.536263646819676643e-01 2.364669910859497626e-01
6.957021215246822184e-04 -8.868920982636135264e+00 2.209743266290329911e-01 7.223981176510271274e-01 2.508035731192598261e-01
6.946131373344152822e-04 -8.867987511387116939e+00 2.379476449636962476e-01 7.397010749431535137e-01 3.543530692703849017e-01
6.931355562188134091e-04 -8.867616977162615655e+00 2.737743140343956716e-01 6.724152695434886251e-01 3.553693397452064029e-01
