norm alpha beta
2.318010194364740428e+00 2.868895321172270307e+00 6.990243697566819181e-01
2.988557845578611261e+00 2.687603531909748433e+00 4.190292723986479562e-01
2.658249425700494939e+00 2.890625397910225658e+00 6.603552050761806180e-01
2.697515152972528085e+00 2.611758982409957408e+00 2.799914719006155184e-01
2.453135410890934232e+00 2.880983223589374198e+00 6.693847908471036723e-01
2.377038115488288028e+00 2.828185747485942869e+00 5.330904433995383718e-01
2.742204245393459860e+00 2.644375904073598793e+00 3.295898689097556122e-01
2.573911743469071922e+00 2.789956532692505320e+00 4.503854988110834734e-01
3.139645692119651166e+00 2.626353069405610086e+00 4.539102826494206266e-01
3.088201791497378501e+00 2.715388161521625765e+00 6.343929017029503736e-01
2.981037456188478707e+00 2.594906839113487074e+00 3.396397893494220166e-01
2.918025847454898791e+00 2.656906343737572840e+00 5.066933163227345105e-01
3.032707728038189554e+00 2.708024478820876269e+00 4.880666943031962690e-01
3.068125149496899517e+00 2.770641495943854338e+00 6.598377016149277186e-01
2.314450553700678981e+00 2.559811648186105959e+00 2.082496470379726627e-01
2.641081821800570495e+00 2.683682569476052215e+00 4.768880669264677352e-01
3.082702430111146974e+00 2.933840264963220257e+00 8.503856124721170806e-01
2.939811939488536918e+00 2.786541376691533234e+00 5.882069602602449931e-01
2.824202426516656761e+00 2.856788372901667650e+00 6.329519428188283836e-01
2.182136856372320466e+00 2.808903872053332584e+00 3.887558254637134003e-01
2.198591472958809412e+00 2.778321284493086907e+00 4.614847625185732327e-01
2.381581344770071773e+00 2.767649566311894738e+00 4.824027884039554515e-01
2.694053208682418266e+00 2.654922259223121639e+00 4.091001878262632840e-01
2.366097900879856386e+00 2.657223295744771896e+00 2.406409377450766107e-01
2.786769761561461500e+00 2.559768244751239319e+00 1.920601576484438633e-01
2.333234991524285817e+00 2.500000317607053546e+00 1.151230034421643761e-01
2.021255919815372337e+00 2.727799847111954890e+00 3.340702659822267218e-01
2.768872432379882564e+00 2.634914784359003725e+00 4.231989479017208011e-01
2.340179954292896713e+00 2.628013971086895051e+00 2.209556447243389288e-01
2.680473651805195701e+00 2.685168913446701833e+00 5.111527799217487900e-01
2.899189441304554915e+00 2.759115148811542184e+00 5.381145675303807829e-01
2.786769761561461500e+00 2.559768244751239319e+00 1.920601576484438633e-01
2.662837721618090736e+00 2.653857898677335125e+00 3.742920526986218133e-01
3.167883098220932059e+00 2.689375751355400634e+00 4.510131790923080364e-01
2.772164803214600237e+00 2.822484523407648549e+00 5.706397327998136149e-01
2.249183892186700451e+00 2.710150961743567954e+00 3.376106197541607346e-01
2.754068948674802009e+00 2.855325312778041358e+00 5.183090916150734362e-01
2.428052793140065280e+00 2.685804437547874013e+00 4.665157220743985089e-01
2.730516116711812380e+00 2.765082902082022898e+00 6.975810016528981583e-01
2.299690432693355824e+00 2.878756316810870963e+00 5.296969598213693287e-01
2.955566346695459146e+00 2.577932179869710350e+00 5.041421549209494923e-01
2.619212271950696280e+00 2.651065439152851422e+00 2.254823746428900044e-01
3.377249094061407497e+00 2.590098566578052264e+00 4.245420010972785763e-01
2.601821083239809873e+00 2.645274694515142855e+00 3.562144762172926304e-01
3.021095194682191121e+00 2.757878404393659721e+00 5.727630334396807132e-01
2.646574682121173527e+00 2.899681026562090924e+00 6.257158279522809785e-01
2.498666202408954540e+00 2.669536596480710067e+00 3.901540117178133316e-01
2.957851036934739053e+00 2.768879301949211502e+00 5.950597286148338050e-01
2.413597843241668262e+00 2.661952212403284612e+00 2.943583394230150363e-01
2.912668885351235026e+00 2.520858603818360244e+00 3.091014221794644579e-01
2.740540624952680915e+00 2.758508151373202821e+00 5.126901309448504973e-01
3.151178609981378109e+00 2.765762783980101780e+00 5.522630446938608939e-01
2.288572928499018833e+00 2.589201965587283549e+00 2.459195071135927835e-01
3.370996658310282612e+00 2.651324522367339842e+00 5.351276109733461572e-01
2.261144759254328562e+00 2.648674259665384945e+00 2.016345297622409993e-01
2.580906632023954206e+00 2.771455781573352262e+00 6.860817970283009659e-01
3.039249265467703243e+00 2.757237029854636479e+00 5.432725181044087970e-01
3.106994111964246130e+00 2.973360830376575059e+00 8.730235853810848212e-01
2.463517034620046342e+00 2.782595854582936123e+00 5.409886985428554729e-01
2.885599418262595250e+00 2.710746797676826247e+00 5.146672013668881496e-01
2.555930988168937823e+00 2.718277734120608358e+00 5.134729045332709907e-01
3.164116109822279643e+00 2.615183198895328687e+00 5.453692090650601454e-01
2.900981640165922748e+00 2.591865783109547738e+00 4.092434339933829213e-01
2.456474871121512304e+00 2.698937343825921431e+00 4.395911230432333894e-01
3.351382712112617845e+00 2.720467684324573199e+00 5.789687051855770816e-01
2.479604211576749151e+00 2.752454256106611652e+00 4.091396673159390929e-01
2.922383679811884072e+00 2.700132481318904709e+00 4.957199404100553486e-01
2.547382832561535082e+00 2.811780151894922586e+00 4.514986651526001760e-01
2.908200254217765846e+00 2.671514515028077685e+00 3.904469786132834241e-01
2.829988663457990050e+00 2.712780286967362731e+00 3.853639036470402068e-01
2.925418323798080866e+00 2.733663499838629996e+00 4.417728521022510346e-01
3.266379521014195486e+00 2.530296105186472300e+00 4.311551639305116201e-01
2.689925159451200365e+00 2.856836278811359264e+00 6.269106005088279643e-01
3.407974009762755330e+00 2.615456615919094396e+00 4.961911250993111810e-01
2.660644707364181460e+00 2.669726405916567291e+00 4.193739194302978368e-01
2.744508876758692484e+00 2.663378967507997075e+00 5.789975535082726443e-01
2.618488336778756587e+00 2.730656302681119474e+00 4.747576702569574203e-01
3.443709494082464850e+00 2.726679596439749442e+00 5.275503496904566658e-01
2.570840336045018937e+00 2.769770614341272363e+00 4.008376014945153609e-01
2.339779910096112303e+00 2.448408661008136811e+00 1.494234437834061902e-01
2.315751077173922479e+00 2.808953348040146292e+00 4.343617866940042149e-01
3.206357406648238761e+00 2.786562328176104053e+00 6.820243648049354457e-01
2.464477954229897794e+00 2.548044475801368058e+00 2.534795929914702151e-01
2.652585711710209182e+00 2.804689245077220061e+00 4.685071978752491928e-01
2.301264056199425756e+00 2.929209527642770539e+00 5.547907681271190272e-01
3.236696265090276192e+00 2.745738015631055795e+00 5.729452104984837923e-01
2.357985586101016828e+00 2.758845094566477307e+00 4.681494775641559802e-01
3.363464939235376150e+00 2.715801165835815212e+00 5.454451176577905791e-01
2.094721010166997743e+00 2.907382807501465383e+00 5.426606149511851163e-01
2.914947556854136312e+00 2.749232076486848975e+00 5.076395995750090373e-01
2.859921255747898350e+00 2.582145482472403497e+00 4.258390289544997098e-01
2.709564469622245841e+00 3.117240783680812921e+00 9.802856468557685776e-01
3.147263931066325959e+00 2.762811123251284862e+00 6.181474566010582983e-01
2.897599531722861332e+00 2.760694085016933474e+00 4.598191655259888933e-01
2.729505724960625379e+00 2.691709602992996331e+00 2.227196974433352517e-01
2.966231548033494647e+00 2.819724361497194742e+00 4.544403111184242006e-01
3.139292676585476283e+00 2.862152856250895994e+00 6.386145417997086682e-01
2.550158342307521586e+00 2.819325074715832713e+00 5.979972124890603480e-01
2.546480046159217192e+00 2.534311125638648132e+00 2.806773061499734379e-01
2.817053376385450392e+00 2.730609834262231139e+00 4.680252138544211959e-01
3.418794573510939738e+00 2.807459096394648412e+00 6.453926124390018115e-01
2.832834560338351793e+00 2.557301166957844707e+00 3.016911486761092998e-01
3.109188109435755631e+00 2.979034659001584817e+00 7.805820784924542011e-01
2.768670691062473654e+00 2.605918390901178050e+00 2.933750988145393257e-01
2.450526741127986963e+00 2.616264562355159473e+00 3.060249055818043407e-01
3.152812114238007890e+00 2.722053777957889942e+00 4.054111800677265287e-01
3.034826894561729382e+00 2.763762768895547062e+00 6.749708656802991813e-01
2.688377528291681084e+00 2.952792952969191198e+00 5.370523750775617611e-01
2.694661103953425396e+00 2.666608142905901424e+00 3.508143574793267105e-01
2.612667808159354177e+00 2.695487354745801145e+00 4.028588257237865622e-01
2.482982666606892153e+00 2.618233918838913432e+00 3.416183899292021819e-01
2.851517864012335313e+00 2.900601258183554521e+00 6.014231279611929049e-01
2.552535638856631373e+00 2.755968528381452565e+00 4.705278705382335280e-01
2.835153181868266703e+00 2.714957137650051422e+00 3.306506359994828559e-01
2.122867286589051439e+00 2.645329984689418268e+00 1.585742397966165562e-01
3.067917567392351330e+00 2.713443084829683549e+00 5.325531848314796202e-01
2.369674713703416646e+00 2.828406651888426993e+00 3.821418695207091099e-01
3.090048504807058283e+00 2.724740537217850367e+00 4.136790559875709872e-01
3.176945890280164164e+00 2.905490894332402707e+00 7.775374737097203726e-01
2.987161293215165880e+00 2.689149347113260813e+00 5.916247030267006712e-01
2.472022165895717993e+00 2.674505483041749176e+00 4.934545043612760251e-01
2.755906312839747851e+00 2.619312682916742574e+00 4.588281870711991006e-01
2.591155979627422390e+00 2.792473517516344650e+00 4.390552970425302681e-01
2.740162748458839115e+00 2.906131920792638823e+00 7.127076158837020170e-01
2.950124056240576831e+00 2.569409477622261129e+00 3.459576597172968060e-01
2.962229752925272575e+00 2.522695069731220485e+00 2.986141325198368168e-01
2.798479634978053632e+00 2.859732931876535655e+00 6.248029135158766900e-01
2.870073962873617379e+00 2.597851547862170207e+00 3.205331411125790231e-01
3.137485781502489690e+00 2.751249998030615096e+00 4.612787291516132759e-01
3.170499813131678390e+00 2.444961676339273637e+00 2.624787532669085599e-01
3.495984455705914318e+00 2.738449218096191906e+00 6.977914050258803291e-01
2.955241629519014257e+00 2.624002965947171084e+00 5.629215775441841485e-01
2.755457815666801036e+00 2.675273227903649964e+00 4.864946718951799198e-01
2.327347960916127168e+00 2.745395610716871104e+00 3.448044411981522894e-01
2.776453145218098495e+00 2.549636739201341040e+00 3.639408305948336753e-01
2.922589533653370264e+00 2.591962746164167442e+00 5.551530371706194789e-01
2.743992426331974155e+00 2.576827784260461218e+00 3.883138952195249738e-01
2.318974589675951936e+00 2.551882236925006708e+00 1.483573014631612008e-01
2.464099227370160516e+00 2.768950429662644375e+00 2.574031813665756396e-01
2.731935153006388450e+00 2.691780792910403619e+00 6.186294671232851483e-01
2.581211935908429123e+00 2.802695019756768158e+00 6.004643172105089688e-01
2.905875585196632471e+00 2.936978628228369637e+00 6.389871377674756214e-01
2.998593806799772388e+00 2.763766509307489017e+00 5.142631932214625223e-01
3.129571453385564084e+00 2.772011134984584402e+00 7.258524830029917663e-01
2.654581984931140504e+00 2.706831099458177015e+00 4.559293649691379957e-01
2.525088271827540698e+00 2.750015765392398670e+00 5.844012585234201751e-01
2.952509652149504227e+00 2.685119349275835177e+00 5.521424437786530692e-01
3.040649634306326732e+00 2.952989512504068159e+00 1.054068373300648620e+00
2.576793396186120688e+00 2.700979264804814761e+00 5.246028256548095348e-01
2.482117285516415528e+00 2.914264722592454060e+00 6.593417780861906552e-01
2.929424325072368163e+00 2.575057580109545441e+00 4.934375867773250213e-01
2.536422879818898135e+00 2.728693007787660108e+00 5.367268618855770557e-01
2.650446057420260626e+00 2.771639659107091980e+00 4.271636036117038571e-01
2.387947554158484476e+00 2.527889528219340320e+00 2.534177324119438746e-01
2.605684079722053070e+00 2.705535463573020216e+00 5.012152727292102927e-01
2.644935364601023409e+00 2.731919204031192372e+00 6.216864258945475896e-01
2.259010400994426959e+00 2.662022569491148793e+00 3.012478469542910764e-01
2.774595413008785094e+00 2.623022871169716552e+00 2.626493832284533259e-01
3.363464939235376150e+00 2.715801165835815212e+00 5.454451176577905791e-01
3.095826345898369691e+00 2.607669336229678336e+00 4.430342147989417834e-01
2.107709078792577628e+00 2.886906776912097072e+00 4.782906287060514905e-01
3.095397831049156334e+00 2.545658854663043869e+00 4.252178657687833430e-01
2.849822210373937903e+00 2.569931260032736642e+00 3.004241419655698242e-01
2.761901863788550848e+00 2.689561385169912278e+00 4.952653226705761580e-01
2.932073618873668241e+00 2.493744381626170181e+00 2.806667491257077152e-01
2.453135410890934232e+00 2.880983223589374198e+00 6.693847908471036723e-01
2.492788512623655972e+00 2.806827934383279821e+00 3.832007016442129932e-01
2.927445843592306751e+00 2.849991524285742539e+00 7.773294030503844487e-01
2.826222430738282387e+00 2.779175925525570801e+00 5.412288201251701514e-01
2.334073175924028742e+00 2.523006945190103600e+00 1.873789234799799752e-01
2.484739809120644072e+00 3.084624745059713735e+00 7.735341771437999059e-01
2.287847895871965687e+00 2.849517079515821116e+00 4.554835295737196810e-01
3.453011936417279770e+00 2.719172665836638636e+00 6.372689258078987340e-01
2.662651187282208731e+00 2.697211135716496067e+00 3.653441892474759145e-01
3.211447057596073407e+00 2.702779232548105259e+00 4.361303267906951331e-01
2.839494823810567059e+00 2.873221947311709101e+00 6.796352061760163599e-01
2.859988915282815292e+00 2.539189788225335143e+00 2.396721414634379044e-01
2.786078661672805712e+00 2.741694831571705127e+00 4.645518096511316863e-01
2.224040334975613042e+00 2.795986843908723429e+00 3.318131162981827753e-01
2.990218720339028913e+00 2.667094179428021405e+00 4.070322224533596822e-01
3.555864279446732112e+00 2.621068874689981953e+00 7.417306750080289168e-01
2.498726169914661011e+00 2.887346026240345420e+00 6.055877075446857161e-01
2.920331909413525384e+00 2.665880555273657748e+00 4.923563697161515429e-01
2.858658063927292492e+00 2.763451146828323157e+00 6.455812559294068498e-01
2.837380391981939809e+00 2.763691394684483882e+00 4.125736413305609029e-01
2.483127774584437564e+00 2.771310912327711762e+00 5.099641690241605296e-01
2.270787670963760441e+00 2.644988923983278450e+00 1.721230328485156003e-01
2.602404788549788961e+00 2.781847723487827828e+00 4.961626475758707522e-01
2.740162748458839115e+00 2.906131920792638823e+00 7.127076158837020170e-01
2.838251140215958035e+00 2.621087140390869319e+00 3.410784693940893675e-01
2.294148177596772253e+00 2.910868057432259626e+00 5.682929185094924840e-01
2.856033927344709067e+00 2.693437974008455527e+00 4.909152777210821217e-01
3.301127277411324279e+00 2.830586956237178597e+00 8.675984250067595438e-01
3.091704438607936201e+00 2.670738540267542760e+00 4.892687513200442151e-01
2.618167017002381414e+00 2.716418794980398843e+00 4.179546071417059583e-01
2.832466942420425848e+00 2.826704434319195602e+00 5.996338587026316391e-01
3.261362307085607259e+00 2.774678716251098631e+00 6.466202970835577268e-01
2.690181613559137652e+00 2.574033250700978215e+00 3.624277331532730351e-01
2.245774380471355247e+00 2.784035844794288117e+00 4.941558359117235733e-01
2.662074603133560924e+00 2.649734756090331267e+00 4.263906967775739076e-01
3.679570639903919194e+00 2.684767407057031097e+00 7.449958507423160015e-01
3.067225549868930923e+00 2.790063265330594788e+00 7.289820551527860237e-01
2.468108976246140340e+00 2.473591675228692832e+00 1.409347946190746825e-01
2.800662840305488288e+00 2.695927534552942983e+00 4.157777053145370050e-01
2.697515152972528085e+00 2.611758982409957408e+00 2.799914719006155184e-01
2.211467235037123835e+00 2.701678152771671559e+00 2.864952975054689821e-01
3.096996435319828489e+00 2.628155808764282231e+00 4.219441720247747996e-01
2.801741059182782490e+00 2.563202293385822728e+00 3.943735370065287738e-01
2.952064481455898726e+00 2.779840435641890650e+00 5.568644221464029709e-01
2.640782406808773075e+00 2.807396870444815562e+00 5.795937207880250686e-01
2.842051004033122830e+00 2.690347723594225915e+00 4.846733532639712627e-01
2.893201778015877412e+00 2.712863408500600926e+00 4.797633190845029816e-01
2.649440049868392766e+00 2.598758159759204656e+00 2.928727396450951925e-01
2.774275601186994678e+00 2.743924643301567379e+00 4.227265505849214788e-01
2.300439044317632575e+00 2.787537097306291844e+00 4.819996316913189860e-01
2.315751077173922479e+00 2.808953348040146292e+00 4.343617866940042149e-01
2.576048499192686414e+00 2.774369651146979976e+00 3.625620444852037938e-01
2.696458607661370799e+00 2.747271189778695000e+00 4.907158246661554313e-01
2.633124151812738845e+00 2.790914877218464873e+00 5.933628586284714901e-01
2.689248608500550919e+00 2.907368015559847141e+00 8.283739246058846595e-01
2.658249425700494939e+00 2.890625397910225658e+00 6.603552050761806180e-01
2.728754917828983828e+00 2.889175567367975539e+00 5.939344053176291993e-01
2.581731953647143474e+00 2.592556323957275310e+00 2.655012589337510387e-01
2.872441159742630479e+00 2.544942608093716085e+00 3.766826742589755583e-01
3.081231455577389422e+00 2.663671808061923940e+00 4.824149496084999544e-01
2.335064416804971899e+00 2.798087132924001796e+00 3.937063733807666388e-01
2.762202004316881787e+00 2.850417827222722522e+00 6.703335800458120053e-01
2.863154937722474536e+00 2.770351450367349866e+00 4.801864706388684900e-01
2.139814931437204137e+00 2.642730928022926307e+00 1.885815630236256646e-01
3.460951990808249779e+00 2.553692992274645412e+00 5.188082407701605225e-01
3.176945890280164164e+00 2.905490894332402707e+00 7.775374737097203726e-01
2.210573056892494392e+00 2.707039125115991318e+00 4.285426630725195918e-01
2.600862591320084682e+00 2.733342986260391960e+00 6.007362985819640899e-01
3.121862862461644461e+00 2.562453976016368262e+00 4.055864745960690576e-01
3.434493731635537728e+00 2.643429723924795027e+00 5.643435752708367836e-01
3.304216226433668968e+00 2.696860196975451984e+00 7.578725282679230624e-01
2.470572592560028813e+00 2.665922573130233175e+00 4.897229036809349068e-01
2.726189588231317629e+00 2.854870885885377518e+00 6.268998046746449004e-01
2.951067291805555382e+00 2.692342793870700746e+00 4.809957085649939623e-01
3.460853248342080857e+00 2.677016902397315157e+00 5.587056361266655724e-01
2.484800316816746069e+00 2.718857206616428712e+00 4.368091087479198942e-01
2.907101505347799097e+00 2.916454031477988096e+00 8.452929513370690540e-01
2.871298534743197184e+00 2.737522613994383569e+00 3.947740147136598043e-01
2.813730619588283854e+00 2.797293324695837136e+00 5.945147898587651580e-01
2.559126576036394152e+00 2.723948704964604506e+00 4.996992075725256721e-01
2.943761106591386234e+00 2.708579221536039583e+00 4.952607378071162691e-01
3.666793603099978149e+00 2.700601938101237831e+00 8.407975679001575831e-01
3.099909367717734288e+00 2.785249501721688503e+00 6.778298890139544675e-01
3.172508498488268991e+00 2.796422646738446538e+00 8.863484291008797422e-01
2.478119681461165236e+00 2.622140854805334875e+00 2.720992673374685311e-01
2.501565226469523395e+00 2.735883505052155940e+00 3.868776698919263457e-01
2.649440049868392766e+00 2.598758159759204656e+00 2.928727396450951925e-01
3.172175504474582741e+00 2.901052258605082645e+00 7.532861514651255641e-01
2.301116909973302427e+00 2.652947453951239432e+00 3.585841452400984619e-01
2.946899626810775885e+00 2.697478374121053069e+00 5.515630239941082813e-01
3.443840224632105596e+00 2.652892528601150435e+00 5.977834270509339021e-01
2.938034509925359306e+00 2.607934460124526233e+00 4.159251275416300242e-01
2.496847615078645166e+00 2.928396006154927456e+00 6.372673224688787386e-01
2.907317261765486993e+00 2.608920901624787625e+00 4.710846861763769433e-01
2.546414305556420121e+00 2.663666367755929354e+00 3.807434109365825381e-01
2.318974589675951936e+00 2.551882236925006708e+00 1.483573014631612008e-01
2.496329251630702295e+00 3.078597387341964531e+00 8.161297745578137697e-01
2.542968931279055766e+00 2.657219690647732335e+00 4.584631614498504981e-01
3.085730354833299049e+00 2.682036644545016557e+00 4.372404609517756557e-01
2.622718882175523625e+00 2.812397577471883459e+00 4.398108724729294927e-01
3.120093130958474958e+00 2.957035869437245612e+00 8.063457071092887674e-01
3.198467950972229801e+00 2.743825562958210007e+00 4.904438090153126484e-01
2.361055769418069605e+00 2.990267717850987772e+00 5.437867086616248180e-01
2.575732173293583394e+00 2.684493108816651485e+00 3.541969222594351652e-01
3.089943507728901029e+00 2.555200387946560792e+00 4.991914112617767962e-01
2.927340782120497309e+00 2.747806704323437987e+00 6.481236828607130906e-01
2.317317109285847110e+00 2.782129208831968459e+00 3.044893547168074366e-01
2.182018535018197536e+00 2.756650812768575154e+00 2.434362335021642010e-01
3.143993877229636524e+00 2.685418266080800809e+00 5.934355652478942034e-01
2.905840720675477495e+00 2.623826191015445453e+00 4.645788672693069721e-01
2.462973762180642456e+00 2.641137410383454842e+00 2.726881168399708510e-01
3.311280663248181710e+00 2.767793234394061663e+00 5.702036315719261061e-01
3.485430506628466762e+00 2.599786631400938131e+00 5.735597995575901775e-01
2.649065520272077645e+00 2.698025805950413414e+00 3.834117677615829778e-01
2.646324030070418498e+00 2.644962292957163008e+00 3.891104494017973425e-01
2.980336736031719003e+00 2.712809938282573441e+00 3.603892676319178645e-01
2.907101505347799097e+00 2.916454031477988096e+00 8.452929513370690540e-01
3.242388175056140298e+00 2.495937663796912176e+00 4.276736349188707820e-01
2.734853417288316546e+00 2.593626948973565938e+00 3.308676129269880195e-01
2.467202389643427640e+00 2.780357843460198097e+00 5.321139799671923409e-01
2.322802779547114227e+00 2.792637241641727108e+00 4.815638629082791833e-01
2.499815918875354370e+00 2.857412129269595980e+00 5.270165638831136867e-01
2.463517034620046342e+00 2.782595854582936123e+00 5.409886985428554729e-01
3.422625726206364405e+00 2.510643146504391687e+00 3.402029753598621031e-01
2.589611533607024896e+00 2.675309739591859248e+00 4.209495842799340637e-01
2.791234739164259793e+00 2.901991067920965950e+00 6.531279675949268615e-01
2.781052458720243870e+00 2.693286432264342167e+00 5.148063698733099658e-01
2.683948899700177027e+00 2.813588004551371924e+00 6.337635461914068458e-01
2.173294556056761806e+00 2.610229987684157038e+00 2.037142124502798746e-01
2.023080804554748369e+00 2.894556360473545809e+00 4.120680356935926825e-01
3.308406481180287351e+00 2.672896061275201518e+00 4.551563655687468901e-01
2.362464838744961160e+00 2.775876638471380442e+00 3.939171933077236787e-01
3.060281536585784057e+00 2.697139499484539016e+00 6.736861741503162859e-01
2.648450366490159968e+00 2.635796480617995208e+00 4.990968569579800063e-01
2.295786703411481611e+00 2.697878949987924546e+00 2.604610210198193276e-01
3.290764456304658747e+00 2.762982907162335966e+00 6.846774472394561162e-01
2.876555341348225436e+00 2.627025781759201095e+00 3.971794724845398306e-01
2.530350738364092855e+00 2.652141924729349842e+00 2.743685689749256751e-01
2.464477954229897794e+00 2.548044475801368058e+00 2.534795929914702151e-01
2.597492941767758357e+00 2.953778429289059204e+00 7.245901094440906354e-01
3.164928020640691120e+00 2.657415353785317791e+00 6.476656392465476308e-01
2.812635626558981361e+00 2.630935098832065666e+00 4.339107494603287041e-01
2.739569314934719113e+00 2.625888770283547391e+00 4.559896103538713108e-01
2.238564374178925842e+00 2.745760851185872653e+00 3.558407776680626577e-01
2.773804353390229238e+00 2.758250238991100112e+00 5.181118255103319692e-01
2.741714390799871115e+00 2.506313488452124094e+00 4.577760734033184953e-01
2.226356364432073853e+00 2.636791882350112637e+00 2.042039249349025254e-01
2.633124151812738845e+00 2.790914877218464873e+00 5.933628586284714901e-01
3.020570100605774577e+00 2.608872924513979896e+00 5.197965587257917797e-01
2.194895447163227153e+00 2.846590580784390756e+00 4.775770697889641370e-01
3.018947837976119875e+00 2.588154687595892511e+00 3.745542591549578249e-01
3.934346013351702975e+00 2.770147500352892589e+00 7.660688483136670612e-01
2.550013797858880604e+00 2.621114402043871472e+00 3.473273307529110565e-01
3.103963935373495797e+00 2.767558340576118603e+00 6.819934245463366018e-01
3.319062293553779686e+00 2.759485264719218733e+00 5.681871868555991023e-01
3.044030807223666812e+00 2.794076476152085764e+00 5.403251536396777022e-01
2.061246306549983309e+00 2.864986780250073917e+00 4.935157991010142853e-01
2.629273947555852864e+00 2.785514820120642998e+00 4.935586703351407811e-01
2.638712624884055558e+00 2.707252743970153475e+00 4.549191421733800866e-01
2.791811653448999841e+00 2.605834348692818825e+00 3.158208726775491026e-01
2.486680906396895097e+00 2.578120042258765565e+00 2.561665633153187294e-01
2.409269812627202967e+00 2.611659261486170891e+00 3.441806921230505800e-01
2.569554833064223054e+00 2.637517461123092488e+00 3.414941992504081369e-01
2.783489053465630914e+00 2.778997534775457190e+00 4.399087426198911022e-01
2.983083220687280157e+00 2.738878323167512008e+00 4.824158858426910168e-01
2.806815098741092473e+00 2.812995786215774174e+00 4.184071098371537345e-01
2.993309740839479982e+00 2.631834795936928817e+00 5.915413447078012865e-01
2.900548194960356874e+00 2.678076609090084492e+00 4.236088615264294033e-01
2.345716552370718855e+00 2.663976054248253789e+00 3.216033648633914721e-01
3.016927917686017757e+00 2.803418033746142513e+00 5.060098632450890088e-01
2.913541008081301786e+00 2.728362181320577839e+00 4.777833544701086121e-01
3.248199799277160960e+00 2.744894153275718729e+00 7.082492651668236272e-01
2.322270978744274572e+00 2.529013668355556632e+00 1.474580360207161656e-01
2.896966565489332179e+00 2.838194012524153820e+00 5.609371892690291350e-01
3.185969007049064938e+00 2.740747032549012197e+00 5.167662165811433006e-01
2.421403314291160402e+00 2.746932150834208830e+00 5.026494751171572961e-01
2.660979237289980315e+00 2.792033954513626348e+00 4.069331391194955239e-01
2.685032947574547357e+00 2.573782559752706867e+00 2.096170568415716140e-01
2.470705637967619772e+00 2.725472630038678457e+00 3.815265621627465520e-01
2.735239150656785245e+00 2.716050188494220752e+00 4.059732472501881850e-01
2.822676086971625420e+00 2.844858324394723859e+00 6.368036602873652363e-01
2.521629751134121911e+00 2.833154224556419187e+00 5.115218524208746675e-01
2.976835629280653261e+00 2.895263002300368704e+00 5.674199966732947908e-01
3.453011936417279770e+00 2.719172665836638636e+00 6.372689258078987340e-01
3.040068368810457500e+00 2.581016942788909585e+00 4.605026643151786114e-01
2.301264056199425756e+00 2.929209527642770539e+00 5.547907681271190272e-01
3.451786384293249021e+00 2.690939121546260360e+00 4.922272834002331954e-01
2.864022074567100784e+00 2.713649898377553882e+00 5.186106639629675108e-01
2.602098355585904965e+00 2.651624352880877833e+00 3.554982661655517462e-01
2.828526377196860064e+00 2.732010486625120915e+00 4.293213072488656357e-01
2.640782406808773075e+00 2.807396870444815562e+00 5.795937207880250686e-01
3.399385934462437309e+00 2.674079749558065267e+00 4.419328419834721577e-01
2.356385830429132078e+00 2.957564590766639245e+00 9.176468162432919184e-01
3.289561624631247128e+00 2.864741577909518444e+00 6.714885377852224391e-01
2.540664494960021003e+00 2.866402815010115290e+00 6.531618783062700384e-01
2.856115284114016273e+00 2.847918215011225662e+00 6.546695668958956160e-01
2.361535283724109924e+00 2.694525881184190119e+00 3.010955019636606389e-01
2.644935364601023409e+00 2.731919204031192372e+00 6.216864258945475896e-01
2.576048499192686414e+00 2.774369651146979976e+00 3.625620444852037938e-01
2.459872778771410307e+00 2.771541429631549036e+00 4.721071510590166831e-01
2.997421309317825244e+00 2.655340956975883682e+00 4.872871437608915501e-01
2.181772574187116565e+00 2.634227455825991715e+00 2.658514312162443827e-01
3.117726773140518493e+00 2.696048259500264166e+00 3.664481711706594758e-01
2.529846332222651206e+00 2.685496756725333611e+00 2.754510260869990623e-01
3.377058891166549337e+00 2.863949383317056174e+00 7.071768759034240404e-01
2.179094709687807718e+00 2.703782872658824221e+00 3.210193206586363091e-01
2.864130763220896103e+00 2.489769140945137238e+00 2.440420386911306139e-01
3.042639115311870590e+00 2.832311908531396583e+00 7.328655155767715978e-01
2.566384287138621989e+00 2.746514066291315448e+00 4.538809765623716408e-01
3.207214598898960212e+00 2.620053582476060683e+00 3.925424330136356721e-01
2.386804404564491833e+00 2.963408651006610217e+00 5.487672031592073507e-01
2.639759493235370513e+00 2.689078253758511394e+00 3.706349223153165839e-01
2.955566346695459146e+00 2.577932179869710350e+00 5.041421549209494923e-01
2.672614145725702883e+00 2.773115939624451354e+00 4.075314388172170399e-01
2.532734798984629165e+00 2.721875272468390339e+00 3.443883389770190373e-01
2.841007992641664259e+00 2.658811643035881467e+00 4.387236137710505690e-01
3.121450021640819639e+00 2.954522376333942546e+00 8.039041954109237276e-01
2.855786807763580626e+00 2.728575865996554661e+00 7.846018781692030153e-01
2.101929814026765264e+00 2.582494422963300007e+00 2.140410220123595830e-01
2.768388812020830869e+00 2.660688732819115998e+00 5.029868392591287929e-01
2.685032947574547357e+00 2.573782559752706867e+00 2.096170568415716140e-01
3.375553218000644229e+00 2.679299188121207820e+00 6.482969256990739337e-01
2.515664263517499499e+00 2.656551035032749475e+00 4.018593982244993978e-01
