Mphi g si norm
2.100296076895364017e+00 2.013893423247654641e-04 2.443226186785044884e+00 1.130817797832666116e+00
1.977272700853342835e+00 5.897241830528116013e-01 2.516178567915021258e+00 5.793791330691289154e+00
1.990419558395283728e+00 4.866262930890061212e-04 2.546431470105361861e+00 5.932622928981684751e+00
2.405758774493743868e+00 4.762928811181803626e-03 2.407699214213009586e+00 7.334648495428753634e+00
2.031016821989951371e+00 1.770186517919685744e-04 2.438235144665933163e+00 1.428473134228603314e+01
2.132458970485346939e+00 1.427825048839550268e-04 2.535138438399259897e+00 6.667355352285055936e+00
2.464854968451350992e+00 2.170432267965025086e-03 2.397733564732620337e+00 1.144351228741355087e+01
2.413248696180779085e+00 1.567822843853525772e-01 2.557927800863347478e+00 1.188996803054111062e+01
2.142582490500891002e+00 5.423923703421536929e-02 2.492988317658378250e+00 1.665063466167585204e+01
2.094805546193496237e+00 4.252933550854591238e-01 2.449630041689964788e+00 1.121453992655252918e+01
1.954934501800364766e+00 9.582305464528346750e-01 2.482476976975017902e+00 1.138591271022618123e+01
2.012108929027484727e+00 6.008975191455135922e-01 2.468620801565873712e+00 1.072302811731868211e+01
2.128995755857447492e+00 1.185643731823683156e-01 2.510432219100568574e+00 1.127622548832123250e+01
2.487689338757051338e+00 1.994242604200694487e-03 2.348647628881522120e+00 5.029128820043720971e+00
1.969081186419961771e+00 6.427503198146139463e-01 2.621625473683780960e+00 4.488172771372195946e+00
1.939682383957943346e+00 4.308298869346877114e-02 2.394651245521823846e+00 1.945380439353395730e+01
2.398665257776108728e+00 5.312111689994269406e-04 2.512418313772106337e+00 3.823638813975609452e+00
2.011208634458207634e+00 6.346164097636555756e-02 2.490578638271776946e+00 1.351566890301962154e+01
2.222624697062712151e+00 2.211843526462791559e-03 2.498796458124324715e+00 1.591877876232593891e+01
2.144926123649593563e+00 1.922806841361685559e-01 2.522066234114253014e+00 9.745959664687354973e+00
2.344557263928915170e+00 6.186677119708026973e-02 2.408464063168943792e+00 4.649794272154670338e+00
2.207822190244915550e+00 4.114786881930496457e-04 2.448083074077479271e+00 1.722147782897260004e+00
2.495167996106629982e+00 1.065591652460163991e-01 2.500609376019526042e+00 2.719016327063765726e+00
2.266248733679659288e+00 1.041496005964352017e-02 2.513336501197725781e+00 5.810735818498836913e+00
2.444853136942064964e+00 5.730925768904679071e-03 2.479227088343041618e+00 6.700483100117536672e+00
2.238516302783629452e+00 4.731223422336917894e-02 2.496025753902863187e+00 6.664067216577723052e+00
2.200592521367008114e+00 1.277616721918690412e-01 2.501161768611816605e+00 1.092031378345161485e+01
2.097572441412070443e+00 2.978630948581990900e-02 2.529158853077397406e+00 9.046398554290588478e+00
2.010416462930083803e+00 4.108262971274688827e-03 2.471281015326291630e+00 1.845327239815019738e+01
2.474289154306072991e+00 2.940552288028486227e-02 2.514436487120439878e+00 9.566635344255937312e+00
