weight logl norm si1 si2 E_break
3.647683697641901966e-84 5.495873839260494265e+01 7.417070321520632392e-01 3.203249273250127205e-01 3.053350250145008271e-01 3.297240184352953074e-01
3.745909604713330117e-84 5.498781050242334345e+01 5.605665324007746975e-03 3.121696923774545107e-01 1.873612194213911675e-01 7.170594822095023302e-01
6.100624859867443340e-84 5.547803723181917235e+01 3.338645011015238806e-01 3.701023622611642194e-01 7.800059414419424630e-01 4.033199164655476565e-01
4.861541771885917740e-83 5.755608674745326425e+01 8.066260464042462885e-01 8.691819157041352772e-01 3.522583794017228875e-01 9.839545992223648341e-01
1.048154954588658749e-82 5.832684764823130763e+01 7.676504151177574453e-01 8.280541121674078742e-01 2.348869162187059434e-01 2.900070489915074212e-01
1.157814174559879499e-82 5.842885011108521098e+01 9.170519495983181502e-01 4.855520507876922576e-01 6.987025252317691226e-02 4.360855306928982378e-01
1.673330558862515470e-82 5.879963220281425151e+01 8.020638240872037805e-01 5.883109173354000854e-01 4.984532789365713201e-01 5.020050189263139950e-01
1.782186044475936228e-82 5.886515694149227329e+01 9.212275239678524574e-01 3.741880206217906846e-02 8.046536343003186653e-01 7.789612426074190576e-01
2.110592942310126161e-82 5.903678513915377835e+01 6.345704405254060099e-03 8.295918416360795744e-01 6.504097124961893961e-02 6.074745749425761732e-01
6.843099442275205911e-81 6.251814207265982759e+01 4.162457701350190664e-01 1.362952796360948904e-01 6.780818833912297672e-01 8.627589207172542407e-01
9.501647849172957502e-81 6.284886655019653290e+01 1.185617353694353726e-01 4.544983370999982064e-01 9.882255740527962073e-01 3.314081982072187849e-01
1.136217372405256367e-80 6.303019105276084133e+01 5.312734260634055516e-03 5.265908764967486277e-01 9.727387627011644389e-01 5.938096141848735465e-01
1.240505208355475925e-80 6.312050512455306261e+01 9.536579443652003496e-01 7.501874827785454114e-01 6.081020666456579127e-01 8.336066624081066578e-01
1.910188647597769719e-80 6.355468840737552227e+01 5.897293538049969142e-01 7.652021659113624752e-01 4.251737343620709542e-01 3.835462138179915881e-01
1.912279377668517094e-80 6.355828232380093823e+01 6.626257887699452676e-01 5.284975947711086919e-01 3.146742626107379426e-01 7.743480990289541843e-02
3.830681737845130397e-80 6.425552918860836371e+01 3.780229956549145953e-01 1.591471998282815159e-01 6.966053140154061518e-01 9.324705492936480322e-01
1.044080580079694120e-79 6.526070816527879970e+01 8.918418641995384810e-03 7.439780680917659206e-01 5.856459515157017570e-01 7.492896618998132752e-01
2.148061736071875197e-79 6.598463741223412171e+01 2.099223438215558346e-03 8.407701181198348195e-01 8.504692252913875761e-01 7.543226744595510347e-03
2.000214333659831933e-78 6.821841092945444984e+01 2.618287808746342371e-01 1.377957288292963600e-02 6.873462126371530090e-01 2.431629538917250422e-01
2.592911402327099740e-78 6.848043792576049782e+01 6.194388208450640754e-03 1.061832333418184504e-01 5.760249050977837015e-01 1.014415435845092972e-01
5.075127527596071047e-77 7.145709333400307628e+01 6.959922151961124293e-01 4.712547176138413008e-01 3.311426235214631753e-02 8.786636395329181504e-01
5.072247365638193946e-77 7.145902566757399654e+01 8.214577557200190006e-01 4.770762950483062870e-01 3.344111605852392310e-01 4.567263074219151120e-01
6.153746510036094676e-77 7.165480276576272445e+01 4.915242220786928407e-01 4.832400396777549734e-01 4.409536044148728573e-01 8.804890910778429003e-02
6.374554729982349922e-77 7.169255592312845238e+01 8.319266717840270164e-01 6.985507149348896272e-01 1.869997242662568837e-03 9.400036641605634680e-01
7.015091319722559203e-77 7.179080541204970700e+01 7.458464484382768545e-01 4.272470382228280572e-01 9.579025746314260292e-01 9.249864437323724875e-01
1.503258601054665867e-76 7.255546192635537750e+01 6.385126678787949039e-01 3.542706260338932545e-01 9.426649905512254346e-01 9.280188381119733876e-01
4.179232713083198417e-76 7.358045444201849250e+01 5.680554508862344365e-01 5.965179425759943310e-01 5.372754456917677723e-01 4.379213123871126268e-01
4.926112224262910613e-76 7.374737685526005748e+01 8.418557900250051018e-01 3.096471540888429130e-01 6.519427289308283857e-01 5.110661245135084130e-01
5.422760096468975396e-76 7.384593170251699235e+01 3.015047276060957016e-01 2.064642114538606243e-02 6.708878719976574256e-01 8.457949195831988565e-01
1.535430031003107339e-75 7.488922235908364655e+01 6.888850754119990594e-01 7.877614681136990704e-02 1.507329569695874394e-01 7.356762337393655260e-01
1.969118523507500023e-75 7.514049785940679271e+01 5.246720806982629881e-03 3.338557179996649582e-01 7.849988215105454525e-01 5.066399021891421217e-02
2.261276613754855666e-75 7.528134139393483792e+01 5.257043107677823457e-01 6.751734336859549490e-01 4.092751981778158799e-01 1.088780606666753803e-01
3.605015276002755559e-75 7.575023787496539285e+01 7.049028843565691149e-01 9.360697846524171917e-01 3.336708683015940924e-01 7.427932367012530790e-01
5.092624234644417518e-75 7.609820513122002694e+01 8.538866911619323874e-01 8.055796040215754683e-01 6.273720723327649296e-01 8.561164675163196458e-01
5.683345779455751700e-75 7.621045197178125363e+01 8.438480564772410375e-01 5.770434132683257555e-01 6.469350283562875781e-01 9.341584943998119117e-01
1.599229458958571676e-74 7.724751888487676865e+01 7.653872285652706386e-01 2.304631057078713186e-01 8.236690663366527110e-01 5.166307195476601555e-01
1.642056525506477034e-74 7.727644639501124857e+01 1.436895847267360971e-02 9.128933137301495915e-01 2.693833477150020528e-03 3.204933444312787483e-01
4.081767322463647654e-74 7.818952702167945290e+01 7.958783465101629817e-01 4.990519225053233754e-01 4.281776987373772103e-01 4.831903403126974750e-01
9.980836820216693195e-74 7.908616389631202992e+01 7.093329531735012017e-01 8.658982339738873213e-01 5.472996467993795910e-02 7.768826091701473979e-01
1.341380213696687123e-73 7.938428114686445269e+01 1.459119146814369383e-02 5.690539986119763638e-01 3.934779684478453277e-01 8.382373070559113737e-01
1.877336239561662189e-73 7.972293593102517661e+01 7.917342121615976724e-01 8.562973314208011111e-01 8.751601915730082837e-01 9.480934172279419370e-01
3.589760800323101333e-73 8.037366762362066197e+01 6.369756773222579049e-01 3.982111667008201294e-01 8.630216832933893523e-01 9.713301482515713792e-01
4.475590490048192322e-73 8.059672034888194503e+01 7.911616188265006011e-01 8.500878994028935320e-01 5.593671125353200102e-01 8.699991319594515549e-01
4.499151535567714103e-73 8.060447088412411176e+01 7.973774461650583456e-01 7.540128825570507898e-01 2.571494750660787698e-01 5.189523999224049389e-01
5.102395925593749041e-73 8.073279227152269755e+01 1.505861242972772462e-02 3.848667881042551198e-01 4.164713257943323255e-01 8.477517485428556210e-01
