weight logl Mphi g si norm mntot
6.529788048679810912e-188 -4.403000428040285783e+02 8.908188840558362642e+01 1.556110802572996561e-02 3.030470834962445181e+00 1.307502225277369945e+01 9.143560546083003004e-02
1.417344773046558417e-187 -4.395225469526347979e+02 1.473727569232276269e-01 4.800682101454922064e-04 3.323571074673389969e+00 6.616106925453032694e+00 2.074460804925641055e-01
6.136006289521050599e-187 -4.380546581066230942e+02 7.913103509547904757e+00 6.184350322892892028e-03 2.885604311809436773e+00 1.774804083561623713e+01 1.384342484882186697e-01
8.282971631306859286e-185 -4.331469602130386534e+02 4.133199626968357165e+01 1.118864564822609139e-02 3.450972448169574047e+00 4.733775796718406426e+00 2.238740654640962169e-01
4.368000913747513638e-184 -4.314817714690912567e+02 3.138198407942621032e-02 1.109904685526979205e-02 3.374863444024128523e+00 8.103213828109003813e+00 1.092333085785668623e-01
7.224820242450891547e-184 -4.309760545629737294e+02 4.989328182052518201e+01 1.451536742046300506e-03 2.913238521760125543e+00 1.653278855002275449e+01 1.500869650286285606e-01
5.033886947392126306e-182 -4.267297142920845658e+02 1.846173715441446106e+01 1.304907355036239239e-02 2.852066841640898520e+00 1.858633612756056053e+01 7.256788711579639783e-02
3.704936198851071122e-173 -4.063104748554739558e+02 9.610694928362778500e-01 1.783460709618526487e-04 3.100808594540647611e+00 1.149134311856973589e+01 6.872931500298462559e-02
2.313823318661611071e-172 -4.044761545281546660e+02 2.613541640945187261e+00 1.570086664347174004e-04 3.005636216161645891e+00 1.285551543075479408e+01 1.471288479612177236e-01
2.450471212544561726e-171 -4.021136903700884204e+02 3.242327639256627236e+01 1.314529000892379895e-01 3.476942336470534745e+00 4.154104697735482077e+00 8.140501972181771184e-02
4.980314743846844374e-168 -3.944942223382053044e+02 5.948051763220305155e+00 3.199006811916188151e-04 2.882307050298777540e+00 1.667558118749241558e+01 1.754906184983560102e-01
4.883154762804613404e-167 -3.922088388570437587e+02 2.887755133397629592e+01 1.822285223066601179e-02 2.845381630418021057e+00 1.784138884852057672e+01 1.107143730832031298e-01
1.822559031609397350e-161 -3.793763782030280822e+02 8.683391361291935284e-02 3.451989275441821512e-04 3.045837186962876864e+00 1.182065939883311323e+01 6.037613700609763961e-02
1.160408932799266244e-158 -3.729175920276098850e+02 2.364864453720081916e-01 5.719376080503167040e-04 3.279111680775698812e+00 7.911756647195280046e+00 6.430976940823210364e-02
3.957747851277096202e-154 -3.624778489878473806e+02 6.472718000483735068e+01 2.208511257059200122e-03 3.142659170078990982e+00 8.917846637660094444e+00 2.220105602040741699e-01
2.025169279257858263e-153 -3.608427857421497720e+02 1.336453123746758287e+00 2.133625394550807115e-04 3.083139181094132208e+00 1.260629412069794064e+01 1.400494477815985295e-01
1.259538899392330774e-150 -3.544074380538044693e+02 3.740640706275788574e+01 1.013890070368681992e-02 2.832894440460656860e+00 1.718519681145901146e+01 1.280743819565981489e-01
2.717543702874982004e-149 -3.513333702400348670e+02 2.543697985257061589e+01 1.655702932943237636e-03 3.150838020868848677e+00 8.570903140461403780e+00 1.820287676186637116e-01
2.623940366373121643e-148 -3.490633364243456072e+02 4.386533188395110305e-01 1.978278267021212414e-03 2.840639596860889071e+00 1.719582206499612553e+01 1.382913530033545169e-01
5.019667326679706927e-143 -3.368992244420472275e+02 3.300188514203771795e-01 3.263252356288584696e-04 2.773286681051322144e+00 1.989206465741742136e+01 8.043512185136370007e-02
3.190331336488907272e-139 -3.281396229533522160e+02 5.333603478689746824e-02 1.251882289771584229e-04 3.023264301289383837e+00 1.099023105372098463e+01 8.227475416658272533e-02
4.176535171835970299e-139 -3.278677657354484722e+02 2.250962244767362463e+01 1.935452819863561855e-04 3.058867776593185983e+00 1.014102457334469598e+01 2.190540726033260999e-01
4.852619846485485451e-138 -3.254126439053582658e+02 1.002144532014502820e+00 1.975106247249113281e-02 3.451188319243562397e+00 8.827115730159761142e+00 1.061753613566171761e-01
1.178870426027360757e-128 -3.037992549951312640e+02 9.104791488492184115e+00 1.592257871100114268e-04 3.001943392853839043e+00 1.100020044123443341e+01 2.434952339002225963e-01
1.566971509939989556e-126 -2.989069967411381867e+02 6.534051360542472708e-02 6.827329925086490954e-03 2.728380908947177552e+00 1.952079689182673761e+01 1.436831685426127048e-01
3.337083557700678876e-126 -2.981485442838482527e+02 2.330053000315975176e+00 8.578192980302835891e-02 3.162259638207124191e+00 7.783501313383294651e+00 1.145913995651606371e-01
4.835010209842031530e-125 -2.954726731895204352e+02 1.854974353452946811e+00 3.620981341090444977e-02 3.006435133362265422e+00 1.944673762020324403e+01 2.298772838381076267e-01
2.670701582259601408e-124 -2.937611301342956267e+02 1.121516057987536819e+01 7.737613442911419302e-03 2.922477132669234923e+00 1.277126125411711399e+01 9.814266223793990940e-02
7.108545373352137201e-120 -2.835693333310615571e+02 3.555629083005975438e-02 1.692014751697272718e-03 2.795770103646419091e+00 1.623754718366181748e+01 6.142049558680284099e-02
3.345221948353662210e-119 -2.820180128284600301e+02 1.801361920531949989e+00 2.167123207241602914e-04 2.935336185512721130e+00 1.244188927430880121e+01 1.181801593159543945e-01
3.403035859357161866e-117 -2.773932077530889160e+02 1.592496533182767493e+01 2.182066466530441784e-01 3.209716644105852446e+00 6.366633246895213816e+00 1.678822506764197087e-01
3.634083028457122194e-117 -2.773250188687343893e+02 2.890820508361681807e+00 7.873805437127442746e-04 3.200041429087749911e+00 6.193310762111587486e+00 1.387056739869613753e-01
