Mphi g si norm
5.555682274104804641e+00 3.220857895746481042e-02 2.298548429306366714e+00 7.457998926000477979e+00
5.962358205070698247e+00 6.960610735498400092e-02 2.293789189810345963e+00 8.140708924223805099e+00
4.367483231507523350e-02 1.889431582479173324e-02 2.869600594676292360e+00 8.078261877227335575e+00
5.723910494148213068e+00 3.679688637755444691e-02 2.480972013306889323e+00 7.015307544153257524e+00
1.376117765811580018e-01 2.219904399225715308e-02 2.790234170538625769e+00 1.109798673713492967e+01
6.242639753094902488e+00 2.257982494636072510e-03 2.316408155784357881e+00 8.338608125442034336e+00
6.568438611188534004e+00 9.018343502368182663e-02 2.195944258590821985e+00 8.627212827903431247e+00
6.851172357964795123e-02 1.968593540712240686e-02 2.799724161603412753e+00 9.427337482356284326e+00
3.903217783900956306e+01 6.011054979546543997e-01 2.248385928720205040e+00 8.160492650504856726e+00
5.763807455916518663e+00 2.858927890403169247e-02 2.478036271830091675e+00 7.246800809781964503e+00
5.128256788646898912e+01 9.357399249181286294e-01 2.108565464452698990e+00 7.204671159330569452e+00
5.830724708326532557e+00 7.927586940382819192e-02 2.057938857374042918e+00 8.812980101849278824e+00
5.060734114047143323e-02 2.035628501198796445e-02 2.726421302717377593e+00 1.031397337204202991e+01
6.295048775945081054e+00 3.226507399378097940e-02 2.404710190132462344e+00 6.704740238321281964e+00
5.454977005315111427e+00 5.347924552715248303e-02 2.303075986275742615e+00 8.127915024471494831e+00
6.163659407072593410e+00 5.945405542173973906e-02 2.295155393974381841e+00 7.627251408100888419e+00
5.971290858959948267e+00 4.834659367200402208e-02 2.349463981446930916e+00 8.842245299173177031e+00
6.161042481023801365e+00 6.123846498029403285e-02 2.337418680805589677e+00 7.311944401754351119e+00
6.284228093155872052e+00 5.603022774985786519e-02 2.426379837023179054e+00 6.661565066661010448e+00
5.936153953505112213e+00 3.344620671518606751e-03 2.560378951835392769e+00 6.853413521947274489e+00
7.197056572321018031e+00 5.900153765647063973e-03 2.600239749564308145e+00 6.744966208194543178e+00
2.600537246704403316e+01 4.765589918846771522e-01 2.020218024684949487e+00 6.661157937060851353e+00
