Mphi g si norm
6.130762521180069813e-01 2.800021058748630720e-02 3.052190695537871257e+00 1.168039376047196143e+01
6.943727702958051307e-01 1.655298388432304563e-02 2.826757630591139936e+00 7.008793906608635993e+00
6.466263383054995373e+00 6.331687462549655254e-02 2.289540672672696786e+00 6.933923739655702079e+00
4.390384964302628923e+00 1.502814383429543037e-02 2.405414913934197596e+00 6.773479510123292968e+00
6.418858654542618503e-01 3.150477544356658499e-02 3.016718833054683024e+00 1.652753392415308298e+01
4.855120320149563379e-02 1.938035738696132493e-02 2.876718537124757447e+00 1.069406045612730694e+01
6.153417976381384547e-01 3.398893522717358340e-02 3.251830654905271345e+00 1.588851358016499127e+01
6.475034699721085030e-01 2.956807412072789965e-02 3.100525282146552097e+00 1.317606591936294969e+01
6.909155810824282318e-01 2.451456844982801558e-02 2.889410211164871178e+00 1.120902015091314574e+01
3.106450428568667196e-02 1.663453555393386296e-02 2.740716099348652790e+00 9.123102425091335732e+00
3.623592967466719728e+01 7.134869418922601403e-01 2.157818690227980341e+00 8.927400702178772463e+00
7.154007997018823062e-01 1.827849054449942612e-02 2.752763706730629423e+00 8.828650023757719012e+00
5.178094381424729775e+00 4.726176018482771551e-02 2.330462284476732204e+00 8.670648351013301891e+00
2.125303454287073990e+01 4.398955314588542942e-01 2.051817431322388696e+00 7.770067471763237421e+00
6.784251587628725710e-01 1.722807270254448492e-02 2.740552500905657052e+00 1.018473346724180573e+01
6.064779500820286495e-01 2.643895291907287504e-02 2.868009405408940005e+00 1.287834678785143616e+01
6.878801698112059215e-01 1.297805757776577390e-02 2.663937208001280421e+00 8.004542845393206818e+00
5.399309400752534405e-01 2.511547901589101031e-02 2.779637976288965806e+00 1.165502820246222981e+01
5.532073793871583600e-02 2.118771282256581845e-02 2.816512852254736909e+00 1.382364763504214444e+01
5.415360057753674461e+00 5.000189061201357893e-02 2.355311093113845899e+00 7.646466707298753107e+00
3.443903792074680226e+00 1.481260928557941690e-02 2.456057548937672586e+00 6.578683799690560718e+00
5.506326911402626978e-01 2.664559424344003016e-02 2.938760023128105470e+00 1.211614845368823801e+01
5.488951840458198284e+00 6.281501104165362892e-02 2.276429526847523643e+00 8.371864023387317388e+00
7.680222110922347856e-01 9.668453752892594436e-04 2.566304677924866606e+00 6.998831385724169962e+00
6.234508221500354441e-01 3.245133014035718466e-02 3.101367537546226849e+00 1.549348527294069910e+01
5.117954776023521113e+00 4.682487040573333342e-02 2.417395460118994865e+00 6.708234671401535287e+00
3.758473349945905539e+01 7.513661258704928958e-01 2.085378798879910178e+00 7.367774934815943588e+00
5.077897797902621413e+00 3.772348069644988755e-02 2.322544969093433664e+00 7.870334064872713142e+00
4.210950706443881142e-01 1.720255307718759549e-02 2.616932214402326817e+00 8.654802038112686446e+00
6.304684533291758930e-01 3.098617832488990975e-02 3.079407234294438744e+00 1.564390989759704809e+01
5.436915495830067613e+00 5.776698967738085749e-02 2.297776593463387140e+00 8.022405867796354784e+00
4.672129213114637469e-01 2.814263752610897049e-02 3.001129536491831118e+00 1.398169787138858666e+01
5.024314520198356337e-01 1.877702307748680202e-02 2.609059303350304226e+00 8.866164207206031378e+00
6.597799702002662414e+00 3.081707039426801950e-02 2.430559690392117389e+00 8.013438285391409011e+00
4.787334863077086777e-01 2.939873353648095669e-02 2.997396549570930713e+00 1.430666904114229254e+01
5.504960029350788320e-01 2.627806660386781609e-02 2.947093036841234692e+00 1.035932584342619478e+01
5.263225772739833275e+00 4.569271018871528395e-02 2.361247800086970106e+00 7.499569899818106400e+00
5.834534490253994177e-01 3.199404323943839251e-02 3.145944243591729084e+00 1.571856600411642546e+01
3.882910297377769382e+00 2.180090781523943630e-03 2.414739603242220145e+00 7.626130587300881558e+00
5.361462233150391388e-01 2.490399446658687205e-02 2.949712824122669552e+00 1.115368005732825196e+01
5.717022598134635203e+00 2.643150437895098667e-02 2.312302249394264653e+00 8.665672305107134932e+00
5.673633196174107107e-01 2.863592325586169704e-02 3.130089707313119973e+00 1.227906626469016160e+01
4.203939799257534560e+01 8.387597334242576919e-01 2.112126229899503382e+00 8.018727503529108347e+00
6.886621859958708125e-01 1.613398114741977987e-02 2.664089818147178157e+00 9.227429725222698664e+00
6.488663093114165337e-01 1.913272138577890025e-02 2.742248799889512867e+00 9.157565127881222011e+00
1.475920495992562387e+01 3.247987619671672266e-01 2.002274782555942600e+00 7.999810479405171648e+00
6.470858070251697125e-01 3.009150363305112402e-02 2.955485897747911483e+00 1.630572267624859251e+01
6.071217725566246948e-01 3.356078605235895962e-02 3.106319113963848189e+00 1.964136220941500000e+01
8.954565152833793285e-02 1.609635199880105061e-02 2.739781347888087026e+00 9.582192787313243088e+00
6.589294737846298489e-01 2.050083997402113445e-02 2.880493052250175268e+00 8.091060676076239133e+00
6.127738240672461201e-01 1.900560163991306742e-02 2.954948985150585017e+00 6.328909198691124338e+00
6.968580832981118300e-01 1.713456386477515622e-02 2.679393770263991392e+00 8.724982359351184158e+00
5.488770898366311934e-01 3.162413459268614835e-02 2.960985328629858415e+00 1.723146441908300730e+01
4.989150643076476044e+00 3.033622616091925100e-02 2.408886377039219706e+00 6.901955971968570580e+00
6.447070261454899143e-01 2.614093201501675734e-02 3.061021936614317873e+00 1.157514546250080478e+01
6.740335615292915028e-01 2.807466945143322762e-02 3.044742307049146390e+00 1.272734350539770354e+01
6.723304626613226809e-01 1.641622047164072520e-02 2.769118594409483602e+00 6.966121048641673141e+00
7.717740916846973498e-01 9.511159699000631615e-03 2.578341708998647341e+00 7.656284693491658189e+00
6.368086052653655349e-01 2.572173063161467543e-02 3.135473698434970924e+00 1.016155594305405252e+01
6.388790049502776069e-01 2.719528065455641824e-02 3.101071061226754022e+00 1.125730938821036275e+01
6.127820657461958698e-01 3.050144228747697292e-02 2.996801131908663152e+00 1.521149826225301993e+01
2.545617559587477485e-01 2.368505416390428650e-02 2.765826601695815512e+00 1.230976618863897798e+01
1.963697250948382234e+01 5.319862252060272466e-04 2.433399674928434564e+00 7.465888638088013174e+00
4.936803340214487856e-01 2.390416200836431582e-02 2.778968020547053719e+00 1.251054912398714336e+01
6.283494229705890444e-01 3.046652645675625506e-02 3.087200995740611464e+00 1.491369428611025505e+01
6.674009723671685546e-01 2.434215188555990603e-02 2.880248202570459437e+00 1.029556039240534204e+01
6.320467127856316258e-01 2.224214307184234699e-02 2.867269742639336094e+00 9.549135856163170288e+00
7.443523271501507610e-01 2.055232840846200545e-02 2.768679332695137330e+00 8.691444785235098891e+00
5.743785218453315577e-01 2.398176967094523340e-02 2.942149132862748040e+00 9.849799276691049599e+00
6.510986858577086922e-01 2.709466380008222069e-02 2.965482827097587482e+00 1.132418119082135632e+01
9.361318542608611237e-02 5.233791732678003128e-03 2.555627673634344177e+00 6.668186755443516134e+00
6.223148380828771309e-01 2.892457735076798403e-02 3.012433097035946972e+00 1.518565365445970983e+01
6.343303734045467879e-01 1.949156013453135286e-02 2.808532379441277538e+00 8.162386610821364741e+00
4.510281295761917164e+00 2.491218478229861432e-03 2.399177517774957913e+00 8.804668316064802269e+00
5.195813273182271708e+00 3.881589551494968315e-02 2.388804608002220498e+00 7.223691152708027197e+00
4.168095008850728256e+00 1.662361185616889267e-02 2.503942368141992780e+00 7.636448083433545975e+00
5.712772689751004496e-01 2.024723502460631236e-02 2.813373172428727642e+00 8.327900086334434349e+00
5.491739163663638540e-02 1.785779559684825060e-02 2.757222755142503257e+00 1.099143860595070343e+01
6.152207478803011220e-01 2.858203943739015540e-02 2.966255747889499972e+00 1.332332357909974796e+01
5.457825991071427740e-01 3.548194826318994133e-02 3.174464928910684769e+00 1.951104313027896353e+01
4.518440809639337807e+00 7.986362571722867287e-03 2.366931192028819630e+00 7.107972625106844689e+00
