Mphi g si norm
7.300107997796586590e-01 8.351078344943403545e-04 2.598591734261209485e+00 7.669669156732449977e+00
8.205646015664973258e-02 1.761049695225521544e-02 2.775067332107268747e+00 9.469650664270305995e+00
6.585182158746204495e-01 1.889766862176170403e-02 2.869864559608773291e+00 8.695553206083403097e+00
5.570340936481924521e-01 2.992638189007038388e-02 2.981362226685155381e+00 1.881066236677056480e+01
6.813092303063766897e-01 2.051897756654377444e-02 2.956523665034151538e+00 8.402158518694708533e+00
9.547195225011518849e-01 6.411319550089497133e-04 2.608362934813871270e+00 7.532414967663727090e+00
6.267829986032089629e-01 5.365643373427991022e-04 2.551455140649101061e+00 6.693345734037427164e+00
6.607433728737467371e-01 2.576208847604270422e-02 3.063150946115170914e+00 1.252082768116957290e+01
7.224611555146629449e+00 1.325968021374017078e-02 2.435654467141408208e+00 7.922795391290979872e+00
6.897549716902782180e-01 2.453902650819947406e-02 2.997286137463698097e+00 1.199781057030578069e+01
8.072278703468539485e-01 5.305713261835894425e-04 2.687726658607867858e+00 7.122058784655678210e+00
5.901003669152906639e-01 9.639452321016898787e-04 2.626243561649004299e+00 6.944764893176558651e+00
7.342269629618767279e-01 1.251467620243097711e-02 2.620537297650349373e+00 8.091078321017423747e+00
6.688170501329568918e-01 2.306181256191833229e-02 2.926720754568533422e+00 1.057215073953893381e+01
7.722724251883864577e-01 1.169667706804457079e-02 2.689383830769739525e+00 7.956754760268567317e+00
7.063019933626063507e-01 2.270784989423500419e-02 2.951763735851928416e+00 9.366132271558692324e+00
6.022828328660682295e+00 2.107842529639735937e-02 2.357178616738289989e+00 9.649789920616495209e+00
8.270894030669814212e-01 1.009559008679958595e-03 2.543150154994192391e+00 7.038267906002599439e+00
3.655642598506594204e-02 1.892185743254478844e-02 2.760068120154389959e+00 1.328411451205077043e+01
6.005899544617491204e-01 2.973361827144195210e-02 3.098850902983691924e+00 1.517813868782205233e+01
7.198828322540313795e-01 2.069181731822422599e-02 2.927109613006712241e+00 1.018764082123582959e+01
6.779270740459029110e-01 1.999321849353141375e-02 2.776183960834772257e+00 8.837613185626857160e+00
3.870664123213403229e+01 5.748832243326963409e-01 2.018103469179287401e+00 1.921302218102669457e+01
5.585096329166536755e+00 1.415037170366777348e-02 2.332907594874226831e+00 9.899181200313478257e+00
7.224611555146629449e+00 1.325968021374017078e-02 2.435654467141408208e+00 7.922795391290979872e+00
6.350785581044202655e-01 2.399594710748398363e-02 3.001549334244859590e+00 9.132294670750157550e+00
5.940803080369735228e-02 1.992864024854630600e-02 2.845646315842249585e+00 1.273706707506419811e+01
6.866172273667074943e-01 1.866791490218409205e-02 2.875225009493885597e+00 7.713731013588464691e+00
7.269441777422031015e-01 4.913194269945895566e-03 2.587348686509825857e+00 6.771719070368809490e+00
5.400414455673215874e-01 1.583475633308049219e-02 2.682737271009878022e+00 8.214835372385387302e+00
6.019543221548709910e-01 2.017422338486591152e-02 2.998501148439513653e+00 7.868164013999274786e+00
8.116354763980350162e-01 4.919850354049593380e-03 2.601955403283577883e+00 7.906768560810333746e+00
8.897512324290689500e-01 5.050457975684692277e-03 2.665371084032325033e+00 7.297456049430797620e+00
6.089639541247761079e-01 3.106608013973816487e-02 3.200909200113135178e+00 1.609067639504266722e+01
3.342382066687934333e-02 1.410407296039462022e-02 2.744941306718058804e+00 8.002790160703519007e+00
7.214520119458620595e-01 2.299267577484210082e-02 3.042468365729672719e+00 1.079627564252432670e+01
6.624361898047966823e-01 2.058315490084424229e-02 3.014927388524357710e+00 7.509515026916295355e+00
8.088632568179194848e-01 3.129151507075591740e-03 2.708589314575656992e+00 6.933765318715841453e+00
