Mphi g si norm
6.680595330913805530e-01 1.729192184123458029e-02 2.837809380588963037e+00 7.386942583079540547e+00
5.993386275316222589e-01 2.236739391467907484e-02 2.790222977586982900e+00 1.113321043243773190e+01
3.838617202511025450e+00 2.252630134393369954e-02 2.380703177725638220e+00 7.688229383228748048e+00
5.449707402044240645e+00 3.083355280297703574e-02 2.395066714493049975e+00 6.314176945961411214e+00
6.716421240675483073e-01 2.248131715615591178e-02 2.901688574919520036e+00 9.424646016715016117e+00
4.593318641370485622e+00 4.496638408331224694e-04 2.420046625871815404e+00 8.450746062349931975e+00
4.991385670310017453e+00 1.532147549922295180e-03 2.430174552908291208e+00 8.455316747099496766e+00
6.778653919307751075e-01 1.389632606959222312e-02 2.603043136801085566e+00 7.472020909017954793e+00
3.636492473898803723e+01 6.123073465281873018e-01 2.317655169700894024e+00 8.429558917995990441e+00
1.485460224623681391e+01 2.908570309949756738e-01 2.086089989733422634e+00 8.403581523743977044e+00
7.236725473959884081e-01 2.029216471252528325e-02 2.890014965969800897e+00 8.257109618869172607e+00
6.361639727123996613e-01 2.516019285909803019e-02 2.835936304077289360e+00 1.436437626142526369e+01
4.452261985757084872e+00 9.950917984538638211e-03 2.294183557041695298e+00 8.189163141191132311e+00
7.276133128165689357e-01 1.649037792362997856e-02 2.696923190616354216e+00 9.088160812963341328e+00
5.071270675928740701e+00 5.663542447458711632e-02 2.302764449895674748e+00 7.966401930296993505e+00
6.166524855213919576e-01 3.394366197880713948e-02 3.078259841651382445e+00 1.744411500359728961e+01
4.145272833284365355e+00 2.919627699325924152e-03 2.490471324300009393e+00 6.983840264451170121e+00
6.231386758890422595e-01 1.844542699920986850e-04 2.633934969703949136e+00 6.106633943405768150e+00
6.184449430355066779e-01 3.027501526464140488e-02 2.910918515540938500e+00 1.559146092156943020e+01
5.718243401914598900e-01 2.090300805108897403e-02 2.778284987835066833e+00 7.903901190745843408e+00
2.107223699990049681e+01 4.640536387617449909e-01 2.031736509692462445e+00 8.678514429682454789e+00
4.171965675249198036e+00 2.746731725646199204e-02 2.290151274315001206e+00 7.733845558377677065e+00
5.537721308992370473e-01 2.939058590309471738e-02 3.150381024849506773e+00 1.311614774181669496e+01
5.911148976343695294e-01 2.809571389436143346e-02 3.063120309188547274e+00 1.312855607810297442e+01
3.995088785716789914e+01 7.295267721762737079e-01 2.224754969880465616e+00 8.269546485136771707e+00
6.252548733823831695e-01 2.858324724100686637e-02 2.968245396072339393e+00 1.258133131890983236e+01
4.968795535844993116e-01 2.178368054602227918e-02 2.906298838612630053e+00 8.757283414471228156e+00
6.159569094056763783e-01 3.008765651506787112e-02 3.080513039014091348e+00 1.353354446899858665e+01
6.447748752213241508e-01 1.750835186752729491e-02 2.676971524600923136e+00 9.790671861333368753e+00
6.490568972315742258e-01 1.782665002581541869e-02 2.682426993147243088e+00 8.844500211931329403e+00
7.736689859767557076e-01 2.031399372890717661e-02 2.743891465243456729e+00 1.021838327312636885e+01
6.136162282262477285e-01 3.086022440835442526e-02 2.960128137911059554e+00 1.322112996151363618e+01
4.886911060276704966e+00 1.156604585535120702e-02 2.432844718808689688e+00 8.040542227706708900e+00
4.096757953019754872e+00 2.033938415718633888e-02 2.401347533643079402e+00 7.044663889242263721e+00
6.272563592197266669e-01 3.341903482449301577e-02 3.119196129644783433e+00 1.947396080424464060e+01
4.052014271596076966e+00 2.756123837775124527e-02 2.282854730758861805e+00 7.840119768679599588e+00
1.998064237142946098e+01 3.911157323555945475e-01 2.140920539335806172e+00 8.024048322747958650e+00
6.477277962045326909e-01 2.083477967727200703e-02 2.693687096592744634e+00 8.834759293192385954e+00
