Mphi g si norm
8.050302692523880754e-01 2.718128935791029946e-02 2.624528831453443178e+00 1.299749118062598363e+01
9.755589908689009382e-02 1.288459198809744667e-02 2.935468222131139893e+00 1.036593024548131403e+01
8.750667176181999851e-01 1.985330270106352643e-02 2.582615652151593277e+00 7.927037527594566590e+00
7.593085877316529952e-01 2.592315175354053397e-02 2.554481541534420863e+00 1.272906447718642475e+01
7.838959036408085224e-01 1.967363082281528563e-02 2.554396832726160582e+00 1.074973356491492815e+01
7.484824706463762967e-01 2.232581501642012800e-02 2.520382154069478187e+00 1.229442105855729039e+01
4.432888248683564569e+01 4.745583903370783618e-01 2.298533316388680969e+00 1.010536078643515623e+01
7.101559402372465968e-01 2.266404596576526015e-02 2.543322305677688355e+00 1.080292480547287681e+01
8.515083360493750364e-01 2.641032067478195355e-02 2.548805591241943169e+00 1.617406096756430145e+01
8.571822526026231515e-01 3.155797815641302878e-02 2.666089360477460701e+00 1.604459503762433314e+01
7.983346783422007320e-01 3.140663282599343714e-02 2.680499479015223230e+00 1.919351434917722798e+01
8.520766523924598879e-01 2.180279376775103722e-02 2.556956798238466888e+00 9.219741721523217137e+00
8.539108429962291025e-01 1.516310550683669031e-02 2.545692098921026325e+00 8.658651329792927953e+00
9.414951774102606752e-01 1.976128835405269180e-02 2.539178363600080424e+00 9.528332805005511830e+00
8.568649137757071710e-01 2.990193531331960392e-02 2.552908533732455520e+00 1.518587222972703721e+01
1.037916710276626464e+00 3.769092587186381477e-03 2.469454043709108593e+00 7.764731193974747647e+00
9.638557470780462211e-02 1.494559281089259326e-02 3.025801396455894299e+00 1.463733916343743680e+01
8.130846263229158932e-01 8.804798766584924843e-03 2.460058211636196646e+00 9.463747127616827015e+00
7.813457401218293352e-01 2.820077676061645902e-02 2.586439376649854793e+00 1.657537730090539796e+01
7.868999002519025954e-01 1.938121894861838043e-02 2.421720777635034683e+00 1.068173595903311757e+01
8.246653897360654017e-01 2.373741113201115541e-02 2.529110298081500119e+00 1.399088128538960163e+01
7.921406271803446142e-01 2.416858048140127502e-02 2.467924553318518122e+00 1.234241732015961368e+01
1.050271788604296708e+00 1.093946628412275496e-02 2.453398898016211582e+00 9.570584079598912552e+00
9.448413634827471097e-02 1.247658751959980494e-02 2.940241891809466601e+00 1.253658602460224536e+01
8.685802065677309391e-01 1.310222766292125710e-02 2.357292043023361039e+00 8.114689354479541095e+00
9.606208397666821108e-01 2.152321703813429854e-02 2.652963689990068374e+00 9.477934083306465141e+00
9.298804905662985121e-01 2.111751221369136816e-02 2.463422342030513246e+00 1.007770935715942073e+01
7.747711462698013696e-01 2.909561794527230905e-02 2.620053915329242145e+00 1.563194895094521186e+01
7.844335998753134698e-01 1.756158430301054535e-02 2.548352731960456641e+00 9.470448083617247548e+00
9.248519462503855815e-01 2.404855153382227939e-02 2.540898398010656312e+00 1.128432977268885828e+01
8.233191581367550471e-01 1.945021433676510578e-02 2.559903611948865176e+00 9.841986352872059030e+00
1.035793787878387162e+00 1.876557229462563758e-02 2.632020553863174239e+00 8.890508575499499244e+00
7.903370207311153361e-01 4.202706424466198690e-04 2.491948286864539064e+00 7.373783326203850130e+00
8.719877029323575002e-01 3.269070585619523323e-02 2.657958745797764699e+00 1.849261676084570993e+01
8.782346071011207789e-01 2.905026800156740308e-02 2.687652964610133921e+00 1.363663948503258716e+01
7.912803953209851526e-01 2.250705170037376260e-02 2.500435067999001504e+00 1.241536649270810599e+01
8.316956029218035562e-01 2.345863764001633947e-02 2.453143046285542361e+00 1.264636779593723226e+01
8.145437691002302971e-01 2.496299724694707109e-02 2.594661016897549466e+00 1.182843022031240388e+01
8.058551391535688779e-01 3.141004877843148885e-02 2.573187146914780232e+00 1.871520098155967915e+01
9.649385250846910234e-01 1.330234404362936988e-02 2.525591166236688778e+00 7.206226694460826643e+00
8.203897869507577323e-02 1.691049524507525978e-02 3.206728698394234911e+00 1.621985857329767811e+01
8.704585915454615686e-01 2.457440400209959588e-02 2.486393875874234993e+00 1.196690568397276344e+01
3.708675874665895833e+01 4.868413333110127028e-01 2.137530759666123714e+00 1.661702622875371560e+01
7.921406271803446142e-01 2.416858048140127502e-02 2.467924553318518122e+00 1.234241732015961368e+01
8.066430589778802451e-01 2.605145362173920051e-02 2.530895344233216715e+00 1.368129441145303993e+01
7.213003167892193535e-01 7.534021155488850215e-03 2.432309038545606317e+00 8.346017741112721211e+00
7.855788995567016819e-01 2.130538480785280214e-02 2.544869331987922756e+00 9.657444956689827720e+00
9.085120720546878692e-01 2.642741375643821791e-02 2.644370726181638709e+00 1.241534974863291296e+01
8.254925832026905885e-01 3.014804933394753597e-02 2.616572277609138908e+00 1.564094427254320507e+01
9.520151442274134013e-01 1.540291014713158178e-02 2.508645006128186417e+00 8.567653435042352328e+00
8.355592114652584668e-01 2.878628767582568082e-02 2.537007748654497075e+00 1.682223908319641126e+01
8.462157547416020442e-01 1.764513146566154891e-02 2.512340000150632857e+00 9.237039990376803900e+00
1.060848393491648167e+00 8.072122182560348067e-03 2.516659396577445307e+00 7.187293048219245861e+00
7.859439296915723405e-01 3.079512177575743567e-02 2.537957132114496250e+00 1.914208291524575856e+01
7.805809054175427697e-01 3.011142483125680766e-02 2.587918090563755769e+00 1.471474439598097739e+01
1.649660187419627633e+01 1.974270119850182470e-01 2.266565723073723504e+00 1.166544492095986740e+01
6.410822019873079647e+00 4.675965902039948621e-04 2.437403714428454826e+00 6.819926641522385147e+00
6.778391470841556909e+00 9.394509095042696822e-02 2.255247584783512060e+00 1.443165192850149126e+01
7.739446104358299605e-01 2.951941773194205476e-02 2.497146871784594602e+00 1.695910363819928079e+01
7.606057313094086725e-01 2.705265920530060958e-02 2.420906104286210780e+00 1.592013869472770793e+01
1.007861368246529693e-01 1.388621075214481124e-02 2.918495449296783395e+00 1.321809320080240724e+01
7.918385320816417883e-01 1.171470922371643623e-02 2.483911342366351693e+00 8.731626656120061725e+00
9.029160733273530193e-01 3.176514059638343990e-02 2.633978916389146274e+00 1.779919678839882380e+01
7.857516535137257785e-01 2.914368458601940270e-02 2.544722840274697973e+00 1.846426247008505328e+01
9.544057759254092055e-01 8.129935261671015611e-04 2.529749822927234604e+00 8.350865135386225546e+00
7.775708008849743225e-01 2.515872270855404325e-02 2.523404617155433627e+00 1.218111771963290657e+01
8.717623149120228288e-01 3.316157254730428550e-02 2.618379215127843551e+00 1.968894625293328815e+01
7.974890624201877998e-01 2.857609161198711514e-02 2.482329784702429265e+00 1.773835544289088872e+01
7.801520333710697530e-01 3.178877342297151132e-02 2.591134691787857047e+00 1.928230041234681025e+01
3.362948781502092532e-02 1.142132655785911902e-02 2.885828800714655973e+00 1.174800685954547852e+01
8.401697499812740277e-01 2.166229753661545743e-02 2.632578098348815399e+00 1.006804305682675782e+01
8.091890903707155136e-01 3.262913960907248834e-02 2.626021821478259355e+00 1.819896790666788178e+01
8.898657989890154107e-01 5.400709374806073829e-04 2.540012569000368536e+00 6.970878251834270678e+00
7.686640942588596204e-01 3.098130330814731839e-02 2.512660021179533576e+00 1.953091529421186223e+01
7.662913953685931423e-01 2.723630729813748472e-02 2.570355819188293811e+00 1.441022294017901473e+01
7.056152002283788693e-01 1.668842444077684242e-02 2.438942030621880086e+00 9.493706587560920340e+00
9.011779624800551058e-01 2.796175208551470500e-03 2.554943536149944183e+00 7.801372202407167222e+00
8.772509567605800695e-01 3.089738093696206556e-02 2.548563566433156957e+00 1.664200941916097420e+01
7.897649777062757392e-01 2.850784694734849120e-02 2.533724222904749190e+00 1.620974229293875624e+01
7.839662393822953712e-01 3.086151955278628248e-02 2.611081568349058024e+00 1.581141200109296108e+01
9.045477798215620924e-01 2.904328009799480095e-02 2.580817959829362351e+00 1.638426650207704682e+01
8.644381338007454119e-01 2.870759603191526399e-02 2.506578402826710850e+00 1.765385792936443821e+01
6.411343253075852289e+00 1.555785604851931845e-03 2.446327308431007097e+00 6.940945724158425811e+00
7.684563844426595125e-01 2.781931538393856221e-02 2.612984297345425588e+00 1.462431408468901850e+01
7.963625797282537777e-02 1.220865332754812044e-02 2.908002682777594661e+00 9.281798329375874346e+00
7.716505372080464387e-01 2.899011224714526103e-02 2.500282954226271670e+00 1.572937010496087673e+01
7.912582564783670058e-01 2.881306211414426041e-02 2.710567531404005859e+00 1.514215312792469348e+01
8.332367125824285958e-01 3.096772648895552635e-02 2.590831642706742599e+00 1.646561390026688088e+01
7.532430944100905190e-01 2.214516809414862272e-02 2.476963477915101741e+00 1.206432693857819416e+01
7.379196056036381179e-01 2.892831277784294747e-02 2.588563561460129669e+00 1.688630885771837953e+01
8.577027800157639437e-01 2.914735421969331941e-02 2.443736369326961366e+00 1.675893775999040614e+01
7.296607154611182144e-01 2.542600404363248856e-02 2.584411208830301288e+00 1.169112829735379933e+01
7.629242187366761518e-01 7.926330925998602978e-03 2.534846064203798210e+00 8.020023995278776852e+00
8.419188657459608649e+00 4.046327399719321831e-04 2.480249713091387420e+00 6.858991392865103620e+00
8.261934256376272101e-01 1.390503861302663617e-02 2.500648561307996509e+00 8.326291527941243942e+00
5.258440628973406206e+01 5.739713734486954211e-01 2.248287905610878656e+00 1.114380562455524704e+01
6.693215717120827579e-02 1.285895296211976742e-02 2.840859126810221014e+00 1.250093647650209583e+01
7.602564910835853951e-01 2.726606037670423546e-02 2.374034539281900003e+00 1.686942626768799158e+01
8.467740994504850960e-01 2.187648283495705753e-02 2.488034521279784528e+00 1.161692103669558129e+01
7.386190871501984168e-01 1.355898968364137487e-02 2.524046624529057148e+00 8.514107791495181488e+00
6.702027051283277359e+00 3.761004976608249561e-02 2.447816330026845844e+00 8.338038938143281342e+00
8.408054473382713390e-01 1.065338869242783313e-03 2.430754012035733158e+00 7.270379543414738244e+00
9.088421812136435740e-01 1.812299870243713057e-02 2.623593325843638802e+00 8.264902236532870816e+00
7.815933094699938355e-01 2.681746023554531719e-02 2.575414147015782973e+00 1.386761759755314749e+01
7.835269473634909332e-01 2.547587560507661233e-02 2.518878023970955837e+00 1.449886036223353791e+01
7.812299851731441258e-01 2.228647175416464954e-02 2.598148077241485776e+00 1.012832218046456667e+01
8.609863632554341784e-02 6.678997252086847809e-03 2.599589710495328276e+00 7.215041959732974242e+00
7.424950184451860613e-01 2.783629163681932903e-02 2.664510896496089742e+00 1.400403644455816377e+01
7.738009421907560137e-01 1.873017361273278392e-02 2.467151872117839595e+00 8.831737348589552283e+00
8.481103577850839237e-01 3.199308535184020724e-02 2.601739908333810192e+00 1.945000765698432588e+01
8.953230831220216901e-01 2.575423358667673635e-02 2.679665906517169738e+00 1.098866288753930753e+01
8.228589959806540399e-01 2.961951720239200392e-02 2.575671517951581446e+00 1.677009589948688983e+01
8.368678231151137625e-01 2.308976820267726396e-02 2.567831295264465297e+00 1.206999912855353507e+01
