weight logl Mphi g si norm mntot
7.150071128264919313e-197 -4.607700642096537536e+02 9.188575940731002589e+00 2.393287243695600350e-02 2.933085635309290673e+00 1.661714482299970541e+01 1.310362396526671414e-01
2.750700711253008329e-194 -4.548150755520236999e+02 9.795162229230042428e+00 1.020267165808658588e-01 2.868491832846467471e+00 1.989842756279492164e+01 1.053057228756315022e-01
1.096185260757032377e-188 -4.419170844695941582e+02 3.666969490064040116e+01 5.905985849498368578e-01 3.292067454102383550e+00 8.478449936252424379e+00 1.446491913269697949e-01
1.932922968815594327e-188 -4.413473873285275886e+02 1.915275518675737532e-01 3.836063275674276500e-04 3.033844379958265058e+00 1.300001747161241461e+01 1.197845368947697275e-01
9.237781804569163742e-186 -4.351754486989918291e+02 1.477561038539156657e+00 1.234250732747650637e-03 3.046857903799482514e+00 1.685890909570215968e+01 1.223292551786436949e-01
1.529231260316718382e-185 -4.346689002334912288e+02 2.664271235106280855e+01 2.034214185233966868e-02 2.865360798938855424e+00 1.831679194563129798e+01 1.206292780276924242e-01
2.578888951116679457e-185 -4.341438067313109173e+02 7.725796501197327970e+00 1.644653052864054811e-04 3.171331474417257823e+00 9.433333256630620056e+00 1.374280194838424507e-01
7.069354800110770936e-185 -4.331328961814710965e+02 2.094465236386182028e+01 3.255230559801949061e-04 2.995501047376800230e+00 1.394807129562222237e+01 1.056112237162902395e-01
6.108172971801075781e-182 -4.263687824135597566e+02 1.846173715441446106e+01 1.304907355036239239e-02 2.852066841640898520e+00 1.858633612756056053e+01 1.035518029098943527e-01
7.887009521565106874e-181 -4.238081079847514161e+02 1.668829532048536635e+01 4.142979897092317204e-02 2.933692470985642231e+00 1.566061625462952556e+01 1.223171926686374977e-01
1.544624815689512091e-177 -4.162257036113199433e+02 6.051887786657543700e+01 4.017996045734074755e-03 3.055423866640922359e+00 1.191802655229909114e+01 1.182615624806681587e-01
7.221918277787332126e-174 -4.077731087683964688e+02 3.098118160350799855e+01 1.327942147937956896e-01 2.880942459005213507e+00 1.706445576565399591e+01 1.114502192470499253e-01
4.789138427665279085e-162 -3.805503577332466421e+02 4.109268929461787678e+00 2.087381208139828422e-03 2.927760140529518829e+00 1.490574442199776328e+01 1.157134344831961814e-01
1.718945345440377208e-152 -3.585466463980838512e+02 3.981167037745290571e+01 5.459844250928044124e-02 2.814742562500708978e+00 1.793667403239661340e+01 1.316308462987268446e-01
6.826176848274790854e-148 -3.479547521994230692e+02 4.294895472713251006e-01 1.459835562395154791e-03 2.934525272653510708e+00 1.470527355148048798e+01 1.384139918975648420e-01
1.282985601330360780e-146 -3.450186569087099997e+02 1.658033647532005439e+00 1.150478055765919924e-02 2.932544586443832202e+00 1.687020642037544604e+01 1.142830783374836762e-01
6.593348655004974719e-144 -3.387741152242984413e+02 3.457196993383700456e-01 6.311081356072547168e-04 2.785751448629722127e+00 1.866393672076518229e+01 1.341878558891658191e-01
2.593467743217914440e-141 -3.327969254294692973e+02 2.888847199151771128e-01 2.422849649842883420e-03 2.830039166059295841e+00 1.706009571396306868e+01 1.208379259435394121e-01
4.997091191042949887e-141 -3.321385653252991119e+02 3.176625066071860765e-02 1.355733112499686024e-03 3.491345328259766845e+00 3.396630619145946550e+00 1.026536544260689549e-01
2.177567080448769799e-139 -3.283615428852183982e+02 8.702734974791815148e+01 6.862372725665867070e-03 2.805924094537872726e+00 1.731289180902482983e+01 1.235140510846639561e-01
4.680225080145048618e-136 -3.206861496388613091e+02 1.266291058151628901e+00 1.129516924916881696e-03 3.232049596818399984e+00 9.038544432893759861e+00 1.393457485105226434e-01
6.619678056552401333e-135 -3.180343640118628059e+02 1.379892624955301983e+01 2.617951897784240485e-03 3.243544956405899349e+00 6.392465237492178431e+00 1.387808456062621654e-01
8.208697388513243990e-135 -3.178167164993818119e+02 7.951412375398230381e+01 3.775327148632801610e-01 3.032328124455040630e+00 1.058017316138022146e+01 1.104117783788357149e-01
4.774399771056088346e-134 -3.160535573920595311e+02 9.875683432192777778e-02 1.419806897482768515e-04 2.802991263093687291e+00 1.702586372868454134e+01 1.074981373382603023e-01
3.766637336187315619e-128 -3.024726324475631714e+02 2.855211417315719302e+01 1.186105790879996924e-03 3.190991167159658470e+00 7.054445105544251859e+00 1.367805453202987354e-01
1.303221377712955660e-125 -2.966237206365613588e+02 6.852754730118081061e-02 1.989887900005123892e-03 3.005698047880230206e+00 1.075627620446115174e+01 1.108271764958644878e-01
1.009436577885695569e-124 -2.945740823942309703e+02 1.423525848638880831e+01 1.618510426237082522e-02 2.711873397331663327e+00 1.940766261679972970e+01 1.150869450902207020e-01
2.906354045230701211e-124 -2.935140753355317429e+02 5.937367157042764632e+01 4.999712876332366822e-03 3.082947341338942771e+00 8.963401032318486727e+00 1.380380303537704911e-01
3.029034025430386473e-122 -2.888650607745615275e+02 6.140633378142805299e+00 8.947787547930495522e-02 3.065689382494610982e+00 1.022276917626617454e+01 1.299845551043723180e-01
1.707211631015823846e-120 -2.848307729393163186e+02 1.756057219959512805e+00 9.375597660248230492e-02 3.323717894416392316e+00 1.979031917015085895e+01 1.368341781432624860e-01
1.850841429479498288e-120 -2.847474939913441858e+02 1.987197157489321020e+00 1.860264612876305135e-04 2.819610991245960818e+00 1.632390318108308946e+01 1.143569176784829250e-01
1.931795006530195016e-117 -2.777944294489151957e+02 1.902821525004879177e+01 1.076632846830238638e-03 2.709770275677469975e+00 1.884390691496592751e+01 1.460548497577450755e-01
1.031863516454376139e-114 -2.715112573889978194e+02 5.913761425470566435e-02 6.244394441584879456e-04 3.204452322143171550e+00 6.358851242285042282e+00 1.427503701846795647e-01
9.106118563828156288e-114 -2.693311772385784479e+02 1.477518281856708693e-01 1.021017396402823258e-03 2.757549913153498622e+00 1.696283546867841352e+01 1.341464887883767054e-01
2.743584818154420880e-113 -2.682257733097409300e+02 1.487845440857148982e-01 4.943175644365115258e-03 3.200510606661302493e+00 6.427814034225029616e+00 1.395810779971781157e-01
3.002342335664284183e-112 -2.658305608472515473e+02 1.136733943029400606e+01 3.799394111950113451e-01 3.122716460671780325e+00 1.671940719463091796e+01 1.343903835268032698e-01
