,nu_e,nu_mu,nu_tau
1.9952623149688828e+16,8.342124787004456e-06,8.34210729338086e-06,8.34211200645963e-06
2.057469156047836e+16,7.845309715851642e-06,7.845293760245492e-06,7.84529805895463e-06
2.1216154368926908e+16,7.378082408973108e-06,7.378067853565171e-06,7.378071775035583e-06
2.187761623949552e+16,6.938680774608917e-06,6.938667493999599e-06,6.938671072016131e-06
2.255970068843568e+16,6.525447661537495e-06,6.525435541619444e-06,6.5254388069246235e-06
2.326305067153629e+16,6.13682460942856e-06,6.136813546362527e-06,6.136816526932482e-06
2.398832919019485e+16,5.771345971384857e-06,5.7713358706693365e-06,5.771338591964448e-06
2.4736219916386276e+16,5.427633386508953e-06,5.427624162134853e-06,5.4276266473274995e-06
2.5507427837113564e+16,5.1043905816477e-06,5.104382155330206e-06,5.104384425511713e-06
2.6302679918953924e+16,4.8003984827138896e-06,4.800390783194386e-06,4.8003928575631054e-06
2.7122725793320296e+16,4.514510617146556e-06,4.514503579558165e-06,4.514505475590397e-06
2.7968338463090692e+16,4.245648790172819e-06,4.245642355463662e-06,4.24564408906905e-06
2.8840315031266116e+16,3.992799018565445e-06,3.992793132974357e-06,3.992794718637131e-06
2.9739477452346016e+16,3.7550077065607534e-06,3.755002321140627e-06,3.7550037720480274e-06
3.0666673307131932e+16,3.5313780495169434e-06,3.531373119701298e-06,3.5313744478603457e-06
3.162277660168379e+16,3.3210666517480145e-06,3.3210621369569094e-06,3.321063353300582e-06
3.260868859118922e+16,3.1232803457805396e-06,3.123276209062133e-06,3.123277323545934e-06
3.3625338629516316e+16,2.9372732010362004e-06,2.937269408740775e-06,2.9372704304305556e-06
3.4673685045253096e+16,2.7623437106599955e-06,2.762340232143463e-06,2.762341169295305e-06
3.5754716045062236e+16,2.597832145884715e-06,2.597828953238896e-06,2.5978298133717776e-06
3.6869450645195736e+16,2.4431180679542037e-06,2.443115135761463e-06,2.4431159257233657e-06
3.801893963205597e+16,2.297617988222308e-06,2.297615293332328e-06,2.2976160193603774e-06
3.920426655270156e+16,2.1607831676026357e-06,2.160780688929304e-06,2.1607813567044907e-06
4.042654873623433e+16,2.0320975470712762e-06,2.032095265407873e-06,2.032095880104845e-06
4.168693834703363e+16,1.9110758014166246e-06,1.9110736992676423e-06,1.9110742656000165e-06
4.298662347082272e+16,1.7972615088970151e-06,1.797259570325113e-06,1.7972600925867067e-06
4.432682923460105e+16,1.6902254299036327e-06,1.6902236403903407e-06,1.690224122492702e-06
4.570881896148752e+16,1.5895638881363775e-06,1.5895622344553175e-06,1.5895626799618813e-06
4.71338953615739e+16,1.494897248188115e-06,1.4948957182896033e-06,1.4948961304467815e-06
4.860340175990226e+16,1.4058684837955533e-06,1.4058670667015526e-06,1.4058674484670354e-06
5.0118723362727144e+16,1.3221418313573975e-06,1.3221405170658987e-06,1.3221408711344162e-06
5.168128856326051e+16,1.2434015236413644e-06,1.2434003030393239e-06,1.2434006318661023e-06
5.329257028812003e+16,1.1693505989049606e-06,1.1693494636890494e-06,1.1693497695111632e-06
5.49540873857627e+16,1.0997097809384587e-06,1.0997087235428924e-06,1.0997090083987076e-06
