,nu_e,nu_mu,nu_tau
29399052468996.977,1.9266825497474522e-17,1.92668254961544e-17,1.9266825496509946e-17
29625566704048.21,1.8973327241957563e-17,1.8973327240664648e-17,1.8973327241012868e-17
29853826189179.57,1.8684299947472678e-17,1.8684299946206402e-17,1.868429994654745e-17
30083844371218.797,1.839967550631381e-17,1.839967550507362e-17,1.839967550540764e-17
30315634800598.56,1.8119386848283375e-17,1.8119386847068665e-17,1.8119386847395823e-17
30549211132155.094,1.7843367924890814e-17,1.784336792370101e-17,1.784336792402146e-17
30784587125932.99,1.7571553693782246e-17,1.7571553692616824e-17,1.7571553692930707e-17
31021776647995.047,1.7303880103415877e-17,1.7303880102274315e-17,1.7303880102581774e-17
31260793671239.492,1.704028407797376e-17,1.7040284076855524e-17,1.7040284077156697e-17
31501652276223.535,1.6780703502487885e-17,1.6780703501392478e-17,1.67807035016875e-17
31744366651992.06,1.6525077208213203e-17,1.6525077207140106e-17,1.6525077207429125e-17
31988951096914.04,1.6273344958210274e-17,1.6273344957159003e-17,1.627334495744214e-17
32235420019524.594,1.6025447433144767e-17,1.6025447432114888e-17,1.6025447432392265e-17
32483787939374.32,1.5781326217319378e-17,1.5781326216310397e-17,1.578132621658214e-17
32734069487883.863,1.5540923784902062e-17,1.5540923783913527e-17,1.5540923784179767e-17
32986279409206.23,1.5304183486370758e-17,1.5304183485402197e-17,1.530418348566306e-17
33240432561095.805,1.5071049535166577e-17,1.5071049534217596e-17,1.5071049534473184e-17
33496543915782.793,1.4841466994544674e-17,1.4841466993614826e-17,1.484146699386526e-17
33754628560855.652,1.4615381764634246e-17,1.4615381763723093e-17,1.4615381763968493e-17
34014701700150.32,1.439274056968232e-17,1.4392740568789483e-17,1.439274056902995e-17
34276778654645.047,1.4173490945508985e-17,1.4173490944634055e-17,1.41734909448697e-17
34540874863363.51,1.3957581227133548e-17,1.3957581226276146e-17,1.395758122650707e-17
34807005884284.06,1.3744960536610802e-17,1.374496053577052e-17,1.3744960535996833e-17
35075187395256.793,1.3535578771036044e-17,1.3535578770212527e-17,1.3535578770434325e-17
35345435194926.31,1.3329386590736893e-17,1.3329386589929768e-17,1.332938659014715e-17
35617765203662.836,1.3126335407652201e-17,1.3126335406861114e-17,1.3126335407074176e-17
35892193464500.5,1.2926377373879028e-17,1.2926377373103641e-17,1.2926377373312476e-17
36168736144081.61,1.2729465370396982e-17,1.272946536963693e-17,1.2729465369841634e-17
36447409533609.59,1.2535552995967483e-17,1.2535552995222438e-17,1.25355529954231e-17
36728230049808.42,1.2344594556197727e-17,1.2344594555467376e-17,1.234459455566408e-17
37011214235890.32,1.215654505277288e-17,1.2156545052056888e-17,1.2156545052249724e-17
37296378762529.43,1.1971360172854194e-17,1.1971360172152254e-17,1.1971360172341307e-17
37583740428844.35,1.1788996278635081e-17,1.1788996277946883e-17,1.1788996278132233e-17
37873316163388.234,1.1609410397058918e-17,1.1609410396384166e-17,1.1609410396565895e-17
38165123025145.09,1.1432560209692422e-17,1.1432560209030822e-17,1.1432560209209009e-17
