,nu_e,nu_mu,nu_tau
1148153621496884.0,2.5192963806359516e-21,2.5192963806359512e-21,2.5192963806359512e-21
1183949922229304.0,2.3692593111419398e-21,2.3692593111419394e-21,2.3692593111419398e-21
1220862254059069.2,2.2281577215681337e-21,2.2281577215681337e-21,2.228157721568134e-21
1258925411794166.2,2.0954594580830707e-21,2.0954594580830707e-21,2.0954594580830707e-21
1298175275049849.0,1.9706640593555273e-21,1.9706640593555273e-21,1.9706640593555273e-21
1338648842069994.0,1.8533008691030467e-21,1.8533008691030463e-21,1.8533008691030467e-21
1380384264602886.8,1.74292726104794e-21,1.74292726104794e-21,1.74292726104794e-21
1423420883864338.8,1.6391269695860515e-21,1.6391269695860515e-21,1.6391269695860515e-21
1467799267622067.5,1.541508519873008e-21,1.541508519873008e-21,1.541508519873008e-21
1513561248436207.2,1.4497037514068841e-21,1.4497037514068841e-21,1.449703751406884e-21
1560749963092111.5,1.363366429538976e-21,1.3633664295389762e-21,1.3633664295389762e-21
1609409893262536.0,1.2821709396764696e-21,1.2821709396764696e-21,1.2821709396764696e-21
1659586907437563.0,1.2058110592518827e-21,1.2058110592518827e-21,1.2058110592518827e-21
1711328304161784.5,1.1339988028281342e-21,1.133998802828134e-21,1.133998802828134e-21
1764682856619498.0,1.0664633359835477e-21,1.0664633359835475e-21,1.0664633359835477e-21
1819700858609982.5,1.0029499538806504e-21,1.0029499538806506e-21,1.0029499538806504e-21
1876434171956085.8,9.432191206662459e-22,9.432191206662457e-22,9.432191206662457e-22
1934936275390954.2,8.870455660804252e-22,8.870455660804252e-22,8.870455660804252e-22
1995262314968882.8,8.342174358670153e-22,8.342174358670152e-22,8.342174358670152e-22
2057469156047835.8,7.845354927814945e-22,7.845354927814944e-22,7.845354927814945e-22
2121615436892682.2,7.378123651829533e-22,7.378123651829533e-22,7.378123651829533e-22
2187761623949551.8,6.93871840376346e-22,6.93871840376346e-22,6.93871840376346e-22
2255970068843577.0,6.525482000398288e-22,6.525482000398286e-22,6.525482000398286e-22
2326305067153628.5,6.136855952307583e-22,6.136855952307583e-22,6.136855952307583e-22
2398832919019485.0,5.771374586133871e-22,5.77137458613387e-22,5.77137458613387e-22
2473621991638627.5,5.4276595169138545e-22,5.4276595169138545e-22,5.4276595169138545e-22
2550742783711356.5,5.104414449605211e-22,5.10441444960521e-22,5.10441444960521e-22
2630267991895381.5,4.800420290208783e-22,4.800420290208781e-22,4.800420290208782e-22
2712272579332029.5,4.5145305480495905e-22,4.5145305480495905e-22,4.5145305480495905e-22
2796833846309080.5,4.245667011874602e-22,4.245667011874601e-22,4.245667011874602e-22
2884031503126611.5,3.9928156834618654e-22,3.992815683461865e-22,3.992815683461865e-22
2973947745234601.5,3.755022953403927e-22,3.755022953403927e-22,3.755022953403927e-22
3066667330713180.5,3.5313920046430165e-22,3.5313920046430165e-22,3.531392004643017e-22
3162277660168379.5,3.321079430194133e-22,3.3210794301941328e-22,3.3210794301941328e-22
3260868859118935.5,3.123292052300348e-22,3.1232920523003475e-22,3.1232920523003475e-22
3362533862951631.5,2.937283931023696e-22,2.937283931023696e-22,2.937283931023696e-22
3467368504525309.5,2.7623535509897706e-22,2.76235355098977e-22,2.76235355098977e-22
3575471604506209.0,2.597841175676335e-22,2.5978411756763346e-22,2.5978411756763346e-22
3686945064519573.5,2.443126359267522e-22,2.4431263592675217e-22,2.443126359267522e-22
3801893963205612.5,2.297625606690123e-22,2.297625606690123e-22,2.2976256066901226e-22
3920426655270156.0,2.160790173006355e-22,2.160790173006355e-22,2.160790173006355e-22
4042654873623433.0,2.032103993864699e-22,2.0321039938646988e-22,2.0321039938646988e-22
4168693834703363.5,1.911081739202627e-22,1.911081739202627e-22,1.9110817392026267e-22
4298662347082272.0,1.79726698286135e-22,1.79726698286135e-22,1.79726698286135e-22
4432682923460086.5,1.6902304812097226e-22,1.6902304812097228e-22,1.6902304812097226e-22
4570881896148752.0,1.589568554284623e-22,1.589568554284623e-22,1.589568554284623e-22
4713389536157410.0,1.4949015633430816e-22,1.4949015633430816e-22,1.4949015633430816e-22
4860340175990226.0,1.405872479083669e-22,1.405872479083669e-22,1.405872479083669e-22
5011872336272715.0,1.3221455351380082e-22,1.322145535138008e-22,1.3221455351380082e-22
5168128856326030.0,1.2434049617535176e-22,1.243404961753517e-22,1.243404961753517e-22
5329257028812003.0,1.169353794892086e-22,1.169353794892086e-22,1.169353794892086e-22
5495408738576248.0,1.0997127562529415e-22,1.0997127562529417e-22,1.0997127562529415e-22
5666740605819919.0,1.034219199995882e-22,1.0342191999958819e-22,1.0342191999958819e-22
5843414133735163.0,9.726261221926691e-23,9.72626122192669e-23,9.72626122192669e-23
6025595860743569.0,9.147012292706603e-23,9.147012292706602e-23,9.147012292706602e-23
6213457517480752.0,8.602260619353564e-23,8.602260619353563e-23,8.602260619353563e-23
6407176188675537.0,8.089951712679394e-23,8.089951712679394e-23,8.089951712679394e-23
6606934480075964.0,7.608153438904246e-23,7.608153438904246e-23,7.608153438904246e-23
6812920690579622.0,7.155048732761495e-23,7.155048732761496e-23,7.155048732761495e-23
7025328989730535.0,6.728928744576774e-23,6.728928744576774e-23,6.728928744576775e-23
7244359600749891.0,6.328186395470642e-23,6.328186395470642e-23,6.328186395470642e-23
7470218989273312.0,5.951310316385145e-23,5.951310316385144e-23,5.951310316385144e-23
7703120057972147.0,5.596879148070268e-23,5.596879148070267e-23,5.596879148070267e-23
7943282347242822.0,5.2635561805373025e-23,5.263556180537303e-23,5.263556180537303e-23
8190932242152985.0,4.9500843117587074e-23,4.9500843117587074e-23,4.950084311758708e-23
8446303185839670.0,4.65528130660491e-23,4.655281306604909e-23,4.6552813066049094e-23
8709635899560796.0,4.378035338134448e-23,4.378035338134448e-23,4.378035338134448e-23
8981178609606941.0,4.117300794424586e-23,4.117300794424586e-23,4.1173007944245854e-23
9261187281287938.0,3.872094335125424e-23,3.8720943351254234e-23,3.8720943351254234e-23
9549925860214368.0,3.6414911828675216e-23,3.641491182867522e-23,3.6414911828675216e-23
9847666521101558.0,3.4246216355346237e-23,3.4246216355346237e-23,3.4246216355346237e-23
1.0154689924330828e+16,3.2206677862492444e-23,3.2206677862492444e-23,3.2206677862492444e-23
1.0471285480508986e+16,3.0288604386989754e-23,3.028860438698975e-23,3.0288604386989754e-23
1.079775162327705e+16,2.848476206172091e-23,2.848476206172091e-23,2.848476206172091e-23
1.113439609062362e+16,2.678834783359545e-23,2.6788347833595444e-23,2.6788347833595444e-23
1.1481536214968794e+16,2.5192963806359568e-23,2.5192963806359565e-23,2.5192963806359565e-23
1.183949922229304e+16,2.3692593111419173e-23,2.3692593111419173e-23,2.369259311141917e-23
1.2208622540590694e+16,2.228157721568157e-23,2.2281577215681566e-23,2.228157721568157e-23
1.2589254117941714e+16,2.0954594580830826e-23,2.0954594580830826e-23,2.0954594580830826e-23
1.298175275049849e+16,1.9706640593555111e-23,1.9706640593555114e-23,1.9706640593555114e-23
1.3386488420699886e+16,1.8533008691030576e-23,1.8533008691030576e-23,1.8533008691030576e-23
1.3803842646028866e+16,1.7429272610479267e-23,1.7429272610479264e-23,1.7429272610479264e-23
1.4234208838643386e+16,1.6391269695860353e-23,1.6391269695860353e-23,1.6391269695860353e-23
1.4677992676220736e+16,1.5415085198730166e-23,1.5415085198730166e-23,1.5415085198730163e-23
1.5135612484362072e+16,1.4497037514068953e-23,1.449703751406895e-23,1.449703751406895e-23
1.5607499630921178e+16,1.36336642953898e-23,1.36336642953898e-23,1.36336642953898e-23
1.6094098932625362e+16,1.2821709396764779e-23,1.2821709396764777e-23,1.2821709396764777e-23
1.6595869074375562e+16,1.2058110592518659e-23,1.2058110592518659e-23,1.205811059251866e-23
1.7113283041617846e+16,1.1339988028281221e-23,1.133998802828122e-23,1.1339988028281221e-23
1.764682856619498e+16,1.0664633359835565e-23,1.0664633359835564e-23,1.0664633359835564e-23
1.819700858609975e+16,1.0029499538806473e-23,1.0029499538806473e-23,1.0029499538806473e-23
1.8764341719560856e+16,9.432191206662433e-24,9.432191206662432e-24,9.432191206662432e-24
1.9349362753909464e+16,8.870455660804143e-24,8.870455660804143e-24,8.870455660804143e-24
1.9952623149688828e+16,8.34217435867023e-24,8.342174358670228e-24,8.34217435867023e-24
2.057469156047836e+16,7.845354927814973e-24,7.845354927814972e-24,7.845354927814972e-24
2.1216154368926908e+16,7.378123651829562e-24,7.37812365182956e-24,7.378123651829559e-24
2.187761623949552e+16,6.938718403763504e-24,6.938718403763504e-24,6.938718403763504e-24
2.255970068843568e+16,6.525482000398269e-24,6.525482000398268e-24,6.525482000398268e-24
2.326305067153629e+16,6.136855952307579e-24,6.136855952307578e-24,6.136855952307578e-24
2.398832919019485e+16,5.771374586133815e-24,5.771374586133814e-24,5.771374586133814e-24
2.4736219916386276e+16,5.4276595169139035e-24,5.4276595169139035e-24,5.4276595169139035e-24
2.5507427837113564e+16,5.1044144496052196e-24,5.1044144496052196e-24,5.1044144496052196e-24
2.6302679918953924e+16,4.8004202902088175e-24,4.800420290208817e-24,4.800420290208817e-24
2.7122725793320296e+16,4.514530548049581e-24,4.514530548049581e-24,4.514530548049581e-24
2.7968338463090692e+16,4.245667011874532e-24,4.245667011874532e-24,4.245667011874532e-24
2.8840315031266116e+16,3.992815683461857e-24,3.992815683461856e-24,3.992815683461857e-24
2.9739477452346016e+16,3.755022953403909e-24,3.755022953403909e-24,3.755022953403909e-24
