norm alpha beta
3.030218079470173187e+00 2.630848353058547584e+00 3.061446073089663655e-01
3.700068029585984242e+00 2.456033450539074181e+00 4.962775863089334272e-01
2.784450458635917336e+00 2.657801889887624558e+00 4.543171714914788772e-01
2.732072109549940730e+00 2.502395346160652956e+00 4.388673417696992707e-01
3.773786349733761813e+00 2.490504428927309721e+00 4.322154051619009896e-01
2.637154314192056592e+00 2.680702354843997881e+00 4.358819280013902508e-01
2.931967286735799760e+00 2.621978957842182822e+00 4.859126201783594001e-01
2.976250716790726614e+00 2.589053189817199119e+00 3.712427126092947560e-01
2.869106784452869707e+00 2.601502585803609158e+00 2.413239086337604644e-01
3.214846981039118479e+00 2.548074493532323181e+00 4.815222128291846149e-01
2.933835216592032502e+00 2.629592339242524002e+00 4.161005855331635361e-01
3.239541991427609791e+00 2.575824212842137584e+00 3.479003404254384368e-01
2.455332809850665043e+00 2.549446804362610841e+00 1.976776319910927837e-01
2.947886646524183973e+00 2.602602124927594573e+00 3.419334605748496347e-01
3.325915866030579870e+00 2.569031466776287687e+00 4.693360801514376845e-01
3.208693647716565067e+00 2.635309220545852149e+00 5.088964545015542962e-01
3.341982068077226753e+00 2.634804687442598770e+00 4.919642469615889691e-01
3.040915762851850612e+00 2.561179510827292560e+00 3.215945033974336731e-01
2.931630549254939488e+00 2.566066634087648346e+00 4.817818779779323712e-01
2.504535855775601227e+00 2.615824064220163336e+00 2.729373635232894557e-01
2.919436658800437012e+00 2.634132780924928863e+00 4.727691800894613383e-01
2.940573137936994375e+00 2.549054682134197947e+00 2.786304509251984474e-01
3.050389400862598688e+00 2.571635744813835167e+00 5.049864670215129525e-01
2.620868102552587064e+00 2.660012337308802266e+00 3.718640636606375116e-01
2.455256909651800878e+00 2.624046543289505262e+00 2.871781464908794157e-01
2.681884298894773089e+00 2.619721342759107507e+00 3.956850061268662455e-01
3.413601473511519657e+00 2.658794694596996244e+00 6.353003996705326450e-01
2.683823248140715823e+00 2.407090300877923195e+00 1.495568069816555767e-01
3.393302091596016812e+00 2.576263124075965472e+00 5.613663903026464563e-01
2.697809008939227482e+00 2.592928586730636198e+00 3.615364133970646598e-01
2.777302754457863010e+00 2.626158596828876313e+00 4.052130341970903715e-01
3.449055866165319451e+00 2.537137891231260767e+00 5.990650677640567690e-01
3.002120086938031562e+00 2.574812001992794919e+00 2.728901646974609685e-01
3.263170760163965678e+00 2.421348131794855973e+00 5.060397822442145310e-01
2.632906300557982693e+00 2.635598426321824839e+00 3.405274341895218604e-01
3.997012985601925195e+00 2.566442007228369349e+00 5.421989267289083481e-01
3.132891990449380604e+00 2.529587269936671490e+00 3.627756224601978441e-01
2.951094437292248518e+00 2.680882243964322065e+00 4.416668338844262909e-01
2.544924382544050179e+00 2.490935802543094990e+00 2.319900403166024749e-01
2.603604719899241804e+00 2.597770535282447391e+00 2.584867349495859057e-01
3.368828321532237879e+00 2.623324840884865949e+00 4.304952479292206702e-01
2.670576851107165250e+00 2.502688980781022199e+00 2.176980130716673623e-01
3.246558371225111816e+00 2.505949315384998766e+00 3.851520821940569994e-01
2.622916664270815268e+00 2.624793643154446965e+00 3.555870953526272249e-01
2.831554525300789216e+00 2.596930326675469303e+00 4.723610974134991314e-01
2.772530877944333394e+00 2.563820359841966656e+00 1.519416060996694740e-01
2.509085788684472185e+00 2.603591098871390841e+00 2.358522642840316097e-01
2.501198479382887196e+00 2.775125141506770809e+00 2.913996982037376782e-01
3.000921178603597195e+00 2.640408643822752310e+00 5.004631857428004649e-01
2.831954743864372404e+00 2.552468197682333351e+00 3.771703024653197400e-01
2.277979934130512252e+00 2.641106108167271760e+00 2.936388894297800589e-01
2.734650002911734656e+00 2.536454727742172288e+00 2.199392231952720933e-01
3.288004082659019556e+00 2.591446710253109131e+00 3.902272182793096178e-01
2.642866657736817171e+00 2.703156687600445807e+00 4.006742425607874303e-01
3.116742783784771653e+00 2.600597189658195418e+00 3.392740090492522009e-01
2.931000915354517566e+00 2.662788467344403998e+00 5.243778555995051160e-01
2.454607142842840872e+00 2.705868102962867283e+00 3.101810959590021177e-01
2.954525457411166123e+00 2.691744907682263488e+00 4.043951618008673754e-01
2.644912372085729491e+00 2.609999322848817638e+00 2.656260052600622479e-01
2.573125929663639067e+00 2.547017971755375143e+00 3.146919264812152450e-01
2.516506452396078064e+00 2.628808994574386215e+00 3.181949477000781124e-01
2.449498028318585874e+00 2.513103218070400491e+00 7.808535021924252473e-02
3.298836412686088515e+00 2.576446334241096814e+00 6.086906550630747370e-01
3.497536126247150268e+00 2.573050030777529695e+00 3.888323215716717463e-01
2.750973604647482418e+00 2.512980590321018060e+00 2.343985788361504508e-01
2.698864809870606951e+00 2.726516568210829661e+00 3.690959561288258972e-01
2.439104910528031134e+00 2.713309522097130611e+00 3.992349535501499291e-01
2.709331343790005064e+00 2.467594330644718781e+00 2.559060440417491034e-01
2.782533091128469582e+00 2.474295929501391988e+00 2.948504907776552941e-01
2.762993464338741045e+00 2.624133135178030152e+00 2.305064005570117147e-01
2.888262358122592133e+00 2.727125734890853526e+00 4.762609911432618137e-01
2.703401562354755594e+00 2.611764825742719509e+00 2.891834070946923685e-01
3.170445952218809094e+00 2.573247270039313861e+00 4.353620434780223203e-01
2.627511304778676671e+00 2.488131072038342051e+00 1.795306366661528208e-01
2.913981840480000418e+00 2.549789851967449117e+00 3.040363705112142378e-01
2.550309874901072416e+00 2.615650070002184080e+00 2.028139319398489793e-01
2.819988201698562236e+00 2.661587918156163468e+00 2.778947352452695863e-01
2.395625409056886923e+00 2.505713555942332249e+00 1.966495491596453871e-01
2.637154314192056592e+00 2.680702354843997881e+00 4.358819280013902508e-01
2.333344209525632262e+00 2.599981009556037836e+00 1.272218996849922013e-01
2.827728414291017067e+00 2.552419939515822911e+00 4.077808270604408869e-01
2.958906843588585023e+00 2.558492625299201073e+00 3.244145603660631427e-01
3.179357398116134714e+00 2.493668311983459951e+00 3.499856498614601907e-01
2.954525457411166123e+00 2.691744907682263488e+00 4.043951618008673754e-01
2.659333603927072964e+00 2.685494075796833968e+00 4.406824571873324548e-01
2.395737415156125927e+00 2.674053893673819182e+00 2.868119768162956107e-01
2.347459430766398292e+00 2.507907458811034829e+00 8.800907448627759422e-02
3.287945233846557791e+00 2.575581984095643762e+00 5.586758464301159188e-01
2.416536259032806555e+00 2.616147801608597057e+00 2.016738441402041726e-01
3.243349153997647338e+00 2.395510406941814274e+00 2.231746465725470419e-01
2.921603738746205270e+00 2.684303967427729809e+00 5.159763608277895264e-01
3.155539668653302598e+00 2.534419458472166653e+00 3.459558127012992701e-01
2.790732578119314411e+00 2.714036482566541064e+00 4.323084300235836563e-01
2.466985826378733204e+00 2.714757684049630360e+00 4.454213722172048473e-01
3.579886369012015734e+00 2.457084623320625383e+00 3.841474314909577581e-01
3.132527916773749865e+00 2.549868387912446188e+00 3.748573249250329864e-01
2.726677481645471524e+00 2.646122973072566165e+00 4.687527922830960758e-01
2.936701466799584104e+00 2.690335065293299355e+00 4.043834748303515858e-01
2.664374310260525291e+00 2.410495172478163806e+00 1.372305604876512541e-01
2.675826079447690908e+00 2.509061688434366388e+00 2.597891339501421371e-01
2.872686654262437411e+00 2.665575263142809348e+00 3.936181551693646030e-01
3.315005925772886997e+00 2.568088940115644814e+00 6.609196043702640910e-01
3.051021103378180221e+00 2.639181443629323276e+00 4.611605306338259491e-01
2.725911155509584294e+00 2.619456411601855272e+00 4.553282928549994835e-01
2.531138059418742259e+00 2.579455188968004187e+00 2.907322524709280986e-01
2.672123449190669131e+00 2.595927770426161629e+00 3.008287690563881123e-01
2.840722819447035974e+00 2.631232014086875015e+00 3.377319880394631935e-01
3.030081236018985713e+00 2.653028011691097809e+00 4.724786112381921255e-01
2.402195101671099842e+00 2.711224244485621604e+00 3.165093921325227710e-01
2.255527592643609580e+00 2.515628145929127424e+00 1.057590457958674512e-01
3.384015578716553563e+00 2.470897622345042066e+00 4.257753776558367287e-01
3.341717992961560579e+00 2.494039995243663377e+00 4.771743984049835463e-01
2.539649872264254427e+00 2.596543873560480442e+00 2.664484395780246095e-01
2.783635647853752282e+00 2.531501135828387206e+00 3.317612347853441390e-01
3.519681456489978988e+00 2.515492042468753020e+00 3.438260798932775142e-01
2.443583511515475593e+00 2.733950605082574370e+00 3.178590738431318341e-01
2.906077378239190434e+00 2.517138424435961586e+00 3.275454250744593843e-01
2.739685476487582871e+00 2.526491809456310467e+00 2.361000962764140398e-01
3.301592591918591779e+00 2.589375957167684650e+00 5.392802642305697391e-01
2.772618837371388700e+00 2.638006774907570406e+00 3.799143566614523460e-01
3.096052625871241304e+00 2.471161626677602641e+00 4.061706389280355656e-01
2.975548170249723512e+00 2.511128716322917676e+00 3.512903452421642925e-01
3.048474779879202234e+00 2.589556460262391724e+00 3.874623594498493584e-01
2.345109015320399504e+00 2.730115491232482761e+00 2.810858073845127203e-01
2.510398853140679787e+00 2.644462549392234241e+00 3.408701115898463141e-01
2.103809201984929267e+00 2.797126921272915290e+00 3.046922671634951230e-01
2.853571771834065185e+00 2.596135451326849530e+00 2.901732690523486924e-01
3.557290059663479997e+00 2.483733163435484670e+00 5.021619625808494414e-01
2.204225204716357744e+00 2.622774295448039084e+00 2.195894598778624363e-01
3.393302091596016812e+00 2.576263124075965472e+00 5.613663903026464563e-01
3.119946861909464353e+00 2.460045673438087555e+00 2.920423558014427767e-01
2.728098378128453128e+00 2.669502567956461903e+00 4.341479344416232511e-01
2.427613874778723257e+00 2.710942764801886451e+00 3.044951956856232211e-01
2.951804284331591255e+00 2.716468864803697869e+00 4.667377152653536254e-01
2.917754759814958465e+00 2.486927657592973517e+00 3.256354138154177180e-01
2.549275129988762600e+00 2.617041868387655068e+00 1.976660069393801900e-01
3.010160635218640302e+00 2.570260072087550363e+00 2.913167209662005375e-01
2.625849008449078426e+00 2.575139813438677372e+00 2.966479292733482098e-01
2.894196898140603658e+00 2.722778416636122856e+00 4.434762118750680826e-01
2.869106784452869707e+00 2.601502585803609158e+00 2.413239086337604644e-01
2.936047824133661166e+00 2.522629384206494407e+00 3.069599683716975336e-01
2.727578369639823030e+00 2.589246775541437451e+00 3.999044063628681700e-01
2.364506982911531274e+00 2.499263843147049524e+00 3.079400314439799669e-01
2.255527592643609580e+00 2.515628145929127424e+00 1.057590457958674512e-01
2.659749141249891480e+00 2.586370243135094338e+00 2.311530619149902988e-01
3.008467288976468978e+00 2.523873269359634186e+00 4.271852244189258130e-01
3.121447692255592266e+00 2.651499145464534024e+00 5.086166668626258547e-01
3.273912146498882514e+00 2.595921172593586235e+00 4.512525061677479798e-01
2.935224709595347203e+00 2.595601634443031713e+00 2.971792109556828376e-01
3.435395721800913460e+00 2.431141977209446914e+00 4.559727424916651950e-01
3.015929349427119543e+00 2.570911721774905345e+00 4.294357615183368448e-01
3.066784837098934346e+00 2.630447784734920802e+00 3.224836211500686223e-01
2.954374441221832903e+00 2.524215352781149502e+00 4.084103164604352409e-01
2.649521041384069520e+00 2.736887703602966848e+00 3.440767964761641817e-01
2.933326309220368966e+00 2.445555211721573308e+00 2.766725398096721023e-01
2.747497283542481128e+00 2.647067358177487506e+00 3.782823863759489091e-01
2.594837347627112045e+00 2.593599556660991290e+00 3.425261058934939706e-01
3.049782684861638948e+00 2.636830912917076830e+00 4.862755126495406643e-01
2.277010781145597740e+00 2.700749301370569455e+00 2.719763274678338449e-01
3.155539668653302598e+00 2.534419458472166653e+00 3.459558127012992701e-01
3.100569487453811668e+00 2.582985256702550636e+00 4.967112460272213870e-01
3.295979857476296182e+00 2.489474906050049174e+00 3.825685192792425138e-01
1.967595892697368676e+00 2.528562683105358033e+00 5.998372276781883949e-02
2.858074247471710461e+00 2.662025419997976705e+00 4.311629326396318462e-01
2.621079622598144088e+00 2.565112400438624096e+00 2.378391218399383278e-01
3.357464478016128684e+00 2.802589894503361823e+00 5.164091669273439544e-01
2.913160971547468669e+00 2.763195133848110885e+00 5.696213030579657666e-01
3.331922164201110093e+00 2.489400724629912354e+00 2.538815714595493156e-01
3.214846981039118479e+00 2.548074493532323181e+00 4.815222128291846149e-01
2.520970423320669340e+00 2.729224523694472992e+00 5.053756037063042994e-01
2.536712911292702266e+00 2.573373186997906625e+00 2.442209961974169952e-01
3.352042778324326733e+00 2.707946616719732802e+00 5.215602550776632373e-01
2.716354038739877463e+00 2.612827885415706763e+00 4.063831680969389737e-01
2.912123830049127893e+00 2.759869859103921907e+00 4.801772832162016780e-01
3.081921867484541444e+00 2.518691001726899081e+00 4.707022762404670102e-01
3.424212955855312046e+00 2.635406295019911749e+00 5.641893202936731910e-01
2.963312061670341002e+00 2.602266901211481631e+00 3.776792999572136655e-01
3.464211589439301520e+00 2.505333518118610048e+00 3.642140322902893135e-01
2.840092784137159043e+00 2.544684506954218328e+00 2.000449657836266826e-01
3.572898187794578462e+00 2.486091369030189568e+00 4.163058705742719301e-01
2.558853139287179612e+00 2.571852192039011609e+00 2.558177044615016493e-01
2.852299350265019129e+00 2.676525425037133310e+00 4.237940968015263543e-01
3.288021959931161753e+00 2.589884859156074359e+00 3.963820895991242987e-01
3.054201453280153800e+00 2.736755293055677107e+00 4.345225889177078971e-01
2.740066592952593805e+00 2.648816574280367320e+00 4.453750627935070261e-01
3.011802618172111146e+00 2.416131878496365459e+00 1.002376549467283023e-01
2.936826291783211751e+00 2.563191323592552529e+00 2.855969609567850509e-01
2.628775049088557747e+00 2.505122625234195599e+00 4.354132831888172794e-01
2.416536259032806555e+00 2.616147801608597057e+00 2.016738441402041726e-01
2.809923742125579160e+00 2.597689709223389709e+00 4.214200609958929089e-01
2.936431373485181240e+00 2.528315431609189368e+00 3.285568056484867716e-01
3.371276415561898609e+00 2.518238530163322331e+00 2.961453274858961704e-01
2.865183365991707642e+00 2.590502760560809303e+00 2.511691020056790458e-01
3.466785570623577506e+00 2.567532947774161300e+00 7.295807326450969299e-01
2.505441726431096860e+00 2.557070405541884028e+00 2.989429474169484902e-01
3.659074140459790847e+00 2.704120782129633582e+00 4.859549433145503028e-01
2.880022918161236678e+00 2.501243830844928517e+00 2.619284367687924053e-01
2.550717226999891896e+00 2.558631625987996205e+00 1.291761301376897486e-01
3.127279112898598168e+00 2.617264621442273675e+00 3.989605841428619515e-01
1.968462744402242892e+00 2.726631911280560150e+00 2.237285590223045961e-01
2.783140695491928884e+00 2.755276770058887159e+00 4.735104205466069693e-01
2.935411147808323573e+00 2.598541901929209086e+00 4.223834799710772248e-01
2.642866657736817171e+00 2.703156687600445807e+00 4.006742425607874303e-01
2.942654601638106548e+00 2.511949460659888445e+00 3.779845298627492189e-01
2.601502075085234011e+00 2.363788428260397367e+00 1.375172100227367022e-01
2.816583077494790643e+00 2.662544447526443925e+00 4.604464512220992067e-01
2.649196321967488998e+00 2.626536320126475754e+00 2.822949024742797408e-01
2.688743834549663703e+00 2.498403595232801422e+00 1.585492730035934217e-01
2.870826963109106345e+00 2.646058917212984696e+00 3.849608956061254528e-01
3.141252917639336673e+00 2.518964474590231095e+00 3.850953190208448729e-01
2.818738590335879923e+00 2.546123775177211890e+00 3.820502563885328495e-01
2.761833877689732208e+00 2.580791465488280423e+00 1.636078038826935532e-01
3.334015930532176597e+00 2.532179716068407860e+00 4.367658943909009106e-01
3.368148103420873340e+00 2.661655616349468456e+00 4.243695653620169206e-01
3.220020921346016696e+00 2.655764681289186413e+00 4.586974181210252133e-01
2.726652143136087947e+00 2.472054516087963449e+00 2.363226576110095678e-01
2.929394420980016456e+00 2.775834729615346941e+00 5.378372335300828366e-01
2.306216704125556127e+00 2.475767962756408203e+00 1.672379148338653532e-01
3.291125684829135256e+00 2.360261140534569257e+00 1.583831151594342623e-01
2.784364174288151084e+00 2.648183067923448597e+00 4.750810991087252577e-01
2.989732900447096497e+00 2.498354335880462074e+00 1.985143337007949094e-01
2.917526484318468505e+00 2.649907958621407822e+00 4.154057391008600386e-01
2.272190409810221023e+00 2.608093043891360985e+00 3.800917363415193817e-01
2.724403769788560137e+00 2.673618321569717349e+00 2.833270444489534023e-01
2.458827438916887154e+00 2.459131795959101030e+00 1.267630449412477101e-01
2.957879833354621013e+00 2.563956556365779349e+00 4.315622478688316832e-01
2.904692690004412547e+00 2.429178561228146016e+00 2.378615880791168924e-01
2.697882321105773418e+00 2.620583320887377887e+00 3.779518505645809712e-01
2.757889110733292348e+00 2.616719107377579512e+00 3.447752869325678704e-01
2.687938907701948210e+00 2.548211126508670432e+00 2.682543840370059107e-01
3.119113094332258473e+00 2.672983799990523934e+00 5.385810850264377558e-01
2.852567617616007745e+00 2.751562382342544577e+00 4.366240440485202878e-01
2.622940013204511089e+00 2.648388905410701266e+00 2.604809953178757742e-01
3.140838291046257780e+00 2.627444225509832698e+00 5.549078522959295379e-01
2.741107402980680785e+00 2.440656616608956497e+00 1.406052236080678197e-01
2.628098340128426802e+00 2.628605686667898400e+00 2.586860749365895162e-01
3.078421761944706958e+00 2.611783945285911734e+00 3.675179927017435122e-01
3.066944276260390900e+00 2.661356072861305933e+00 4.022422752223204223e-01
3.097215373882366674e+00 2.576286191860563068e+00 5.110097411336553819e-01
3.299087692592042043e+00 2.550365019746431372e+00 3.073822090417991926e-01
3.335054924615606264e+00 2.612384532346278654e+00 4.761130527899081755e-01
3.015153878920270536e+00 2.648404453887862608e+00 4.997090548767132989e-01
2.515012867769769400e+00 2.587301921635903668e+00 2.368627902206074665e-01
2.272988037657426297e+00 2.688722722390519237e+00 2.684950325755227629e-01
2.841328640645678583e+00 2.684643620500182237e+00 4.174676580329541586e-01
3.145449726699986570e+00 2.623141054329392041e+00 4.466748691110059011e-01
2.524812365852891816e+00 2.574589162874647119e+00 2.906607881701390728e-01
2.879774921787583875e+00 2.589948487479126538e+00 4.364276158868406474e-01
2.667741114005156788e+00 2.596474767472550127e+00 2.817392663613998427e-01
3.454406110673674313e+00 2.643262426763174133e+00 6.080345913028682991e-01
2.625837730460090835e+00 2.574829936473532754e+00 3.926728034205088091e-01
3.288426678322375452e+00 2.680913469556595707e+00 5.077346610136456162e-01
2.960653829625216282e+00 2.607183044025633833e+00 2.265147653323315580e-01
3.263605377241994177e+00 2.514779315577921448e+00 3.696885113396726763e-01
3.299706459830962224e+00 2.718280685392183038e+00 5.115704327954851971e-01
3.471737431476010993e+00 2.475002219381910340e+00 4.930381938044364754e-01
2.898781192932668560e+00 2.619758832110752333e+00 3.560436138377891524e-01
2.846172299471943834e+00 2.708129520887586850e+00 3.836730990271159381e-01
2.555492088989120614e+00 2.657340697007167574e+00 2.411824182379507797e-01
2.643602646574704895e+00 2.540877338831175614e+00 1.477131488398915060e-01
2.802861140472277857e+00 2.582440868305872161e+00 3.771907152161491084e-01
2.688386341521364908e+00 2.629334398022862729e+00 3.693108518983275190e-01
3.814382007434113486e+00 2.584403427264275521e+00 5.336351455152370526e-01
2.841328640645678583e+00 2.684643620500182237e+00 4.174676580329541586e-01
2.483128980764298888e+00 2.669528015322724990e+00 2.523314317880094304e-01
2.937099548262262161e+00 2.686715923197515288e+00 3.774806204008101518e-01
2.652022273978534628e+00 2.571096165102134012e+00 3.891203388443101874e-01
2.310208830359799848e+00 2.610226916189510860e+00 2.545547575443371513e-01
2.618830188742398590e+00 2.586575644203092494e+00 3.200129730410421480e-01
2.942654601638106548e+00 2.511949460659888445e+00 3.779845298627492189e-01
2.290604506599972723e+00 2.617526915208245430e+00 1.797814862706785255e-01
3.215688492967655243e+00 2.622271896881854580e+00 3.770403817700740401e-01
3.562507039698239453e+00 2.584889093182738407e+00 5.325312751944394352e-01
2.805351614628518231e+00 2.591119169311855597e+00 3.460672090166078685e-01
2.698431409318703622e+00 2.436222246908813727e+00 2.233920129461492987e-01
3.197967514633396124e+00 2.682372535815145120e+00 5.181222451885143521e-01
2.695043998720705325e+00 2.653105681625910428e+00 3.083982953002615268e-01
3.398266091709825076e+00 2.438024029880585974e+00 3.019935428352139573e-01
3.179589737062769483e+00 2.554771060395034432e+00 3.260908606470395155e-01
2.614379463405454906e+00 2.669789919044384785e+00 2.965215501472269199e-01
3.131028646809829397e+00 2.549373013924118858e+00 3.302627993146602381e-01
2.369528430340916536e+00 2.676023970717563927e+00 4.115071964022282147e-01
2.950754076215410748e+00 2.595385029192584625e+00 2.950175491052541843e-01
2.672273832609534328e+00 2.600537861683001939e+00 3.669165334056507244e-01
3.260874076895774909e+00 2.601682434853046288e+00 3.700387975001102614e-01
2.624710140445512874e+00 2.534203049724733869e+00 1.865352012403614368e-01
3.371258525812514062e+00 2.645130994067264041e+00 4.571147054926033571e-01
3.314027334004033154e+00 2.514379334586606340e+00 3.924869884063895698e-01
2.774537826106804772e+00 2.559609079285088296e+00 3.262842977349750817e-01
3.031329177611512105e+00 2.689090574588884230e+00 4.306102118035534665e-01
2.734650002911734656e+00 2.536454727742172288e+00 2.199392231952720933e-01
2.566220619802939140e+00 2.657332111034980571e+00 3.219088141819044790e-01
2.943670659740185602e+00 2.419873838305410807e+00 3.162886103638763435e-01
2.742123409190559080e+00 2.481037543499661879e+00 4.035094388453610570e-01
2.618533724116512307e+00 2.489239888278781621e+00 2.411619749873197827e-01
2.608994120631270341e+00 2.480289521620134163e+00 2.064945541024602038e-01
2.742249428700933578e+00 2.583299370614166257e+00 2.562235967058876240e-01
3.127782094070401087e+00 2.483632184518914876e+00 2.523390938186557686e-01
3.117041804711353947e+00 2.566416899690026288e+00 2.998456261512582044e-01
3.150634441884469616e+00 2.674706279954200738e+00 4.539874194992981060e-01
2.689042517680741540e+00 2.543314465860124773e+00 2.928531808291279792e-01
3.727505668426450036e+00 2.613190637998189736e+00 5.844855020678693114e-01
2.992606796274353886e+00 2.677413613113531987e+00 4.338427611521936678e-01
2.521288944734830562e+00 2.635114413254115551e+00 3.335119038369569466e-01
2.823990372366762980e+00 2.607107086701811127e+00 2.963102840354598921e-01
3.059101344360686259e+00 2.577153802715910214e+00 2.610044069493159813e-01
3.763779698129077200e+00 2.469078292797703966e+00 5.769305994862857778e-01
3.033950868238677767e+00 2.673538586703027242e+00 4.191908510082084094e-01
3.163128586151898514e+00 2.631551180906702481e+00 4.587612177518446410e-01
3.303243563278628336e+00 2.566736662494192522e+00 4.439613509106652423e-01
3.068404244537719983e+00 2.397761273360063505e+00 3.596093960276763313e-01
3.107821064446937509e+00 2.598102125775493043e+00 4.545911351201735173e-01
2.782716762006797850e+00 2.543770672027795499e+00 3.934446375370365678e-01
2.408207531438994575e+00 2.361367081051215955e+00 1.799194219800898664e-01
3.198969554893511535e+00 2.558045977351544042e+00 5.583120773388547953e-01
3.694639747983262446e+00 2.436028738725257714e+00 5.088258510959757785e-01
3.039657773135570284e+00 2.622665942286517282e+00 3.474315624251865242e-01
2.836672963427407712e+00 2.610791423393078681e+00 3.361278938744872713e-01
2.989463311606682439e+00 2.516820174369836849e+00 1.996897207823337683e-01
2.763633428294741012e+00 2.468622322121620360e+00 2.529850831992967453e-01
2.831954743864372404e+00 2.552468197682333351e+00 3.771703024653197400e-01
2.291715730249177074e+00 2.710624980130475592e+00 3.436745957297885901e-01
3.145449726699986570e+00 2.623141054329392041e+00 4.466748691110059011e-01
3.070848938716359111e+00 2.561022677324232610e+00 5.633937562219802908e-01
2.282315087978336265e+00 2.427258732417857612e+00 1.149688501698173521e-01
3.248243596701938962e+00 2.487903941096787364e+00 4.302237025241653079e-01
3.151267891667187016e+00 2.624016351393280821e+00 4.905368973056320470e-01
2.484253039455586176e+00 2.574706348875524853e+00 2.260264594185322773e-01
2.771792232746120188e+00 2.590593711092861184e+00 3.586139599146624390e-01
2.861792369678881620e+00 2.587231463918197250e+00 2.489488746826425403e-01
2.922128606483393121e+00 2.753278548171850026e+00 4.770187717557100027e-01
3.390153498558036382e+00 2.614736063530578747e+00 4.335898446539211415e-01
3.268595503653466849e+00 2.625602003086208391e+00 3.527192717247869536e-01
3.011131029476644461e+00 2.738692117541253079e+00 4.297253471028459337e-01
2.964904516873393625e+00 2.415873651964330016e+00 3.010166269101006153e-01
3.026877698963446051e+00 2.587214826323808836e+00 4.415986228056519303e-01
3.620760150245657005e+00 2.487912703488090571e+00 3.024770370078745940e-01
2.592069932925362696e+00 2.648955172567637018e+00 3.609563156779431181e-01
2.473991392219573981e+00 2.733155442650422540e+00 3.990595612484220123e-01
2.882336281348032436e+00 2.556748344521162508e+00 2.870287653939949113e-01
3.065549531557552942e+00 2.560912732663743974e+00 3.630096820076088582e-01
2.957879833354621013e+00 2.563956556365779349e+00 4.315622478688316832e-01
2.563904853433420339e+00 2.713498522736801810e+00 3.658036710658639779e-01
3.215643477162507757e+00 2.619394114271989427e+00 5.866573475179299724e-01
2.914888127299095189e+00 2.563510332825591487e+00 2.292230899164071078e-01
2.867222353930828138e+00 2.457559544815776320e+00 2.272597380451934490e-01
3.050574949825640481e+00 2.534829439362236592e+00 2.584440688402075970e-01
2.864173538059654689e+00 2.656106399622557124e+00 4.467841372054472959e-01
3.143991729342001662e+00 2.526746688249056572e+00 2.770912699157089820e-01
2.902635797577151067e+00 2.592707117214558821e+00 3.281193054838462131e-01
2.737985602746431102e+00 2.498226081190825454e+00 3.419000673857697237e-01
2.642780901279663031e+00 2.681714806627415015e+00 4.140527739020093412e-01
2.557686665701363271e+00 2.566198812024615528e+00 1.222423538284958672e-01
2.649521041384069520e+00 2.736887703602966848e+00 3.440767964761641817e-01
3.052014188219684065e+00 2.623214856623168778e+00 4.943421382482101056e-01
3.572898187794578462e+00 2.486091369030189568e+00 4.163058705742719301e-01
3.206678217413428733e+00 2.651955034510462106e+00 4.051898220725436706e-01
3.320317686238483557e+00 2.488371866977743263e+00 2.724871030367546632e-01
2.783635647853752282e+00 2.531501135828387206e+00 3.317612347853441390e-01
3.230324879545550143e+00 2.584365058831699091e+00 3.329136412209414697e-01
3.611679560245417697e+00 2.586475787572139584e+00 7.559310107037281456e-01
2.230768548160181552e+00 2.648025018277190501e+00 2.353690593286584809e-01
2.746854880144216970e+00 2.691535722548201726e+00 3.535246216374015593e-01
2.722398953269902666e+00 2.608791627424677184e+00 2.528986117930300259e-01
3.007297916194373588e+00 2.508383552502295277e+00 3.960520207808901905e-01
3.791864705081276821e+00 2.610184073710666297e+00 5.867538131519813849e-01
2.922828235254939955e+00 2.649795688461812126e+00 4.659943140281567753e-01
3.005873296458879906e+00 2.471803691566536898e+00 4.121637342838270768e-01
2.680029402180310605e+00 2.525095246786113634e+00 2.407354679096137540e-01
2.460906411871246924e+00 2.598449425574974825e+00 2.327758988527593442e-01
2.819688404340115806e+00 2.673058698261563837e+00 5.329236460488077087e-01
2.628935603394951581e+00 2.551590692603577182e+00 3.397898696702100207e-01
3.239054399979307330e+00 2.657373869495070373e+00 4.356222578278549640e-01
3.130379804519550113e+00 2.567713092264648722e+00 3.286113299935456422e-01
3.239054399979307330e+00 2.657373869495070373e+00 4.356222578278549640e-01
2.250862436355279161e+00 2.717030935809425785e+00 2.090107982951946997e-01
2.477651250461417209e+00 2.644571592984622299e+00 2.327592047708040845e-01
2.110706854729100357e+00 2.541819276020111928e+00 2.133395616530283090e-01
2.615673279425398068e+00 2.639097573711526756e+00 2.018094023322126729e-01
3.067172503393459149e+00 2.488576999870141471e+00 3.841463732913236728e-01
2.558249261828968280e+00 2.530569538716951783e+00 1.864199991762226505e-01
2.942994033537292609e+00 2.639011554076799104e+00 4.215915344861682068e-01
2.588629773539860235e+00 2.729359333982092295e+00 3.520655296483988228e-01
2.917628318639592599e+00 2.547312518979198970e+00 2.130304111401762346e-01
2.847934714376600507e+00 2.766817480573479315e+00 5.250266653239931136e-01
2.875915107880443689e+00 2.717315686411545084e+00 5.090865497170852239e-01
2.988596698502695492e+00 2.653947759382220717e+00 3.915345639967943714e-01
2.769112766408579063e+00 2.564879629837736097e+00 3.113515574578865075e-01
