Mphi g si norm mntot
6.003712490692033832e+00 5.138275033704374495e-02 2.409766380644721817e+00 6.840280807057154355e+00 1.395838914520209917e-01
8.375051580228290438e-02 2.476452628327554042e-02 3.070457572781463806e+00 1.492769177390484714e+01 1.244709621500218050e-01
5.943912741180854553e+00 1.177290073266382131e-01 2.142884537839130132e+00 8.313893605240739504e+00 1.102272503733490588e-01
6.057639095281520447e+00 8.717055244549234971e-02 2.236313922610425386e+00 6.980322344076558494e+00 1.159710447596891403e-01
6.186574657357233331e-01 2.460301527222134854e-02 2.892409108809766316e+00 1.003470460511203299e+01 1.264612630408304683e-01
5.646916253985321710e+00 8.660990087955346139e-02 2.200514871892361501e+00 6.823418313410447134e+00 1.105106648506003486e-01
6.002395276887614095e+00 1.062627247389908713e-01 2.091641532376306678e+00 8.136271353128908146e+00 1.132828592966559633e-01
6.594769470976008741e+00 1.188365132243035110e-01 2.044129890563883833e+00 6.164354321534000647e+00 1.131956205756336625e-01
7.188221162315913126e+00 7.894382967456291256e-02 2.258983337884597820e+00 9.379549669232979170e+00 1.104137660653631697e-01
5.611974912069319643e+00 6.498673585141578890e-02 2.339481010155350482e+00 7.726151222040694044e+00 1.152869451768756964e-01
5.882942487266686449e+00 9.624667323794834639e-02 2.219669827746177049e+00 8.349601027557291388e+00 1.078191381989268283e-01
6.420023849704007191e+00 1.156149347203989791e-01 2.040933893355139972e+00 7.654643207166673236e+00 1.093227748323464532e-01
6.575570627450044725e+00 9.992942903266882615e-02 2.068766751122750325e+00 6.331262363077584610e+00 1.084836741389067216e-01
5.702875501845263706e+00 6.559700939334325853e-02 2.257824286710400585e+00 7.164593397912830675e+00 1.268693546996289834e-01
4.005438600279490058e-02 1.649063136733732587e-02 2.802694544975098623e+00 7.641295875966741313e+00 1.299993974856108181e-01
2.243804178694124474e+01 4.678470876952204316e-01 2.192289593824823690e+00 8.466146046923645585e+00 1.064044291650856067e-01
6.138873266428588327e-01 2.964876987832424857e-02 3.171452861640583265e+00 1.684740582834993461e+01 1.264143324304607685e-01
6.939454859026120914e+00 8.774901971783741206e-02 2.245906237310145048e+00 8.592566368662726717e+00 1.070969444600161080e-01
2.592033192388474205e+01 5.842396657116343262e-01 2.081927166371845495e+00 9.115313636475921300e+00 1.116361333437704689e-01
5.138243679718914603e-01 2.629517509347234841e-02 2.945891417731230533e+00 1.337080749038875105e+01 1.190513283431680336e-01
1.900595525655003892e-01 1.448847759136546662e-02 2.833294184088952949e+00 7.453911587609993283e+00 1.030801235854530845e-01
5.959919842042947558e+00 3.909343686514869104e-02 2.453833314994474435e+00 8.056747670577708575e+00 1.066556489664021723e-01
