weight logl Mphi g si norm mntot
2.283957131348904827e-245 -5.724875130110498276e+02 9.283659280140579839e-02 4.025243405586638131e-04 3.143130097807325551e+00 1.232037832911739983e+01 1.225120524901820995e-01
6.791785418773223256e-240 -5.598822832133067777e+02 4.784496148290600992e+00 3.401083700398158799e-03 3.222865880328267707e+00 1.009333272239643620e+01 1.029908337147462105e-01
9.105079335351208658e-237 -5.526789093630787875e+02 1.475721724676579960e+01 6.038838374983308832e-02 3.010358341324239628e+00 1.599151903839497812e+01 1.283303842275722861e-01
2.331114460020209146e-229 -5.356182145834051198e+02 3.760200174757352443e+01 2.228972826657701130e-03 3.226565632057008415e+00 9.687408447941052714e+00 1.190024180672349108e-01
8.217063837917754248e-229 -5.343558480977266072e+02 1.856812774114213482e+01 1.256965365132998080e-04 3.230433098805170378e+00 9.583935050122015298e+00 1.112949702426589138e-01
1.902474665975758118e-221 -5.173957248072092625e+02 4.108404635153571149e+01 6.171738666880884246e-03 3.239350674793127993e+00 9.158751815078383984e+00 1.220758844483293137e-01
8.936535874403382851e-221 -5.158462322736899068e+02 1.357700049389682384e+01 1.203266098620184863e-03 2.885383779709212781e+00 1.974307343386201197e+01 1.472242032003509005e-01
6.639312382336829762e-217 -5.069305315284734661e+02 3.162290331442630942e-01 1.099810773384383121e-03 3.400219862673222071e+00 6.291557105645802395e+00 1.283176039168278659e-01
4.722004109270940575e-216 -5.049662215278259509e+02 2.623759977504552054e+01 3.465556049639083036e-01 3.024221287630650679e+00 1.485638281007132733e+01 1.414392022134129956e-01
4.099665540905595797e-211 -4.935921239767642419e+02 1.524883476896950363e+01 3.589570553869224079e-01 3.072369858240427742e+00 1.603615921178332471e+01 1.439200384119872500e-01
1.743851357006710099e-209 -4.898392630949898034e+02 3.636787920172680266e+00 6.257661359651733174e-03 2.973544554833368547e+00 1.583275560144719307e+01 1.203360661831513745e-01
3.176686175259402160e-207 -4.846318504295879279e+02 7.949757200139738522e+00 1.285391441892742674e-02 3.372353353551998278e+00 6.310717927247397441e+00 1.304921701087661812e-01
4.528152014043517704e-205 -4.796697049014504728e+02 4.299416801373021069e-01 2.417281217783773402e-04 2.885979270233271166e+00 1.960214522151616023e+01 1.430612698530251969e-01
1.756948180385973053e-199 -4.667984299402946249e+02 1.035901990067051998e-01 9.006449048864431303e-03 3.225535987223287382e+00 9.717405732168831634e+00 1.352595928823137894e-01
7.883105601695684093e-192 -4.491766906667528474e+02 5.338644982430448493e+01 6.214560151259239662e-01 2.945471657913921071e+00 1.601280998294901536e+01 1.162697454085542953e-01
5.567681000661816793e-191 -4.472193488820341258e+02 3.260264899887972945e+01 2.023939154966981294e-03 2.903035860990122785e+00 1.729646744273441072e+01 1.448571314392415044e-01
2.405062280098656402e-187 -4.388459113405876906e+02 9.505331286754818976e-01 1.708612170147777735e-04 3.320525563739518127e+00 7.520198478362469352e+00 1.101797898700971612e-01
7.909592147493502437e-186 -4.353503258280884438e+02 1.321889582740041202e-01 2.172354264032087031e-03 2.877856629160266522e+00 1.789741937271094940e+01 1.175057192949683776e-01
6.498875997945071587e-184 -4.309391026223633503e+02 1.943404461592112886e+00 6.977028408317436639e-04 2.924804672673371186e+00 1.598505410963663032e+01 1.224927800910684539e-01
4.388467932629283292e-182 -4.267240814990444733e+02 1.846173715441446106e+01 1.304907355036239239e-02 2.852066841640898520e+00 1.858633612756056053e+01 1.035518029098943527e-01
2.728751978250067911e-181 -4.248941322280893473e+02 1.290764417219683580e+01 4.132783265515720637e-03 3.075037613205772402e+00 1.155595359891603202e+01 1.325250653501940934e-01
1.336381402478894539e-180 -4.233029259736728136e+02 1.376051276363199072e-01 9.448878125201031148e-04 3.092686113422007388e+00 1.109281559976419729e+01 1.386032116654190016e-01
3.641923717741193272e-175 -4.107849539880426164e+02 8.816246770598650073e+01 7.705306704158332298e-02 3.173319215210569588e+00 9.034523899723886586e+00 1.188072420487913117e-01
3.804307725799891367e-164 -3.854103959643060193e+02 4.365416934380045433e+01 3.237277193470820130e-02 3.264008697927607283e+00 6.954884113779683297e+00 1.020149734605783481e-01
7.783999183641411060e-162 -3.800867895750427010e+02 4.780833402455520798e+00 4.346478381223120580e-02 2.895819991094528589e+00 1.565345825218506626e+01 1.148760816236018834e-01
1.590232106171282229e-160 -3.770673096447594617e+02 7.809764883323225826e-01 1.168913230974903342e-04 3.046276967842143080e+00 1.370387243547723699e+01 1.358181284418794599e-01
5.737986463618090312e-158 -3.711764110845940081e+02 8.274168113652618217e+01 2.877209302897301701e-01 3.185184158013957489e+00 8.196197377173563225e+00 1.208214492702447684e-01
7.632201208660623074e-155 -3.639808878664749159e+02 3.799641250688611471e+00 3.149077014704786560e-03 2.817922459219905029e+00 1.786880094370804883e+01 1.398144130784117478e-01
2.933551092688240016e-154 -3.626319654048931511e+02 1.979660695993518971e+01 4.409218495675006587e-03 2.822159428372928325e+00 1.778273298094216415e+01 1.375335009159038280e-01
3.146078196214811906e-154 -3.625595224110123240e+02 2.964479312678276024e+00 1.534246247532325544e-03 3.172380325192321493e+00 8.140164093356673902e+00 1.132197239849578735e-01
1.037734273719046215e-150 -3.544557989454947347e+02 1.662755912709117823e+01 2.976861597520937919e-04 3.237085212980142401e+00 7.006213453658350687e+00 1.324457013058163990e-01
2.281787403264464109e-148 -3.490602094284940904e+02 5.741274359812897465e+00 2.909598321651656883e-01 3.289255815155578411e+00 1.675244837401523412e+01 1.440327656511465604e-01
2.003721245938323633e-145 -3.422799071594368456e+02 3.728834681045570254e-01 1.638019714975961680e-04 3.263599876361054974e+00 6.571740340966781169e+00 1.435541511126298408e-01
7.918907873913741863e-139 -3.270876493745767561e+02 1.016919117201316780e+01 1.687126993308876288e-03 3.213078751614153461e+00 7.008552029462060240e+00 1.498145404036748118e-01
1.118844631138633333e-138 -3.267395210096705114e+02 9.049078888747803806e-02 2.032051105766607708e-03 3.043422618665252877e+00 1.048413199243192295e+01 1.076937719761892343e-01
4.116901156878695507e-137 -3.231316317562300355e+02 2.421678869061177630e-01 1.717279262831381600e-03 3.023605394673810398e+00 1.210334591006730776e+01 1.024700857526373715e-01
5.816095634976841363e-135 -3.181784331206867478e+02 8.105437456948259012e+00 3.475283709392730513e-02 2.729005457180461836e+00 1.971944692373858388e+01 1.207171669154604443e-01
8.631795616461331935e-135 -3.177811097539608909e+02 5.191553087584716702e-02 1.199487970641950391e-04 2.910613848621950162e+00 1.374506449020974763e+01 1.210822735284355633e-01
5.818445837960429006e-133 -3.135678589302913792e+02 7.797855004827751735e+00 7.345455921014439060e-04 3.048409179153206416e+00 1.008892335699226628e+01 1.356396362089435648e-01
3.751232161658265967e-127 -3.001887971978031828e+02 2.882439686304159920e+01 1.748337884923644705e-04 3.092695722028021343e+00 8.884099112887597016e+00 1.038804401822220336e-01
6.595373216039326685e-127 -2.996220131849336781e+02 2.265695584027013432e+00 3.877619897827254284e-04 3.297733969728799508e+00 5.214292533475223479e+00 1.031221010591841236e-01
2.838316616453011949e-118 -2.797394045875645361e+02 4.937709250159063856e+01 2.152655090714647168e-01 3.227020197875152263e+00 6.122976433524275564e+00 1.231775838900540931e-01
2.050422821889587783e-117 -2.777594846038547871e+02 1.386484780361124436e+00 7.122144655044186168e-04 2.932697357402059168e+00 1.391004127152493375e+01 1.238458668271941870e-01
2.332664313037479425e-113 -2.684176791620512859e+02 8.089683210838093386e-01 1.085880269014758093e-04 2.779824412935309130e+00 1.922790851223669506e+01 1.379138893542070921e-01
1.024077457067278328e-111 -2.646332279069296760e+02 3.920197844003912857e-02 5.757668027715646258e-03 2.730833384545607867e+00 1.812986675024496819e+01 1.194569596647491877e-01
1.881432436891980112e-110 -2.617199015581254002e+02 3.296711327851036089e+01 4.680822820692135192e-03 2.686277282911976094e+00 1.900989233874742723e+01 1.090336776796259899e-01
6.572702708254322055e-110 -2.604665098603335309e+02 7.218993988023146569e-02 7.843754458140381747e-01 2.881746253947230940e+00 1.334353615126052883e+00 1.452048869493395011e-01
6.556956807061221726e-110 -2.604664083854016781e+02 9.225779245981378940e-02 7.001009715928269150e-01 2.957960057761735762e+00 3.997710398478535154e+00 1.034777766270865706e-01
6.541054440541938329e-110 -2.604663365974458316e+02 1.333015271918327249e+00 8.972247261368129223e-01 2.565652712681083969e+00 1.440485078660418417e+00 1.171950133328106269e-01
6.524959306475740918e-110 -2.604663002627256674e+02 3.968433534570311311e-02 9.646950099635028808e-01 2.729208261427570559e+00 5.762194155224034553e+00 1.278663467205594650e-01
6.510674393459058628e-110 -2.604659919350391988e+02 6.164134762541192275e-02 8.238301496638109622e-01 3.201399856043904535e+00 8.737357913359527828e+00 1.125211955139201747e-01
6.494418672004262967e-110 -2.604659918371681329e+02 6.834564387324891521e-02 6.603227035110340593e-01 3.108863949464493182e+00 3.988632110523155028e+00 1.095446897362199190e-01
6.479299531013138623e-110 -2.604658225719041411e+02 7.791226320064058575e-01 8.538378938591246747e-01 2.242697514784691037e+00 2.704355669229770776e+00 1.051577257217515410e-01
6.465365849710193726e-110 -2.604654753794545172e+02 8.815765341616217665e-02 7.259198802554061025e-01 3.342987579081198923e+00 5.109062543017643065e+00 1.291728047824340087e-01
6.454368485299112001e-110 -2.604646777932630357e+02 6.106956195817103694e-01 9.582963437283735786e-01 2.188099449189271795e+00 4.374258476496578396e+00 1.202464512179685641e-01
6.438783678087022808e-110 -2.604645953269437086e+02 3.971648316554018399e-01 7.284666155516343888e-01 2.054490423557455703e+00 1.314771966824353822e+00 1.166995987375198662e-01
6.424058068707971834e-110 -2.604643849634178423e+02 6.172277503162867940e-02 9.521249225605968869e-01 2.763874501594033362e+00 1.881133724422141995e+01 1.428530746763798931e-01
6.413348828412453080e-110 -2.604635534067203935e+02 3.069899364113075693e-02 9.888074847984151816e-01 2.254082940615241171e+00 1.329716029916728459e+01 1.364616551812618261e-01
6.402173711792096144e-110 -2.604627974041918606e+02 7.653281013204855932e-02 5.360713370755137985e-01 2.761156018220742858e+00 1.287324284666263452e+01 1.026607233608784753e-01
6.386199333977795591e-110 -2.604627956713389949e+02 3.048564090937207205e-02 9.066731733821223882e-01 2.196035396139539131e+00 8.638085572652457245e+00 1.472868305223213325e-01
6.370651800855231391e-110 -2.604627331914850288e+02 9.150688445805479354e-01 8.092258961499342318e-01 2.025910346536916595e+00 1.908444158628385123e+00 1.282201847564995445e-01
6.360349476373010636e-110 -2.604618516544019258e+02 8.303385602601789928e-02 7.984516905032400524e-01 2.457754120413224719e+00 1.960361723829466740e+01 1.137154918960757710e-01
6.344875391788419152e-110 -2.604617875171900891e+02 9.547796038963585197e-01 8.389993893012400727e-01 3.472040574070891950e+00 1.589493856905935232e+01 1.119430798058462379e-01
6.329696880166932452e-110 -2.604616826305795598e+02 1.237957738985679262e-01 7.033550157540604530e-01 2.439626021414833978e+00 6.609089142954394980e+00 1.380480138642191656e-01
6.317598016208063699e-110 -2.604610959041687011e+02 8.790075479303190997e-01 6.935271237084644769e-01 2.889869905881582213e+00 1.164668543373460174e+01 1.089467522054601151e-01
6.317199092216689708e-110 -2.604586590510460269e+02 9.779133742774213101e-01 8.262250106948175743e-01 2.606654102491678060e+00 1.668885473491789639e+01 1.199435027575007917e-01
6.308801821810219317e-110 -2.604574892064454730e+02 4.030418167867600571e-02 8.091074794240725732e-01 2.233906109815175789e+00 1.432605532310899221e+01 1.419541745614708861e-01
6.303631751603905414e-110 -2.604558090435476174e+02 1.366211638638927250e-01 5.711508107416349844e-01 3.381862041293114185e+00 1.797071288317859583e+01 1.158951829335576333e-01
