weight logl Mphi g si norm mntot
7.783999183641411060e-162 -3.800867895750427010e+02 6.251655292833553368e-01 6.595343809616062147e-01 5.972133273963525779e-01 7.712346448518455633e-01 2.975216324720376670e-01
1.590232106171282229e-160 -3.770673096447594617e+02 4.018068196668500569e-01 1.694556861437135353e-02 6.975179785614286088e-01 6.686248650251177539e-01 7.163625688375893086e-01
5.737986463618090312e-158 -3.711764110845940081e+02 9.766453331631725909e-01 8.647428639594629818e-01 7.901227720093050300e-01 3.787472303775559768e-01 4.164289854048953687e-01
7.632201208660623074e-155 -3.639808878664749159e+02 5.968474907146659181e-01 3.745458204983163064e-01 5.452816394799365751e-01 8.878316286162130089e-01 7.962882615682351783e-01
2.933551092688240016e-154 -3.626319654048931511e+02 8.003311240221339107e-01 4.110904051281499827e-01 5.481062855819522905e-01 8.833017358390613527e-01 7.506700183180767816e-01
3.146078196214811906e-154 -3.625595224110123240e+02 5.662491710689422364e-01 2.964737674393757016e-01 7.815868834615478100e-01 3.757981101766670884e-01 2.643944796991573032e-01
1.037734273719046215e-150 -3.544557989454947347e+02 7.788253427123897898e-01 1.184396608929377814e-01 8.247234753200949342e-01 3.161164975609658256e-01 6.489140261163280909e-01
2.281787403264464109e-148 -3.490602094284940904e+02 6.477336324582458893e-01 8.659582593829834307e-01 8.595038767703855331e-01 8.290762302113281468e-01 8.806553130229313187e-01
2.003721245938323633e-145 -3.422799071594368456e+02 3.106697543775454040e-01 5.357978114085948373e-02 8.423999175740365386e-01 2.932494916298306054e-01 8.710830222525969280e-01
7.918907873913741863e-139 -3.270876493745767561e+02 7.182095496310474392e-01 3.067869435010919243e-01 8.087191677427690850e-01 3.162395804980031588e-01 9.962908080734963479e-01
1.118844631138633333e-138 -3.267395210096705114e+02 1.361054848333446143e-01 3.269836565468347001e-01 6.956150791101686215e-01 4.991648417069433075e-01 1.538754395237844630e-01
4.116901156878695507e-137 -3.231316317562300355e+02 2.574585624740506340e-01 3.087102313972049927e-01 6.824035964492068951e-01 5.843866268456477941e-01 4.940171505274726371e-02
5.816095634976841363e-135 -3.181784331206867478e+02 6.902466363839514507e-01 6.352475661447881672e-01 4.860036381203078903e-01 9.852340486178201573e-01 4.143433383092089972e-01
