weight logl norm si1 si2 E_break
4.394879453831865083e-302 -6.997564691521442910e+02 4.158322368496115473e+00 1.929903742567603331e+00 3.179648068019971685e+00 1.342031099376435805e+03
9.219610801285323503e-301 -6.967104913376509785e+02 4.548953789539763370e+00 1.901980659827413600e+00 3.152427005617881584e+00 3.815488870051256981e+03
3.284936180935867870e-286 -6.632012005426448695e+02 9.746445490562363645e+00 1.015552071822489077e+00 2.772515234880335022e+00 4.537564555672665847e+03
2.436108237684322255e-285 -6.611950608925743609e+02 7.566311995289694892e+00 1.930723656703911439e+00 2.879059637710580599e+00 2.840894990455333300e+03
1.690795936892755639e-277 -6.431370825433898517e+02 9.621393487745214301e+00 2.130366444870730014e+00 2.794408658836446513e+00 9.073041512883530231e+03
2.058360175613551242e-266 -6.176094362725501696e+02 2.415137827570114304e+00 1.144170555419451452e+00 3.369649329833091400e+00 1.316151761565542529e+03
3.618987299643239949e-265 -6.147400665788808283e+02 9.192275377597837860e+00 1.336368304717820754e+00 2.755979891110222901e+00 3.418735181815826309e+03
1.955107685054583528e-264 -6.130507304473171644e+02 8.484409213102221514e+00 1.900568158537063290e+00 2.789849854227929971e+00 2.654787263553213052e+03
1.253000194009886248e-262 -6.088879647043685281e+02 7.126629541109555710e+00 2.047386051177488397e+00 2.890768947659012156e+00 4.590774687391362022e+03
2.665121080794320786e-260 -6.035255858588510591e+02 9.803654116100313232e+00 2.321696820513436066e+00 3.013545107960831970e+00 2.914795249480215352e+04
7.533951438425908217e-257 -5.955761604065556867e+02 7.811482245760788423e+00 1.650795442199956664e+00 2.820309336830658431e+00 2.312624464120656739e+03
1.343802839621495628e-256 -5.949949914425247925e+02 5.327842293865049150e+00 1.755605073038662312e+00 3.068325588874751375e+00 6.734532695736406822e+03
5.049733788215625162e-254 -5.890634892644734464e+02 8.399543411254830616e+00 1.329401840094943221e+00 2.874740088784394132e+00 8.779780162592205670e+03
2.724601663023799080e-250 -5.804676621804670731e+02 5.139583159571345483e+00 1.780373291794632440e+00 3.165775954557557448e+00 1.102737186824903620e+04
4.260469300019680564e-230 -5.339664032407717968e+02 6.912128366384125755e+00 1.210970705368736633e+00 2.851547901592700995e+00 3.346199429850311390e+03
9.962925442939401427e-228 -5.285092416256811703e+02 4.089442789569973868e+00 2.286287068408074497e+00 3.087738006466602236e+00 2.025750675041809473e+03
1.305002496863307513e-227 -5.282368223262491256e+02 4.703920190043643146e+00 2.471638037457557502e+00 3.138747901845290400e+00 1.354173310902828962e+04
1.164301836924599364e-226 -5.260458205615663019e+02 3.140300259077271949e+00 1.795770103646419091e+00 3.202964251341722246e+00 1.091486215407757072e+03
7.214400296358130477e-225 -5.219167780245757058e+02 9.581017291793601842e+00 1.828052545965521025e+00 2.662038171421876598e+00 3.166929802276610189e+03
5.846217808278184524e-224 -5.198219770776904625e+02 7.418970302806114248e+00 2.112660309756707822e+00 2.795978012728116635e+00 1.770838131601488158e+03
5.350388759380918697e-219 -5.083951773128020477e+02 5.578433346159989981e+00 2.248683519979014722e+00 2.971343959740813112e+00 7.169646478071865204e+03
4.676563068456371135e-216 -5.016195278043393841e+02 8.126384105937804136e+00 2.173535469034849399e+00 2.924195468088849559e+00 1.887785784993390553e+04
1.178493870069435174e-214 -4.983901838294925142e+02 9.121643903798444697e+00 1.150846525150259980e+00 2.683968865208776311e+00 4.097266810861266094e+03
2.370315855848125180e-210 -4.884785574806516024e+02 9.651859716196979022e+00 1.475685266891457292e+00 2.721026190105335196e+00 1.007656363580475227e+04
8.757486778548983297e-201 -4.664459058961225537e+02 5.122092157944852175e+00 1.970459869411927301e+00 3.004567286781216318e+00 7.585766198425710172e+03
5.865022139849939527e-200 -4.645417235124791659e+02 8.896998002250462889e+00 2.077237720764038897e+00 2.767895837245996304e+00 1.446163111956457215e+04
4.104315784621766706e-194 -4.510806801610447678e+02 7.325284444962139041e+00 2.157401197174332097e+00 2.751834568206562359e+00 1.545379073033627265e+03
7.993083902241548388e-184 -4.273857916260294019e+02 2.964459778652443145e+00 2.219649461108768485e+00 3.192963072375280653e+00 5.130649365961346120e+03
6.459538913343044783e-178 -4.137807997840153007e+02 7.848980132631125706e+00 2.388089728772160747e+00 2.818193733590208083e+00 2.155696806853899761e+04
8.944449833578574386e-174 -4.042424841420427697e+02 6.424091647541821715e+00 2.380060518228637179e+00 3.116603924706702333e+00 3.014135311873968749e+04
1.280935723543747749e-171 -3.992756712277857787e+02 9.773449903823314244e+00 2.181804425593400154e+00 2.536822816461107521e+00 1.795509528371768965e+03
4.752066004066748165e-171 -3.979621826009520760e+02 8.396434150242811256e+00 1.890535662684570628e+00 2.634668819730763722e+00 3.499072035111742480e+03
2.867905551157986743e-168 -3.915569248034366865e+02 4.475300464441539283e+00 2.411981426912951143e+00 3.312729194918413445e+00 2.657818602287117028e+04
8.524678318880445667e-164 -3.812547011331003546e+02 5.787218968540066122e+00 1.511301373527256464e+00 3.471710823811479329e+00 2.533274347826721714e+04
1.981867976621587518e-162 -3.781059564132149831e+02 9.296113648192180889e+00 2.382855482037045558e+00 2.546811350263092244e+00 1.498190927468201153e+03
1.719794565454706336e-156 -3.644297808327470989e+02 7.311509505391622810e+00 1.155131876790528755e+00 2.910616566282604012e+00 1.493686605824175967e+04
6.724359725845732311e-150 -3.492482384068830470e+02 8.100588203175988156e+00 2.483749384975859620e+00 2.667118085204187583e+00 2.310703659876837264e+04
4.407526912481498809e-149 -3.473655762854554041e+02 3.433611011691790171e+00 1.688487898174839019e+00 3.252882651738212338e+00 1.298288735345950954e+04
1.160714768342772409e-148 -3.463947689388342042e+02 9.377203452750434209e+00 2.291898032782063055e+00 2.504469579353412190e+00 1.248533905565742998e+03
5.944789513655014527e-148 -3.447587898098905725e+02 8.062035296029055331e+00 1.609407119263991603e+00 2.600777291715512973e+00 1.975843631076470274e+03
5.914783465637154419e-145 -3.378535947657243241e+02 7.058369864884070921e+00 2.348578706433900543e+00 2.672307627985016865e+00 1.892163533082007461e+03
3.236267216688262935e-144 -3.361515439898019508e+02 5.446147040681150742e+00 1.390424923407298063e+00 2.936430990691175413e+00 1.047241848605780615e+04
1.079362041636729777e-143 -3.349445093044127475e+02 9.956315891568984000e+00 1.946677031616263154e+00 2.446568141320786705e+00 2.239924578550121623e+03
3.310841796035480602e-135 -3.154004962487757098e+02 6.626321394010143528e+00 2.030120741085024161e+00 2.695850813270662005e+00 4.563619892684546357e+03
5.440622083293506180e-135 -3.149013053169983891e+02 9.404613380943942502e+00 1.823340274480497181e+00 2.462772280468151109e+00 3.137424819159595245e+03
1.639725986608995756e-134 -3.137955844853404415e+02 9.948725989678695925e+00 1.215258008964926084e+00 2.354620508756135600e+00 6.480753810306671076e+05
9.722569176776519830e-132 -3.074079935437480913e+02 7.104752849678044768e+00 1.030901519695921476e+00 2.046754844037576682e+00 4.817053375508464524e+05
1.161940557843170696e-131 -3.072272668508178413e+02 7.699848463547354527e+00 1.933016509132577276e+00 2.649012272170748528e+00 1.047864592727547097e+04
4.145420901415513234e-131 -3.059528540250963715e+02 6.042434345308667965e+00 1.040488716814124137e+00 2.726548382704561568e+00 1.810656531332087752e+03
2.357405880771174877e-129 -3.019096263555030077e+02 6.164169550310307777e+00 1.148263528679576151e+00 2.711447176145693749e+00 1.167950746175748918e+03
1.137370339840184440e-128 -3.003333841955243884e+02 5.508045741369636872e+00 1.746594817082395501e+00 3.460725708936327472e+00 2.952349894167789535e+04
5.485288520086981714e-128 -2.987575333799161967e+02 8.579326012826445691e+00 1.126014201849724561e+00 2.107375623279239996e+00 3.470541892079904210e+05
2.265727355144777768e-127 -2.973366221454389802e+02 9.696118915117844850e+00 1.569383353227066458e+00 2.410362955263304130e+00 1.850878353691688289e+03
3.964348698133197169e-126 -2.944720913091002785e+02 9.836675810650499230e+00 1.561989547710188830e+00 2.394032995586564017e+00 2.458580199974945572e+03
1.721100197911179262e-125 -2.930013840586496485e+02 4.377707757186280801e+00 2.429108833512366949e+00 3.023242472318144358e+00 1.767315604632149916e+04
1.114822661415311484e-124 -2.911305673577359130e+02 8.886916828087477072e+00 1.711456016851927719e+00 2.488708912143263507e+00 6.298105784948100336e+03
6.007870252060996813e-124 -2.894436923835738753e+02 7.859704582116682658e+00 1.110247026810835758e+00 3.139959689348225780e+00 4.214992566700445605e+05
1.438929624481360306e-123 -2.885677780880874934e+02 8.047560869315283583e+00 1.732050187151426446e+00 2.542924649131804937e+00 4.230272566187886696e+03
4.036174975560272202e-123 -2.875338801536881306e+02 8.911448122549339601e+00 1.205093524435252084e+00 2.468036815025583142e+00 3.764253510912787533e+03
4.226922662397963285e-123 -2.874852033836261853e+02 9.021679044417089344e+00 1.242812839881481946e+00 3.015994128698787691e+00 5.807125874206243316e+05
2.406665683188833449e-122 -2.857433502603631723e+02 9.087599918143871136e+00 2.365436888558170025e+00 2.059225094831380165e+00 1.082921015226322343e+05
