weight logl norm si1 si2 E_break
4.226922662397963285e-123 -2.874852033836261853e+02 9.011797014562715757e-01 1.618752265876546304e-01 6.773294191325250901e-01 9.213204132745665964e-01
2.406665683188833449e-122 -2.857433502603631723e+02 9.078383755700880631e-01 9.102912590387801650e-01 3.948339655425348038e-02 6.781989272462072282e-01
5.038310620994633133e-122 -2.850020216843063849e+02 3.927181804601918014e-01 8.765970603528878691e-01 6.174654455150626609e-01 2.097518563894148480e-01
1.099389039673358723e-121 -2.842192528159347944e+02 9.655486600398291985e-01 8.042401058074034603e-01 8.281458001049231132e-01 5.937390364383638985e-01
3.726852064448961376e-120 -2.806933584031852433e+02 8.002022465483358271e-01 1.182562471255401704e-01 9.725502545997292136e-01 9.306018948488853360e-01
1.809991112623154563e-119 -2.791105153018575606e+02 8.052317954244789799e-01 1.481806419928862750e-01 3.770055574850067481e-01 9.215055800597542479e-01
8.841931879868570143e-119 -2.775218318457501141e+02 7.428135495562273594e-01 5.113511659325931102e-02 4.158570251634600146e-01 2.904858316305887200e-01
6.168733362194253910e-118 -2.755767586168915955e+02 7.594470325425455304e-01 1.009592089035884488e-01 3.755428550476034300e-01 1.936585848928625841e-01
1.458316646709407610e-116 -2.724112991691685579e+02 9.079407400020910179e-01 3.585139501083044467e-01 3.671358446535557540e-01 3.864969033271952181e-01
4.697988158103828476e-115 -2.689363624993855524e+02 4.016842189853047085e-01 3.403508937928496625e-01 5.930280323006665855e-01 1.071246439805536577e-01
2.278259974194195936e-113 -2.650524146966146191e+02 7.900320695606601884e-01 1.756003531620409230e-02 3.121381703804082530e-02 7.913316730798568566e-01
5.081005282331191326e-113 -2.642478175467705910e+02 3.551028199327396218e-01 5.133432224721610204e-01 6.614947033601787929e-01 2.692345194397620656e-01
3.267951077681027151e-111 -2.600814932862420505e+02 9.267826783451654782e-01 8.842405492606338901e-01 5.346749128255456895e-02 7.263378307899109876e-01
6.117918475092888122e-111 -2.594519345727959490e+02 9.552718544051316263e-01 8.173803797416913097e-01 7.253453999599173141e-01 5.959021261508747891e-01
1.215253915349486349e-110 -2.587631183612386963e+02 9.178341420209489288e-01 3.077392501006818160e-01 2.653982132401156990e-01 2.352734455552064619e-01
